policy,trade_id,asset,first_day,last_day,log_growth
robust_1.25__calmar,2023/47,DOGE,2023-08-07,2023-08-08,-0.011724252748197002
robust_1.25__calmar,2023/48,LINK,2023-08-08,2023-08-12,-0.0006893665008943074
robust_1.25__calmar,2023/49,DOGE,2023-08-12,2023-08-15,-0.016149011270514
robust_1.25__calmar,2023/5,BTC,2023-02-01,2023-02-04,0.006978234458671282
robust_1.25__calmar,2023/50,SOL,2023-08-16,2023-08-18,-0.11086844778536238
robust_1.25__calmar,2023/51,TRX,2023-08-31,2023-09-01,0.012756954800043501
robust_1.25__calmar,2023/52,LINK,2023-09-21,2023-09-23,0.004451417872205708
robust_1.25__calmar,2023/53,LINK,2023-09-30,2023-10-01,0.024914416358434804
robust_1.25__calmar,2023/54,LINK,2023-10-02,2023-10-04,-0.0847885035043007
robust_1.25__calmar,2023/55,SOL,2023-10-04,2023-10-06,-0.0397933893809727
robust_1.25__calmar,2023/56,LINK,2023-10-06,2023-10-08,0.0030783782774254226
robust_1.25__calmar,2023/57,SOL,2023-10-08,2023-10-10,-0.05028218682007471
robust_1.25__calmar,2023/58,LINK,2023-10-10,2023-10-11,-0.004956272373093502
robust_1.25__calmar,2023/59,SOL,2023-10-11,2023-10-13,-0.0357517399757776
robust_1.25__calmar,2023/6,AVAX,2023-02-04,2023-02-07,-0.05001943429137509
robust_1.25__calmar,2023/60,SOL,2023-10-17,2023-10-24,0.21828239092017157
robust_1.25__calmar,2023/61,LINK,2023-10-24,2023-11-01,0.03789746802661204
robust_1.25__calmar,2023/62,SOL,2023-11-01,2023-11-03,0.029883759056767198
robust_1.25__calmar,2023/63,SOL,2023-11-09,2023-11-10,0.0296286427342563
robust_1.25__calmar,2023/64,LINK,2023-11-10,2023-11-13,0.04737883405800726
robust_1.25__calmar,2023/65,SOL,2023-11-13,2023-11-17,0.004259944907284153
robust_1.25__calmar,2023/66,AVAX,2023-11-18,2023-12-09,0.1742408332537321
robust_1.25__calmar,2023/67,ADA,2023-12-09,2023-12-11,0.05934009979354266
robust_1.25__calmar,2023/68,AVAX,2023-12-12,2023-12-18,-0.009612154859507498
robust_1.25__calmar,2023/69,AVAX,2023-12-23,2023-12-26,-0.04452018391306077
robust_1.25__calmar,2023/7,LTC,2023-02-07,2023-02-09,0.027722730634837135
robust_1.25__calmar,2023/70,SOL,2023-12-28,2023-12-31,-0.025949786036805114
robust_1.25__calmar,2023/8,AVAX,2023-02-09,2023-02-10,-0.0673598221817044
robust_1.25__calmar,2023/9,LTC,2023-02-10,2023-02-15,0.0325549047121466
robust_1.25__calmar,2024/1,SOL,2024-01-01,2024-01-23,-0.04247260218114644
robust_1.25__calmar,2024/10,SOL,2024-03-22,2024-04-12,-0.02491909277954735
robust_1.25__calmar,2024/11,BNB,2024-04-13,2024-05-22,0.005679452461403348
robust_1.25__calmar,2024/12,DOGE,2024-05-22,2024-06-05,-0.011697546861983484
robust_1.25__calmar,2024/13,BNB,2024-06-05,2024-06-10,-0.030261484828364608
robust_1.25__calmar,2024/14,ETH,2024-06-30,2024-07-01,0.007452948315450301
robust_1.25__calmar,2024/15,BNB,2024-07-01,2024-07-05,-0.05556072889594752
robust_1.25__calmar,2024/16,TRX,2024-07-14,2024-07-17,-0.021595233343172697
robust_1.25__calmar,2024/17,BNB,2024-07-17,2024-07-19,-0.003105223596375398
robust_1.25__calmar,2024/18,TRX,2024-07-19,2024-08-01,-0.0334557572264371
robust_1.25__calmar,2024/19,XRP,2024-08-09,2024-08-10,-0.012090250169202971
robust_1.25__calmar,2024/2,SOL,2024-01-29,2024-02-25,0.010318333138095288
robust_1.25__calmar,2024/20,TRX,2024-08-10,2024-09-06,0.0819502106115245
robust_1.25__calmar,2024/21,TRX,2024-09-10,2024-09-16,-0.012343923047239197
robust_1.25__calmar,2024/22,XRP,2024-09-16,2024-09-17,0.009986436748503157
robust_1.25__calmar,2024/23,TRX,2024-09-17,2024-10-31,0.07996011379940882
robust_1.25__calmar,2024/24,DOGE,2024-10-31,2024-11-02,-0.013861255564345466
robust_1.25__calmar,2024/25,TRX,2024-11-02,2024-11-07,-0.0301125100524421
robust_1.25__calmar,2024/26,DOGE,2024-11-07,2024-12-03,0.13271604835844947
robust_1.25__calmar,2024/27,XRP,2024-12-03,2024-12-10,-0.03492753308966771
robust_1.25__calmar,2024/28,DOGE,2024-12-13,2024-12-15,-0.004713748628988392
robust_1.25__calmar,2024/29,XRP,2024-12-15,2024-12-31,-0.016957450874537403
robust_1.25__calmar,2024/3,AVAX,2024-02-25,2024-03-05,0.04900537843842075
robust_1.25__calmar,2024/4,SOL,2024-03-05,2024-03-07,-0.006278821310287109
robust_1.25__calmar,2024/5,AVAX,2024-03-07,2024-03-10,0.009335271970984082
robust_1.25__calmar,2024/6,SOL,2024-03-10,2024-03-13,0.010406983328342334
robust_1.25__calmar,2024/7,AVAX,2024-03-13,2024-03-19,0.015229060646092144
robust_1.25__calmar,2024/8,SOL,2024-03-19,2024-03-21,-0.0058083373517391484
robust_1.25__calmar,2024/9,AVAX,2024-03-21,2024-03-22,-0.008867774520808763
robust_1.25__calmar,2025/1,XRP,2025-01-01,2025-04-07,0.03756994151363317
robust_1.25__calmar,2025/10,TRX,2025-05-16,2025-07-04,0.01737133074887634
robust_1.25__calmar,2025/11,BTC,2025-07-04,2025-07-08,-0.011212597470593718
robust_1.25__calmar,2025/12,TRX,2025-07-08,2025-07-09,-0.000344690037627899
robust_1.25__calmar,2025/13,BTC,2025-07-09,2025-07-12,0.05091409692493144
robust_1.25__calmar,2025/14,ETH,2025-07-12,2025-07-14,0.000321915981133337
robust_1.25__calmar,2025/15,BTC,2025-07-14,2025-07-16,-0.009395336095007856
robust_1.25__calmar,2025/16,ETH,2025-07-16,2025-10-08,0.11034146032295036
robust_1.25__calmar,2025/17,BNB,2025-10-08,2025-10-10,-0.04049888612443242
robust_1.25__calmar,2025/18,BNB,2025-10-14,2025-11-04,-0.05690842496184142
robust_1.25__calmar,2025/19,BNB,2025-12-05,2025-12-14,-0.0031785997404397354
robust_1.25__calmar,2025/2,TRX,2025-04-07,2025-04-10,0.014181558750154298
robust_1.25__calmar,2025/3,TRX,2025-04-28,2025-04-29,0.004684591234612
robust_1.25__calmar,2025/4,XRP,2025-04-29,2025-05-01,-0.012074908505351326
robust_1.25__calmar,2025/5,XRP,2025-05-03,2025-05-05,-0.011834467491695711
robust_1.25__calmar,2025/6,BTC,2025-05-05,2025-05-06,0.0009449568956963
robust_1.25__calmar,2025/7,XRP,2025-05-06,2025-05-09,0.04626951463386426
robust_1.25__calmar,2025/8,BTC,2025-05-09,2025-05-14,0.0011158703639365017
robust_1.25__calmar,2025/9,XRP,2025-05-14,2025-05-16,-0.02520864335783102
robust_1.25__calmar,2026/1,BNB,2026-01-04,2026-01-22,-0.0013556218777382237
robust_1.25__calmar,2026/10,SOL,2026-09-19,2026-09-25,0.01987701190663517
robust_1.25__calmar,2026/2,TRX,2026-03-15,2026-03-18,0.0128816376613545
robust_1.25__calmar,2026/3,TRX,2026-03-19,2026-06-14,0.008967418431743021
robust_1.25__calmar,2026/4,TRX,2026-06-15,2026-07-02,-0.012417298304493125
robust_1.25__calmar,2026/5,TRX,2026-07-05,2026-08-21,0.009526232730660045
robust_1.25__calmar,2026/6,LINK,2026-08-21,2026-09-14,0.020837638257780913
robust_1.25__calmar,2026/7,BNB,2026-09-14,2026-09-16,-0.004016547634344943
robust_1.25__calmar,2026/8,LINK,2026-09-16,2026-09-17,0.003421858221238816
robust_1.25__calmar,2026/9,BNB,2026-09-17,2026-09-19,0.018717919259759748
robust_1.25__defensive,2021/1,LTC,2021-01-01,2021-01-03,0.01443869873482736
robust_1.25__defensive,2021/10,LINK,2021-01-25,2021-01-30,-0.008186220178601255
robust_1.25__defensive,2021/11,DOGE,2021-01-30,2021-01-30,-0.0024750208694780005
robust_1.25__defensive,2021/12,DOGE,2021-02-09,2021-02-20,-0.003617824901011347
robust_1.25__defensive,2021/13,BNB,2021-02-20,2021-02-20,-0.01361328978464042
robust_1.25__defensive,2021/14,BNB,2021-03-09,2021-03-14,0.008109529195004624
robust_1.25__defensive,2021/15,ADA,2021-03-14,2021-03-15,-0.00759556051057206
robust_1.25__defensive,2021/16,DOGE,2021-03-15,2021-03-18,-0.0011585848508302533
robust_1.25__defensive,2021/17,ADA,2021-03-18,2021-03-20,-0.008989743728864574
robust_1.25__defensive,2021/18,BTC,2021-03-20,2021-03-21,-0.0005401502345721886
robust_1.25__defensive,2021/19,TRX,2021-03-21,2021-03-24,-0.021795278757962736
robust_1.25__defensive,2021/2,DOGE,2021-01-03,2021-01-04,-0.0003910987510584251
robust_1.25__defensive,2021/20,XRP,2021-03-25,2021-03-26,0.013926778647733347
robust_1.25__defensive,2021/21,TRX,2021-03-26,2021-04-07,0.12139749833957386
robust_1.25__defensive,2021/22,XRP,2021-04-08,2021-04-09,0.013417426903114179
robust_1.25__defensive,2021/23,TRX,2021-04-09,2021-04-11,0.001681769293856004
robust_1.25__defensive,2021/24,XRP,2021-04-11,2021-04-16,0.014467071740581747
robust_1.25__defensive,2021/25,DOGE,2021-04-17,2021-04-17,-0.008936721939895554
robust_1.25__defensive,2021/26,DOGE,2021-04-29,2021-05-07,0.019907377655614608
robust_1.25__defensive,2021/27,ETH,2021-05-12,2021-05-15,-0.005094456541722227
robust_1.25__defensive,2021/28,DOGE,2021-05-15,2021-05-17,-0.006184516094951338
robust_1.25__defensive,2021/29,ADA,2021-05-17,2021-05-19,-0.01671622863679891
robust_1.25__defensive,2021/3,ADA,2021-01-14,2021-01-17,0.012447730206707022
robust_1.25__defensive,2021/30,DOGE,2021-05-19,2021-05-21,-0.011804440791255639
robust_1.25__defensive,2021/31,ADA,2021-05-21,2021-05-25,-0.013814016976652424
robust_1.25__defensive,2021/32,ADA,2021-05-26,2021-05-30,-0.007954644091218877
robust_1.25__defensive,2021/33,ADA,2021-06-02,2021-06-03,0.0005189551942052059
robust_1.25__defensive,2021/34,ADA,2021-06-04,2021-06-05,-0.0067174490927882835
robust_1.25__defensive,2021/35,SOL,2021-06-11,2021-06-12,-0.009895611651329846
robust_1.25__defensive,2021/36,BNB,2021-06-13,2021-06-14,0.00616498927493778
robust_1.25__defensive,2021/37,SOL,2021-06-14,2021-06-23,-0.03489598818229002
robust_1.25__defensive,2021/38,BNB,2021-07-14,2021-07-21,-0.03392424629320169
robust_1.25__defensive,2021/39,BNB,2021-07-26,2021-07-27,0.00038835600983990555
robust_1.25__defensive,2021/4,DOGE,2021-01-17,2021-01-18,-0.0009479508333817231
robust_1.25__defensive,2021/40,ETH,2021-07-28,2021-07-29,-0.0006361096445843065
robust_1.25__defensive,2021/41,BTC,2021-07-29,2021-08-03,-0.008299758288248908
robust_1.25__defensive,2021/42,ETH,2021-08-03,2021-08-05,0.011771261136463304
robust_1.25__defensive,2021/43,LINK,2021-08-05,2021-08-09,-0.009542970570818883
robust_1.25__defensive,2021/44,ETH,2021-08-09,2021-08-13,0.0024534702137975696
robust_1.25__defensive,2021/45,XRP,2021-08-13,2021-08-17,0.03606265699553911
robust_1.25__defensive,2021/46,SOL,2021-08-18,2021-08-21,0.03196623900489706
robust_1.25__defensive,2021/47,AVAX,2021-08-21,2021-08-26,0.022940367482266386
robust_1.25__defensive,2021/48,SOL,2021-09-01,2021-09-12,0.0490893735301153
robust_1.25__defensive,2021/49,AVAX,2021-09-22,2021-10-05,0.008666110377571618
robust_1.25__defensive,2021/5,ADA,2021-01-18,2021-01-21,-0.0018339422138066456
robust_1.25__defensive,2021/50,BTC,2021-10-08,2021-10-19,0.03285257551392016
robust_1.25__defensive,2021/51,DOT,2021-10-19,2021-10-27,-0.00728161798203395
robust_1.25__defensive,2021/52,SOL,2021-10-30,2021-10-31,-0.005253832374184794
robust_1.25__defensive,2021/53,DOT,2021-10-31,2021-11-01,-0.00036117418387234066
robust_1.25__defensive,2021/54,BNB,2021-11-01,2021-11-02,0.012034836780832113
robust_1.25__defensive,2021/55,SOL,2021-11-02,2021-11-03,0.01645549855095229
robust_1.25__defensive,2021/56,DOT,2021-11-03,2021-11-05,0.006038372785551941
robust_1.25__defensive,2021/57,SOL,2021-11-05,2021-11-10,-0.007219494002772977
robust_1.25__defensive,2021/58,AVAX,2021-11-10,2021-11-14,0.01901534623307027
robust_1.25__defensive,2021/59,LTC,2021-11-14,2021-11-15,0.01531733856390796
robust_1.25__defensive,2021/6,DOGE,2021-01-21,2021-01-22,-0.005328008169757109
robust_1.25__defensive,2021/60,AVAX,2021-11-15,2021-11-23,0.040289805168044035
robust_1.25__defensive,2021/61,AVAX,2021-12-02,2021-12-04,-0.04650994853834018
robust_1.25__defensive,2021/62,ETH,2021-12-09,2021-12-10,-0.016807118669827464
robust_1.25__defensive,2021/63,BNB,2021-12-10,2021-12-12,-0.00307196402090317
robust_1.25__defensive,2021/64,AVAX,2021-12-19,2021-12-21,-0.0030242838235790747
robust_1.25__defensive,2021/65,AVAX,2021-12-23,2021-12-24,0.004556476458445371
robust_1.25__defensive,2021/66,AVAX,2021-12-25,2021-12-31,-0.006622296622891353
robust_1.25__defensive,2021/7,ADA,2021-01-22,2021-01-23,0.013526644459364589
robust_1.25__defensive,2021/8,DOGE,2021-01-23,2021-01-24,0.0002787228346934782
robust_1.25__defensive,2021/9,ADA,2021-01-24,2021-01-25,0.0017882813883983843
robust_1.25__defensive,2022/1,AVAX,2022-03-29,2022-03-31,0.015526941680307178
robust_1.25__defensive,2022/2,XRP,2022-03-31,2022-04-01,-0.020423442697917293
robust_1.25__defensive,2022/3,AVAX,2022-04-01,2022-04-03,-0.00420799185847592
robust_1.25__defensive,2022/4,SOL,2022-04-03,2022-04-06,-0.01248433682608637
robust_1.25__defensive,2022/5,AVAX,2022-04-06,2022-04-08,-0.012283913418860617
robust_1.25__defensive,2023/1,ETH,2023-01-18,2023-01-20,-0.006995756404991631
robust_1.25__defensive,2023/10,TRX,2023-02-15,2023-02-18,0.019875531112931215
robust_1.25__defensive,2023/11,LTC,2023-02-18,2023-02-20,-0.008141130907046408
robust_1.25__defensive,2023/12,DOT,2023-02-20,2023-02-25,-0.02320966218715179
robust_1.25__defensive,2023/13,LINK,2023-02-25,2023-02-26,-0.004487627006480007
robust_1.25__defensive,2023/14,TRX,2023-02-26,2023-03-03,0.007446379392328765
robust_1.25__defensive,2023/15,LINK,2023-03-03,2023-03-04,-0.012717075468601192
robust_1.25__defensive,2023/16,TRX,2023-03-04,2023-03-08,-0.006466836000616327
robust_1.25__defensive,2023/17,ETH,2023-03-08,2023-03-10,-0.032314755968185505
robust_1.25__defensive,2023/18,ETH,2023-03-16,2023-03-18,0.024973455118955004
robust_1.25__defensive,2023/19,BNB,2023-03-18,2023-03-19,-0.009876021545690202
robust_1.25__defensive,2023/2,ETH,2023-01-21,2023-01-25,-0.029358387654582895
robust_1.25__defensive,2023/20,BTC,2023-03-19,2023-03-23,0.0023592884531095917
robust_1.25__defensive,2023/21,XRP,2023-03-23,2023-03-24,0.008314454156674046
robust_1.25__defensive,2023/22,BTC,2023-03-24,2023-03-29,-0.01012393463090979
robust_1.25__defensive,2023/23,XRP,2023-03-29,2023-04-01,-0.0016021941171531057
robust_1.25__defensive,2023/24,XRP,2023-04-12,2023-04-13,-0.006221997824298035
robust_1.25__defensive,2023/25,LTC,2023-04-13,2023-04-14,0.008193976268145114
robust_1.25__defensive,2023/26,XRP,2023-04-14,2023-04-17,0.003750383762717394
robust_1.25__defensive,2023/27,ADA,2023-04-17,2023-04-20,-0.03148570425090699
robust_1.25__defensive,2023/28,DOGE,2023-04-20,2023-04-23,-0.01650274974746381
robust_1.25__defensive,2023/29,ETH,2023-04-23,2023-04-24,-0.0033592575918578887
robust_1.25__defensive,2023/3,BTC,2023-01-25,2023-01-29,0.005550117978525464
robust_1.25__defensive,2023/30,BNB,2023-04-24,2023-04-28,-0.015584248159242892
robust_1.25__defensive,2023/31,ADA,2023-04-29,2023-05-02,-0.01658923177385336
robust_1.25__defensive,2023/32,BNB,2023-05-02,2023-05-04,-0.004653075799900799
robust_1.25__defensive,2023/33,TRX,2023-05-04,2023-05-08,-0.02003371714560563
robust_1.25__defensive,2023/34,TRX,2023-05-16,2023-05-26,0.052925611411558424
robust_1.25__defensive,2023/35,LTC,2023-05-31,2023-06-01,-0.009162287332788198
robust_1.25__defensive,2023/36,XRP,2023-06-01,2023-06-06,-0.012585395839105841
robust_1.25__defensive,2023/37,XRP,2023-06-14,2023-06-16,-0.027556141711972598
robust_1.25__defensive,2023/38,BTC,2023-06-22,2023-07-02,0.0045658293819896435
robust_1.25__defensive,2023/39,LTC,2023-07-02,2023-07-05,-0.00914101390112896
robust_1.25__defensive,2023/4,AVAX,2023-01-29,2023-02-01,-0.005768801804345882
robust_1.25__defensive,2023/40,SOL,2023-07-13,2023-07-14,0.04317330247287869
robust_1.25__defensive,2023/41,LTC,2023-07-14,2023-07-15,-0.00991469045240983
robust_1.25__defensive,2023/42,XRP,2023-07-15,2023-07-16,-0.0005049111287006566
robust_1.25__defensive,2023/43,SOL,2023-07-16,2023-07-20,-0.008740899733709243
robust_1.25__defensive,2023/44,XRP,2023-07-20,2023-08-04,-0.013987150445819902
robust_1.25__defensive,2023/45,LINK,2023-08-05,2023-08-07,-0.001668212409631397
robust_1.25__defensive,2023/46,DOGE,2023-08-07,2023-08-08,-0.0038962033213187923
robust_1.25__defensive,2023/47,LINK,2023-08-08,2023-08-12,-0.0002931343987727193
robust_1.25__defensive,2023/48,DOGE,2023-08-12,2023-08-15,-0.00535880763567583
robust_1.25__defensive,2023/49,SOL,2023-08-16,2023-08-17,-0.059670155546910096
robust_1.25__defensive,2023/5,BTC,2023-02-01,2023-02-04,0.003345948958563724
robust_1.25__defensive,2023/50,TRX,2023-08-31,2023-09-01,0.008236091298231161
robust_1.25__defensive,2023/51,LINK,2023-09-21,2023-09-23,0.0016452490738886462
robust_1.25__defensive,2023/52,LINK,2023-09-30,2023-10-01,0.00838141936047058
robust_1.25__defensive,2023/53,LINK,2023-10-02,2023-10-04,-0.027497961025876153
robust_1.25__defensive,2023/54,SOL,2023-10-04,2023-10-06,-0.013101132938462405
robust_1.25__defensive,2023/55,LINK,2023-10-06,2023-10-08,0.0009407087328638708
robust_1.25__defensive,2023/56,SOL,2023-10-08,2023-10-10,-0.016495729782399278
robust_1.25__defensive,2023/57,LINK,2023-10-10,2023-10-11,-0.0016507826169851177
robust_1.25__defensive,2023/58,SOL,2023-10-11,2023-10-13,-0.011785711106366156
robust_1.25__defensive,2023/59,SOL,2023-10-17,2023-10-24,0.05698066817962542
robust_1.25__defensive,2023/6,AVAX,2023-02-04,2023-02-07,-0.0164057186086339
robust_1.25__defensive,2023/60,LINK,2023-10-24,2023-11-01,0.012761751341700543
robust_1.25__defensive,2023/61,SOL,2023-11-01,2023-11-03,0.02197403250058905
robust_1.25__defensive,2023/62,LINK,2023-11-10,2023-11-13,0.015933240803594165
robust_1.25__defensive,2023/63,SOL,2023-11-13,2023-11-17,0.0029284127071958054
robust_1.25__defensive,2023/64,AVAX,2023-11-18,2023-12-09,0.04279561739325534
robust_1.25__defensive,2023/65,ADA,2023-12-09,2023-12-11,0.030315821321266614
robust_1.25__defensive,2023/66,AVAX,2023-12-12,2023-12-18,-0.0020351192432334084
robust_1.25__defensive,2023/67,SOL,2023-12-28,2023-12-31,-0.008579369620877214
robust_1.25__defensive,2023/7,LTC,2023-02-07,2023-02-09,0.009532517826338852
robust_1.25__defensive,2023/8,AVAX,2023-02-09,2023-02-10,-0.021965339431136776
robust_1.25__defensive,2023/9,LTC,2023-02-10,2023-02-15,0.010922898202757903
robust_1.25__defensive,2024/1,SOL,2024-01-01,2024-01-04,-0.006622791911985654
robust_1.25__defensive,2024/10,SOL,2024-03-22,2024-04-05,-0.003974459905376386
robust_1.25__defensive,2024/11,BNB,2024-04-13,2024-05-22,0.0056794524614019425
robust_1.25__defensive,2024/12,DOGE,2024-05-22,2024-06-05,-0.011697546861983547
robust_1.25__defensive,2024/13,BNB,2024-06-05,2024-06-07,-0.007110467849134099
robust_1.25__defensive,2024/14,SOL,2024-07-07,2024-07-08,-0.01784496548437729
robust_1.25__defensive,2024/15,BNB,2024-07-08,2024-07-09,0.013699470357500422
robust_1.25__defensive,2024/16,SOL,2024-07-09,2024-07-10,0.0016693464422692175
robust_1.25__defensive,2024/17,BNB,2024-07-10,2024-07-19,0.03162474079896135
robust_1.25__defensive,2024/18,TRX,2024-07-19,2024-07-30,-0.008141077201462824
robust_1.25__defensive,2024/19,TRX,2024-08-12,2024-08-22,0.06201816262216894
robust_1.25__defensive,2024/2,SOL,2024-01-12,2024-02-17,0.005255795167106458
robust_1.25__defensive,2024/20,TRX,2024-08-31,2024-09-16,-0.02248225380518933
robust_1.25__defensive,2024/21,XRP,2024-09-16,2024-09-17,0.009986436748503047
robust_1.25__defensive,2024/22,TRX,2024-09-17,2024-10-15,0.032084711119319015
robust_1.25__defensive,2024/23,TRX,2024-10-24,2024-10-31,0.03828935324422446
robust_1.25__defensive,2024/24,DOGE,2024-10-31,2024-11-02,-0.013861255564345688
robust_1.25__defensive,2024/25,TRX,2024-11-02,2024-11-07,-0.030112510052442594
robust_1.25__defensive,2024/26,DOGE,2024-11-07,2024-11-14,0.08619127371350827
robust_1.25__defensive,2024/27,DOGE,2024-11-24,2024-12-03,-0.0021183882309144648
robust_1.25__defensive,2024/28,XRP,2024-12-03,2024-12-05,-0.01640225239415065
robust_1.25__defensive,2024/29,DOGE,2024-12-13,2024-12-15,-0.004713748628988599
robust_1.25__defensive,2024/3,AVAX,2024-02-25,2024-03-05,0.051809653535224987
robust_1.25__defensive,2024/30,XRP,2024-12-15,2024-12-19,-0.00995091473044672
robust_1.25__defensive,2024/4,SOL,2024-03-05,2024-03-05,-0.05159634188721114
robust_1.25__defensive,2024/5,AVAX,2024-03-07,2024-03-10,0.009335271970984112
robust_1.25__defensive,2024/6,SOL,2024-03-10,2024-03-13,0.010406983328342735
robust_1.25__defensive,2024/7,AVAX,2024-03-13,2024-03-17,-0.018442403664310898
robust_1.25__defensive,2024/8,SOL,2024-03-18,2024-03-21,-0.013366142726190551
robust_1.25__defensive,2024/9,AVAX,2024-03-21,2024-03-22,-0.008867774520808464
robust_1.25__defensive,2025/1,XRP,2025-01-01,2025-01-27,0.0759586951625256
robust_1.25__defensive,2025/10,BTC,2025-05-09,2025-05-14,0.0011158703639367073
robust_1.25__defensive,2025/11,XRP,2025-05-14,2025-05-16,-0.025208643357830626
robust_1.25__defensive,2025/12,TRX,2025-05-16,2025-06-13,-0.0019683724799693346
robust_1.25__defensive,2025/13,TRX,2025-06-21,2025-07-04,0.026120429503797452
robust_1.25__defensive,2025/14,BTC,2025-07-04,2025-07-08,-0.011212597470594103
robust_1.25__defensive,2025/15,TRX,2025-07-08,2025-07-09,-0.0003446900376279994
robust_1.25__defensive,2025/16,BTC,2025-07-09,2025-07-12,0.045845223309224734
robust_1.25__defensive,2025/17,ETH,2025-07-12,2025-07-14,0.00032191598113404736
robust_1.25__defensive,2025/18,BTC,2025-07-14,2025-07-16,-0.009395336095008134
robust_1.25__defensive,2025/19,ETH,2025-07-16,2025-08-01,0.0309518859015502
robust_1.25__defensive,2025/2,XRP,2025-01-31,2025-02-03,-0.05730655281837998
robust_1.25__defensive,2025/20,ETH,2025-08-06,2025-08-19,0.0411169964925531
robust_1.25__defensive,2025/21,ETH,2025-09-02,2025-09-22,-0.017001569130968036
robust_1.25__defensive,2025/22,ETH,2025-10-04,2025-10-08,-0.0067712614787040154
