date,base_return,btc_return,btc_close,base_selected_symbol,final_regime,final_position,strategy_return,equity,btc_fast_ma,btc_slow_ma,btc_risk_ma,btc_ret_lb,btc_vol,btc_trend_ok,risk_off,btc_led
2017-10-03,0.0,-0.01598173515981738,4310.0,ALT,CASH,CASH,0.0,1.0,3929.3585,,,,0.06856911953570927,False,True,False
2017-10-04,0.0,-0.02352900232018562,4208.59,ALT,BASE,ALT,0.0,1.0,3980.3369999999995,,,,0.05204513931234082,False,False,False
2017-10-05,0.0,0.019921161244027097,4292.43,ALT,BASE,ALT,0.0,1.0,4009.9584999999997,,,,0.04012141284886036,False,False,False
2017-10-06,0.0,0.017838380590947223,4369.0,ALT,BASE,ALT,0.0,1.0,4042.661,,,,0.040161810670584115,False,False,False
2017-10-07,0.0,0.012359807736324058,4423.0,ALT,BASE,ALT,0.0,1.0,4078.8115000000007,,,,0.04005605375111861,False,False,False
2017-10-08,0.0,0.04906172281257071,4640.0,ALT,BASE,ALT,0.0,1.0,4109.061,,,,0.03675687152054881,False,False,False
2017-10-09,0.0,0.03167025862068962,4786.95,ALT,BASE,ALT,0.0,1.0,4152.9065,,,,0.03599089005187373,False,False,False
2017-10-10,0.0,-0.0008126259935865576,4783.06,ALT,BASE,ALT,0.0,1.0,4197.0595,,,,0.03596028845862362,False,False,False
2017-10-11,0.0,0.008022061190952945,4821.43,ALT,BASE,ALT,0.0,1.0,4257.6314999999995,,,,0.030217912103820188,False,False,False
2017-10-12,0.0,0.1262218885268478,5430.0,ALT,BASE,ALT,0.0,1.0,4349.338,,,,0.03835602943390525,False,False,False
