model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,cooldown_days,source
phase62_btcov_f30_s100_r20_m04_rm150_rb-03_v30_060_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2307.292837650479,44.86318680376604,-48.84761117544595,1.153831184423932,1.020640541447084,239,44.81658692185008,23.413078149920256,31.770334928229666,99.41751816973327,14.173405942668627,-48.84761117544595,68.11892470831576,17.574376131069002,-32.75155218949881,43.091680858874604,34.55031022461037,-19.342167023910207,30.0,100.0,20.0,0.04,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm150_rb-03_v30_045_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1312.1945280438088,36.135366511271826,-43.86663272495749,1.0804878011903365,0.8904031280325313,224,49.059011164274324,20.861244019138756,30.079744816586924,92.19466045138054,13.36739802628626,-43.86663272495749,68.1189247083158,17.574376131069002,-32.751552189498824,43.09168085887474,34.550310224610485,-19.342167023910196,30.0,100.0,20.0,0.04,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm200_rb-03_v20_060_cd0,phase62_btcov_f30_s100_r20_m04_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2115.4095584384045,43.46800204321583,-48.847611175445934,1.1522985116015283,1.0054812572388652,243,43.31738437001595,22.551834130781497,34.13078149920255,119.23196615263211,16.26938470620456,-48.847611175445934,68.1189247083156,17.57437613106896,-32.7515521894988,43.09168085887478,34.550310224610506,-19.342167023910196,30.0,100.0,20.0,0.04,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v20_060_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,766.5480249872878,28.605509042508004,-55.150777660388684,0.8819937519883696,0.7519314590604455,230,43.31738437001595,24.880382775119617,31.80223285486443,79.41390192296574,11.87915522180627,-55.150777660388684,67.79513708543969,17.503759494078697,-37.53803733333345,19.352110177030024,15.779879854656942,-37.53803733333345,30.0,150.0,60.0,0.08,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v20_060_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,766.5480249872878,28.605509042508004,-55.150777660388684,0.8819937519883696,0.7519314590604455,216,46.698564593301434,24.880382775119617,28.421052631578945,79.41390192296574,11.87915522180627,-55.150777660388684,67.79513708543969,17.503759494078697,-37.53803733333345,19.352110177030024,15.779879854656942,-37.53803733333345,30.0,150.0,60.0,0.08,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v20_060_cd0,phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,895.8860545392083,30.70692226729621,-55.150777660388684,0.9238890945366831,0.7931949279786366,221,44.91228070175438,24.880382775119617,30.207336523126,79.41390192296582,11.879155221806293,-55.150777660388684,67.79513708543958,17.503759494078675,-37.53803733333348,19.352110177030045,15.779879854656942,-37.53803733333348,30.0,150.0,60.0,0.08,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v30_045_cd0,phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,786.6232673280921,28.94912808563761,-53.70193390664161,0.9320794382292509,0.7699920968814301,213,49.059011164274324,22.934609250398726,28.00637958532695,46.719166027855174,7.639396041444346,-53.70193390664161,67.79513708543953,17.503759494078675,-37.53803733333343,19.352110177030045,15.779879854656942,-37.53803733333343,30.0,150.0,60.0,0.08,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v20_045_cd0,phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,640.2655412251519,26.267007326368997,-52.582969354241,0.8681047888352575,0.7154573026637964,226,49.154704944178626,22.551834130781497,28.29346092503987,48.94565820464572,7.951169316317275,-52.582969354241,67.79513708543956,17.503759494078675,-37.53803733333344,19.352110177030113,15.779879854657008,-37.53803733333344,30.0,150.0,60.0,0.08,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v30_060_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,663.5338518206676,26.723112900458055,-55.150777660388684,0.8349439206551507,0.7110388205611267,235,43.22169059011164,25.231259968102073,31.547049441786285,73.18031080988585,11.121985024069492,-55.150777660388684,67.79513708543952,17.50375949407865,-37.538037333333484,19.352110177029978,15.779879854656897,-37.538037333333484,30.0,150.0,60.0,0.08,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v30_060_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,663.5338518206676,26.723112900458055,-55.150777660388684,0.8349439206551507,0.7110388205611267,221,46.60287081339713,25.231259968102073,28.1658692185008,73.18031080988585,11.121985024069492,-55.150777660388684,67.79513708543952,17.50375949407865,-37.538037333333484,19.352110177029978,15.779879854656897,-37.538037333333484,30.0,150.0,60.0,0.08,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v30_045_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,671.4754491330087,26.87597542942315,-53.7019339066416,0.8872004874877083,0.7269487310226095,218,47.84688995215311,22.934609250398726,29.218500797448165,46.71916602785515,7.639396041444346,-53.7019339066416,67.7951370854394,17.50375949407863,-37.53803733333346,19.352110177030024,15.779879854656942,-37.53803733333346,30.0,150.0,60.0,0.08,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v30_045_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,671.4754491330087,26.87597542942315,-53.7019339066416,0.8872004874877083,0.7269487310226095,206,51.100478468899524,22.934609250398726,25.964912280701753,46.71916602785515,7.639396041444346,-53.7019339066416,67.7951370854394,17.50375949407863,-37.53803733333346,19.352110177030024,15.779879854656942,-37.53803733333346,30.0,150.0,60.0,0.08,200.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v30_060_cd0,phase62_btcov_f30_s150_r60_m08_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,777.4963340409901,28.79376778389169,-55.15077766038878,0.8766721492095408,0.7517041861876305,224,44.81658692185008,25.231259968102073,29.952153110047846,73.18031080988543,11.121985024069424,-55.15077766038878,67.79513708543928,17.503759494078608,-37.53803733333345,19.352110177030003,15.779879854656919,-37.53803733333345,30.0,150.0,60.0,0.08,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v20_045_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,544.125540056495,24.236975906093903,-52.582969354241,0.8228146886585446,0.6726235776293918,229,48.389154704944175,22.551834130781497,29.059011164274324,48.94565820464534,7.95116931631723,-52.582969354241,67.79513708543918,17.503759494078587,-37.538037333333506,19.352110177029914,15.779879854656853,-37.538037333333506,30.0,150.0,60.0,0.08,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v20_045_cd0,phase62_btcov_f30_s150_r60_m08_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,544.125540056495,24.236975906093903,-52.582969354241,0.8228146886585446,0.6726235776293918,217,51.61084529505582,22.551834130781497,25.837320574162682,48.94565820464534,7.95116931631723,-52.582969354241,67.79513708543918,17.503759494078587,-37.538037333333506,19.352110177029914,15.779879854656853,-37.538037333333506,30.0,150.0,60.0,0.08,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v20_060_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,2793.173921175215,47.999627543099365,-49.34701017925721,1.2321980278626623,1.0956520214178531,186,47.910685805422645,25.29505582137161,26.794258373205743,53.96578236278269,8.64054925437394,-49.34701017925721,66.8925592391713,17.306414826102646,-34.33187163155183,31.317432096749577,25.31362667711967,-21.238176912158558,30.0,100.0,30.0,0.04,150.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v30_060_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,2527.4946302913727,46.34800687766487,-49.34701017925719,1.1888783872549045,1.0543603547683211,189,47.81499202551834,25.74162679425837,26.443381180223284,48.616365609853915,7.9052971334754085,-49.34701017925719,66.89255923917135,17.306414826102646,-34.33187163155185,31.317432096749553,25.31362667711965,-21.2381769121586,30.0,100.0,30.0,0.04,150.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v20_045_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,1908.6439842410318,41.839615987685065,-46.44691155529428,1.1694224133049442,1.0126591587141236,189,52.121212121212125,22.77511961722488,25.103668261563,51.2646068556021,8.271911200291427,-46.44691155529428,66.89255923917105,17.3064148261026,-34.33187163155188,31.317432096749577,25.31362667711967,-21.23817691215859,30.0,100.0,30.0,0.04,150.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v30_045_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,1504.5555771752724,38.175956922770915,-47.71067705948353,1.1204220556954303,0.9434629274465575,174,52.05741626794258,23.25358851674641,24.688995215311003,49.0034502173434,7.959211592260806,-47.71067705948353,66.89255923917095,17.306414826102557,-34.33187163155187,31.317432096749464,25.313626677119583,-21.238176912158615,30.0,100.0,30.0,0.04,150.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v30_060_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,2263.5744343669685,44.55418840491006,-48.847611175445884,1.1496069852374051,1.0145867448086772,227,47.81499202551834,23.221690590111642,28.96331738437002,105.50338626641675,14.834424848229034,-48.847611175445884,66.52829772581241,17.2265625664904,-32.7515521894988,40.39331869746965,32.445416278319584,-19.342167023910196,30.0,100.0,20.0,0.04,150.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v30_045_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,1286.547922476683,35.84498486768257,-43.86663272495751,1.0758376803182559,0.8843817923609457,212,52.05741626794258,20.669856459330145,27.27272727272727,98.06009977250494,14.023750464499285,-43.86663272495751,66.52829772581224,17.226562566490355,-32.75155218949881,40.39331869746978,32.4454162783197,-19.342167023910196,30.0,100.0,20.0,0.04,150.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v20_060_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,2502.5674174293695,46.18556480653218,-48.847611175445934,1.1917644127708653,1.054503939257392,224,47.910685805422645,22.77511961722488,29.31419457735247,112.90044010208233,15.616891109522712,-48.847611175445934,66.52829772581211,17.226562566490333,-32.75155218949879,40.393318697469624,32.44541627831956,-19.342167023910196,30.0,100.0,20.0,0.04,150.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v20_045_cd0,phase62_btcov_f30_s100_r20_m04_rm150_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,1619.0574109864083,39.29008233622191,-43.69060535915937,1.1216222676789946,0.9524916926858353,225,52.121212121212125,20.350877192982455,27.527910685805423,101.06570070806411,14.354015770725258,-43.69060535915937,66.52829772581211,17.226562566490333,-32.75155218949879,40.393318697469695,32.44541627831963,-19.342167023910207,30.0,100.0,20.0,0.04,150.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r30_m12_rm150_rb+00_v20_045_cd0,phase62_btcov_f50_s150_r30_m12_rm150_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,1355.8348921271377,36.618939600296805,-37.273116019417564,1.0870165069194142,0.8979124552457702,170,52.121212121212125,15.661881977671452,32.21690590111643,150.7270773158396,19.30550686126249,-37.273116019417564,66.19237231951531,17.15281542137157,-29.228099952870657,62.46028496026652,49.46772856833053,-22.507929353011992,50.0,150.0,30.0,0.12,150.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v30_045_cd0,phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1245.18341582067,35.36648332897641,-46.66506414161683,1.071651369584094,0.8886358088640011,189,47.84688995215311,23.125996810207337,29.02711323763955,51.111789145616605,8.250897177449579,-46.66506414161683,65.9358554778523,17.096432056384337,-35.939554041483525,33.84135555115775,27.305178378887398,-21.23817691215858,30.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v20_060_cd0,phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2325.500015836858,44.990413387946695,-48.33411849302555,1.187967169819116,1.0431331859054205,205,43.31738437001595,25.167464114832537,31.515151515151512,56.14433629629143,8.93407568641349,-48.33411849302555,65.93585547785214,17.09643205638429,-35.93955404148351,33.84135555115768,27.30517837888733,-21.23817691215859,30.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v20_045_cd0,phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1583.9520016163558,38.955650755628945,-45.3760275216047,1.12238749335329,0.9580536709804727,202,48.389154704944175,22.647527910685806,28.96331738437002,53.40494024142883,8.564441641299414,-45.3760275216047,65.9358554778521,17.09643205638429,-35.939554041483554,33.84135555115779,27.30517837888742,-21.23817691215858,30.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v30_060_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2535.5798608907694,46.400403157817415,-51.31212181309303,1.1881387121628262,1.0576309981184826,200,44.81658692185008,26.02870813397129,29.15470494417863,42.03182394846561,6.970329943360998,-51.31212181309303,65.93585547785193,17.09643205638425,-35.939554041483554,33.841355551157726,27.305178378887373,-21.2381769121586,30.0,100.0,30.0,0.04,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v30_060_cd0,phase62_btcov_f30_s100_r30_m04_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2102.767078998922,43.372374430573736,-48.334118493025514,1.1446012893903137,1.0028321149031127,210,43.22169059011164,25.6140350877193,31.16427432216906,50.71922744651998,8.196837051886519,-48.334118493025514,65.93585547785197,17.09643205638425,-35.93955404148355,33.84135555115777,27.305178378887398,-21.238176912158547,30.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v30_045_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1509.4930570473384,38.22542740278458,-49.73927117010648,1.1194382144240775,0.9463671420281151,185,49.059011164274324,23.54066985645933,27.40031897926635,42.401758528675295,7.023777249454444,-49.73927117010648,65.9358554778519,17.09643205638425,-35.939554041483554,33.841355551157726,27.305178378887373,-21.238176912158558,30.0,100.0,30.0,0.04,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v20_060_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2802.0766903939166,48.05261514513555,-51.31212181309297,1.2313108995487083,1.098915170718783,197,44.91228070175438,25.58213716108453,29.505582137161085,47.14423142365263,7.699211324103428,-51.31212181309297,65.93585547785179,17.096432056384224,-35.93955404148358,33.84135555115777,27.305178378887398,-21.23817691215858,30.0,100.0,30.0,0.04,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v20_045_cd0,phase62_btcov_f30_s100_r30_m04_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1914.8249102141858,41.89039815011137,-48.52453416953589,1.1684381614154837,1.0156955520697182,200,49.154704944178626,23.062200956937797,27.78309409888357,44.56273319823585,7.333767408721781,-48.52453416953589,65.93585547785175,17.096432056384202,-35.93955404148358,33.841355551157704,27.30517837888735,-21.238176912158558,30.0,100.0,30.0,0.04,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r30_m08_rm200_rb-03_v20_045_cd0,phase62_btcov_f50_s150_r30_m08_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1268.69107719825,35.639986723300424,-34.97798788008689,1.0713272930112527,0.8847852352428875,166,48.389154704944175,19.106858054226475,32.503987240829346,122.94064365815163,16.644540976264555,-34.97798788008689,65.89700505200928,17.08788735638467,-34.284844654520974,11.717377545099161,9.611241429471495,-24.94746940007051,50.0,150.0,30.0,0.08,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r30_m08_rm200_rb+00_v20_045_cd0,phase62_btcov_f50_s150_r30_m08_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,1268.69107719825,35.639986723300424,-34.97798788008689,1.0713272930112527,0.8847852352428875,154,51.61084529505582,19.106858054226475,29.282296650717704,122.94064365815163,16.644540976264555,-34.97798788008689,65.89700505200928,17.08788735638467,-34.284844654520974,11.717377545099161,9.611241429471495,-24.94746940007051,50.0,150.0,30.0,0.08,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r30_m08_rm150_rb-03_v20_045_cd0,phase62_btcov_f50_s150_r30_m08_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1472.977281638806,37.85634327001895,-34.9779878800869,1.114096290374874,0.927424936797509,162,49.154704944178626,19.106858054226475,31.738437001594892,122.94064365815109,16.64454097626451,-34.9779878800869,65.8970050520088,17.087887356384556,-34.284844654520974,11.717377545099051,9.611241429471406,-24.947469400070567,50.0,150.0,30.0,0.08,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v20_060_cd0,phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,812.3965968807779,29.380339758116627,-46.619912643837424,0.8925339218956292,0.7655161531591024,221,44.91228070175438,23.859649122807017,31.2280701754386,112.06680371316149,15.529816974545119,-46.619912643837424,65.65004754726485,17.033539689476008,-37.647630270160114,19.142700358440745,15.611605802997497,-37.647630270160114,30.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v30_060_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,599.5234894887494,25.436963229373678,-46.6199126438374,0.8042855313229769,0.6844052793169929,235,43.22169059011164,24.210526315789473,32.567783094098885,104.698713900516,14.747940009263406,-46.6199126438374,65.65004754726482,17.033539689476008,-37.64763027016016,19.142700358440635,15.611605802997408,-37.64763027016016,30.0,200.0,60.0,0.08,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v30_060_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,599.5234894887494,25.436963229373678,-46.6199126438374,0.8042855313229769,0.6844052793169929,221,46.60287081339713,24.210526315789473,29.1866028708134,104.698713900516,14.747940009263406,-46.6199126438374,65.65004754726482,17.033539689476008,-37.64763027016016,19.142700358440635,15.611605802997408,-37.64763027016016,30.0,200.0,60.0,0.08,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v20_045_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,490.1256956384091,22.97605876129767,-44.09742493925533,0.7888239096419712,0.644152609337395,229,48.389154704944175,21.5311004784689,30.079744816586924,76.05341238258319,11.473659311930874,-44.09742493925533,65.65004754726482,17.033539689476008,-37.64763027016009,19.1427003584407,15.611605802997452,-37.64763027016009,30.0,200.0,60.0,0.08,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v20_045_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,490.1256956384091,22.97605876129767,-44.09742493925533,0.7888239096419712,0.644152609337395,217,51.61084529505582,21.5311004784689,26.858054226475282,76.05341238258319,11.473659311930874,-44.09742493925533,65.65004754726482,17.033539689476008,-37.64763027016009,19.1427003584407,15.611605802997452,-37.64763027016009,30.0,200.0,60.0,0.08,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v30_045_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,606.7993081715717,25.588274312143632,-44.89548126897832,0.8527602045200103,0.6979467270176066,218,47.84688995215311,21.913875598086126,30.239234449760765,73.42170394548025,11.151712749926501,-44.89548126897832,65.65004754726476,17.033539689475987,-37.647630270160114,19.142700358440678,15.611605802997431,-37.647630270160114,30.0,200.0,60.0,0.08,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v30_045_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,606.7993081715717,25.588274312143632,-44.89548126897832,0.8527602045200103,0.6979467270176066,206,51.100478468899524,21.913875598086126,26.98564593301435,73.42170394548025,11.151712749926501,-44.89548126897832,65.65004754726476,17.033539689475987,-37.647630270160114,19.142700358440678,15.611605802997431,-37.647630270160114,30.0,200.0,60.0,0.08,200.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v20_045_cd0,phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,578.2058625315797,24.985486803201407,-44.09742493925529,0.8341001525417515,0.686636361072434,226,49.154704944178626,21.5311004784689,29.31419457735247,76.0534123825833,11.473659311930895,-44.09742493925529,65.65004754726476,17.033539689475987,-37.64763027016015,19.142700358440614,15.611605802997385,-37.64763027016015,30.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v30_045_cd0,phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,712.2937841516077,27.640385940041522,-44.89548126897842,0.8976331175056093,0.7406346856304888,213,49.059011164274324,21.913875598086126,29.02711323763955,73.42170394547989,11.151712749926457,-44.89548126897842,65.65004754726466,17.033539689475962,-37.64763027016011,19.142700358440724,15.611605802997474,-37.64763027016011,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v20_060_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,693.9015366551987,27.30025438636181,-46.61991264383744,0.8506517961955183,0.7245450378847432,230,43.31738437001595,23.859649122807017,32.82296650717703,112.0668037131613,15.529816974545119,-46.61991264383744,65.65004754726466,17.033539689475962,-37.64763027016016,19.142700358440614,15.611605802997385,-37.64763027016016,30.0,200.0,60.0,0.08,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v20_060_cd0,phase62_btcov_f30_s200_r60_m08_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,693.9015366551987,27.30025438636181,-46.61991264383744,0.8506517961955183,0.7245450378847432,216,46.698564593301434,23.859649122807017,29.441786283891545,112.0668037131613,15.529816974545119,-46.61991264383744,65.65004754726466,17.033539689475962,-37.64763027016016,19.142700358440614,15.611605802997385,-37.64763027016016,30.0,200.0,60.0,0.08,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v30_060_cd0,phase62_btcov_f30_s200_r60_m08_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,703.9320013621458,27.48660243511203,-46.6199126438374,0.8459960759592798,0.7247946318298797,224,44.81658692185008,24.210526315789473,30.972886762360446,104.69871390051529,14.747940009263338,-46.6199126438374,65.65004754726435,17.033539689475894,-37.64763027016021,19.142700358440567,15.611605802997342,-37.64763027016021,30.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r30_m08_rm150_rb-03_v20_045_cd0,phase62_btcov_f50_s200_r30_m08_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,1289.0515004021654,35.87353948657057,-35.533938268677915,1.0602219826814532,0.879339246599982,164,49.154704944178626,18.149920255183414,32.695374800637964,115.22384755186232,15.858127853498981,-35.533938268677915,65.19344364026543,16.932908299391023,-35.533938268677915,11.717377545099051,9.611241429471406,-24.9474694000706,50.0,200.0,30.0,0.08,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
