ts,phase48_current_main,phase48_bnb_trend_loose,phase48_bnb_trend_base,phase48_bnb_trend_strict,phase48_bnb_trend_plus_gap
2021-09-10,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-11,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-12,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-13,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-14,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-15,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-16,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-17,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-18,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-19,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-20,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-21,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-22,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-23,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-24,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-25,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-26,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-27,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-28,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-29,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-09-30,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-01,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-02,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-03,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-04,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-05,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-06,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-07,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-08,19.96615246670785,17.667912195204902,18.879788185629575,19.529166301499664,18.879788185629575
2021-10-09,19.83056921757745,17.547935502410898,18.751582061321468,19.396550474570553,18.751582061321468
2021-10-10,20.8509044110324,18.45082315879329,19.716400514095163,20.394554256695333,19.716400514095163
2021-10-11,20.315977173692154,17.977469693426844,19.210578826489215,19.87133462313606,19.210578826489215
2021-10-12,20.81304568881183,18.41732223360848,19.680601696185967,20.357524123651896,19.680601696185967
2021-10-13,20.806130621772787,18.411203137930258,19.674062879996708,20.350760402177933,19.674062879996708
2021-10-14,22.375074436515636,19.799550823059253,21.157639996163184,21.88536576627663,21.157639996163184
2021-10-15,22.0859731159458,19.543727035483627,20.884268764242293,21.602591817875425,20.884268764242293
2021-10-16,22.322797835799182,19.753291615489733,21.108207780805863,21.83423330944645,21.108207780805863
2021-10-17,22.497492165808065,19.907877437106773,21.273396940474843,22.005104218519254,21.273396940474843
2021-10-18,23.321332065016136,20.63688774724965,22.05241146627564,22.81091327082777,22.05241146627564
2021-10-19,23.945654502693223,21.18934641592743,22.642764334838244,23.42157157024142,22.642764334838244
2021-10-20,22.563997986318398,19.96672798426181,21.336284159554246,22.070154469484216,21.336284159554246
2021-10-21,22.04652807597804,19.508822388539315,20.8469699406053,21.564010085787373,20.8469699406053
2021-10-22,22.197819624996644,19.642699248810434,20.99002967154294,21.711990415283626,20.99002967154294
2021-10-23,21.67955855731666,19.184093563351954,20.499967342360012,21.205072189792183,20.499967342360012
2021-10-24,22.407766831408896,19.82848010041443,21.188553588148167,21.917342644031592,21.188553588148167
2021-10-25,21.868800512418503,19.351552479232883,20.678912586523335,21.390172329569598,20.678912586523335
2021-10-26,20.759777420829465,18.370185506436215,19.630231770472975,20.305421703530893,19.630231770472975
2021-10-27,22.686593886084527,20.0752122601468,21.452209580031255,22.190067192699512,21.452209580031255
2021-10-28,23.38989618743731,20.69755967173277,22.11724499444807,22.87797677499124,22.11724499444807
2021-10-29,22.88064116814664,20.24692337709375,21.635698691888862,22.379867488378107,21.635698691888862
2021-10-30,22.6928927476681,20.08078607981856,21.45816571868675,22.196228195205173,21.45816571868675
2021-10-31,22.86343839491418,20.23170076034313,21.619431926653256,22.363041221030713,21.619431926653256
2021-11-01,24.295026717514265,20.284769983034103,21.676141269133094,23.76329730311561,21.676141269133094
2021-11-02,24.36627266450161,20.28340141325996,21.67467882653277,23.83298393649897,21.67467882653277
2021-11-03,23.990299439055022,19.970427165726345,21.340237074971704,23.465239391980404,21.340237074971704
2021-11-04,23.682872648488534,21.647696410905915,23.132553435240656,23.16454105119992,21.066769850831673
2021-11-05,23.91450137361232,22.731328834570565,24.29051428561332,23.391100269391277,22.05812215689796
2021-11-06,24.41518147209174,23.15551389514982,24.743795013226304,23.880822308895866,22.469744634029976
2021-11-07,25.44941219882704,23.2945325284489,24.892349201267532,24.89241750182113,22.604646118132063
2021-11-08,25.048984569585393,22.63508516536351,24.187669078507856,24.500753771104122,21.96472882175036
2021-11-09,25.011411092731016,21.890087874094068,23.391570993876652,24.464002640447468,21.24179522745968
2021-11-10,25.46139381596035,22.399822862857373,23.93626968336116,24.904136885109796,21.736434002500673
2021-11-11,25.172518413352485,22.34635415774234,23.879133457191458,24.62158391015138,21.68454881630756
2021-11-12,25.058241591775445,23.151949314808824,24.739985931481662,24.50980819088318,22.466285621617104
2021-11-13,24.962309491320312,23.198288859241853,24.78950399416207,24.415975693782684,22.511252782984467
2021-11-14,26.338223456358975,22.59231020127149,24.1419600975721,25.76177592668186,21.923220672795875
2021-11-15,23.261884916949036,20.984684467479532,22.424064230736345,22.752767203743094,20.36320607458967
2021-11-16,23.623325151303202,20.603274370992303,22.016492484059125,23.10629683127275,19.993091746412144
2021-11-17,22.020632561510276,19.14366322446833,20.456763808973474,21.538681329566224,18.576708163828513
2021-11-18,23.661670769814577,20.57030175133669,21.981258209168836,23.143803204225236,19.961095637540133
2021-11-19,24.308532705076132,21.132651947534946,22.582181084099798,23.776507693930846,20.506791378117853
2021-11-20,23.460852121145095,20.39571981920632,21.7947013674072,22.94737974242667,19.79168409044825
2021-11-21,22.511357308752817,19.570275369731757,20.912638099665074,22.018665904117615,18.990685845569914
2021-11-22,23.90783201048816,20.784302319994705,22.209937487355656,23.384576874270767,20.16875840637594
2021-11-23,23.521731299959843,20.448645206038705,21.85125700805098,23.006926498335417,19.84304204916883
2021-11-24,24.92933504614821,21.67234720439229,23.158895073940705,24.3837229387995,21.03050312369573
2021-11-25,24.89194104357899,21.6398386835857,23.124156731329794,24.347147354391304,20.99895736901019
2021-11-26,25.187772757631553,21.897020337614947,23.3989789683692,24.636504392539916,21.24852238046973
2021-11-27,26.414720980448475,22.963669240904043,24.538791366123686,25.83659919932229,22.283581614291975
2021-11-28,27.335747078833528,23.764364379846054,25.394407720646388,26.73746739981184,23.0605635194746
2021-11-29,28.478065457818882,24.757440227296478,26.455600545524536,27.85478460099331,24.024228622977564
2021-11-30,28.435348359632155,24.720304066955535,26.41591714470625,27.81300242409182,23.988192280043098
2021-12-01,28.435348359632155,24.720304066955535,26.41591714470625,27.81300242409182,23.988192280043098
2021-12-02,27.33694189030431,23.765403090625572,25.395517678590863,26.73863606122273,23.061571467994764
2021-12-03,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-04,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-05,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-06,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-07,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-08,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-09,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-10,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-11,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-12,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-13,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-14,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-15,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-16,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-17,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-18,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-19,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-20,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-21,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-22,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-23,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-24,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-25,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-26,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-27,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-28,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-29,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-30,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2021-12-31,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-01,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-02,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-03,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-04,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-05,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-06,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-07,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-08,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-09,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-10,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-11,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-12,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-13,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-14,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-15,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-16,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-17,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-18,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-19,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-20,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-21,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-22,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
2022-01-23,27.295936477468853,23.729754985989636,25.35742440207298,26.698528107130898,23.026979110792773
