policy,neighbor,passed,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes,profitable_fold_fraction,worst_fold_return
aggressive_1.25__all_growth,structure,True,0.016034533175517618,0.4898591926815571,0.03273294329283148,0.20778498345524424,0.0954855784101849,8.432407034311654,0.04912657314745549,1.1454091982070547,-0.007018799790045938,-0.16769552287748024,5.029037209919899,5.151328864291436,0.09119771557621198,0.09119771557621323,1.1934897514720433e-15,1.2490009027033011e-15,False,2094,68,0.5,-0.4169837072841891
aggressive_1.25__all_calmar,vol_low,True,0.05044094003299504,0.3823401909485966,0.131926857879758,0.3382632229781192,0.3259430853221015,6.051159263288139,0.029328006475801537,1.1256696064783085,0.02236565186638173,-0.04136888862042509,1.238573867214638,0.7486944852506788,0.2821239687626267,0.28212396876262774,8.326672684688674e-16,1.0547118733938987e-15,False,2094,59,0.5,-0.2752779143807492
aggressive_1.25__all_calmar,vol_high,True,0.07911784670634137,0.5491288647422459,0.1440788342887025,0.40202213422154565,0.5473402756901751,8.081860466259233,0.03819957487512476,1.1662487278225784,0.03745242205606525,-0.06186740796662871,1.1441827798130881,0.6748017731076837,0.4365375058329518,0.4365375058329548,2.886579864025407e-15,2.9976021664879227e-15,False,2094,59,0.5,-0.35467114471495775
aggressive_1.25__all_calmar,structure,False,0.014637484860960281,0.4905906917621502,0.02983645043974229,0.19254117874794852,0.08687795996367864,8.09127880776787,0.04209842364429509,1.1454091982070547,-0.008384149752910575,-0.16883994221461474,5.505226219928106,5.639097415153424,0.08330932949353914,0.08330932949353928,5.551115123125783e-17,1.3877787807814457e-16,False,2094,67,0.5,-0.421564672925997
aggressive_1.25__all_calmar__cat4,vol_low,True,0.008840669751300378,0.443543427502875,0.019931914674224484,0.1456183607696426,0.05175621981654066,6.5199279236627605,0.02928468033025132,1.1256696064783083,-0.018122761925854824,-0.07933324417246446,6.924731994355122,4.185869565996715,0.050461357249510425,0.05046135724950493,5.856426454897701e-15,5.495603971894525e-15,False,2094,64,0.5,-0.30857636837035207
aggressive_1.25__all_calmar__cat4,vol_high,True,0.019804529045411856,0.532484313860111,0.03719269944656944,0.21334502866605082,0.11899489034922839,8.710382465202377,0.03865338592731077,1.1504734752445194,-0.01957077078179459,-0.11343152268234813,4.442540805508546,2.620066011787155,0.11243086305415273,0.11243086305415964,6.661338147750939e-15,6.9111383282915995e-15,False,2094,64,0.5,-0.4005412209323085
aggressive_1.25__all_calmar__cat4,structure,False,-0.00888260383656625,0.530254036255105,-0.016751600608831258,0.10562647812414427,-0.04986577616018095,7.940179415620272,0.041181432767706375,1.1454091982070547,-0.03137057899456297,-0.18810688097120165,1000000.0,1000000.0,-0.05115201611535408,-0.0511520161153515,2.366162821232365e-15,2.581268532253489e-15,False,2094,68,0.5,-0.42021159700787647
aggressive_1.25__all_calmar__trail3,vol_low,False,-0.029362606639992905,0.594625028112199,-0.04938003826245355,-0.046535946131312,-0.15705912215082662,7.987075161374607,0.02911535936951922,1.1377785203806046,-0.05530497377870702,-0.10441013918451114,1000000.0,1000000.0,-0.17085845647747094,-0.17085845647746797,2.6367796834847468e-15,2.9698465908722937e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.25__all_calmar__trail3,vol_high,False,-0.04184862289899427,0.751933869782845,-0.055654658714974437,-0.009069849054232061,-0.2173623238785729,10.461948127116571,0.03819801118515476,1.166248727822579,-0.07884345541706306,-0.15003815117968122,1000000.0,1000000.0,-0.2450854281189993,-0.24508542811899375,5.3013149425851225e-15,5.551115123125783e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.25__all_calmar__trail3,structure,False,-0.008203808568786553,0.49863629592333414,-0.016452489792375437,0.10210467340434233,-0.04612906912920589,11.01556955177207,0.042300815029182016,1.1385250879159636,-0.030707185263652126,-0.15666987709539315,1000000.0,1000000.0,-0.04722690927497927,-0.04722690927497635,3.1086244689504383e-15,2.921274333544943e-15,False,2094,83,0.3333333333333333,-0.349238259911248
aggressive_1.25__all_calmar__tp25_trail3,vol_low,False,-0.03714507768807451,0.5833207415840053,-0.0636786505948806,-0.10763097093687427,-0.19507873232714024,7.959487733756741,0.028181188206887364,1.1377785203806043,-0.05776648281546737,-0.09813063597092386,1000000.0,1000000.0,-0.21701081047980098,-0.21701081047980236,1.2212453270876722e-15,1.3877787807814457e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.25__all_calmar__tp25_trail3,vol_high,False,-0.05489834157498197,0.7432043968202129,-0.07386708395410949,-0.0822160730307678,-0.27653600033692705,10.415522241623412,0.03694389459529847,1.1662487278225786,-0.0843726915914278,-0.14114774336398128,1000000.0,1000000.0,-0.3237044927345367,-0.3237044927345409,3.6637359812630166e-15,4.163336342344337e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.25__all_calmar__tp25_trail3,structure,False,-0.02854360653439103,0.4902042046195303,-0.058227992060053864,0.010261556468982504,-0.15297331598181074,10.940204018346144,0.0407468837961269,1.1385250879159636,-0.04912631694693981,-0.15873996933665702,1000000.0,1000000.0,-0.16602308067262128,-0.16602308067262603,5.051514762044462e-15,4.746203430272544e-15,False,2094,83,0.3333333333333333,-0.3240745413852547
aggressive_1.25__all_calmar__tp50_trail3,vol_low,False,-0.04501750865235232,0.5610250087342998,-0.08024153638696793,-0.17972570245184796,-0.2320861681453842,7.948920588361057,0.02709152130587434,1.1377785203806048,-0.06020683390043613,-0.09216896441365963,1000000.0,1000000.0,-0.26407775023511176,-0.26407775023511465,2.7200464103316335e-15,2.886579864025407e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.25__all_calmar__tp50_trail3,vol_high,False,-0.06691624483827152,0.7259841463966541,-0.09217314891847606,-0.16152644535433713,-0.32771538607131934,10.400813557266584,0.03557226183723078,1.1662487278225788,-0.08871146575847744,-0.13385045436993948,1000000.0,1000000.0,-0.39707349549165366,-0.3970734954916518,2.0539125955565396e-15,1.887379141862766e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.25__all_calmar__tp50_trail3,structure,False,-0.053812312416672614,0.49392021656781004,-0.10894940237637499,-0.12752709282794897,-0.2717568857221665,10.94085198510308,0.038784666467533827,1.1385250879159639,-0.06981767544408968,-0.1596652705591176,1000000.0,1000000.0,-0.3171203383498997,-0.3171203383498882,1.0935696792557792e-14,1.1546319456101628e-14,False,2094,83,0.3333333333333333,-0.31403481145728684
aggressive_1.5__cross_sectional,vol_low,False,-0.03146967465306072,0.6367438586395298,-0.04942281613881442,-0.03368601972326206,-0.16749608910372726,2.296307764439521,0.032970952949496646,1.112842017166959,-0.04276157228612598,-0.1387453218822149,1000000.0,1000000.0,-0.18331735936527205,-0.18331735936526983,2.8033131371785203e-15,2.220446049250313e-15,False,2094,17,0.5,-0.5918192047644086
aggressive_1.5__cross_sectional,vol_high,True,0.0025345580133642187,0.6822229084463345,0.0037151464455163394,0.14682664006910764,0.01461820450456175,2.8147788836476533,0.038646489429024496,1.4935881895439813,-0.014564087522175417,-0.1528732108120452,58.05783109173417,32.00526854744434,0.014512388532917725,0.014512388532920445,2.4980018054066022e-15,2.7200464103316335e-15,False,2094,17,0.5,-0.620350839952265
aggressive_1.5__cross_sectional,structure,True,0.03187145969327587,0.49771360627091,0.06403574122088185,0.25213582256260153,0.19706126902864418,6.885724128030169,0.04769522736637969,1.3790795382207022,0.008458794511883028,-0.12576431559341583,1.5381801992144348,2.1955792263326597,0.1798696107534924,0.17986961075349184,5.273559366969494e-16,5.551115123125783e-16,False,2094,42,0.5,-0.4169837072841891
aggressive_1.5__dual_momentum,vol_low,False,-0.03219734985526446,0.47558085054683497,-0.0677011065904843,-0.04812756174744641,-0.17107561030342822,4.426754853320273,0.027158141288483817,1.2303745045478156,-0.04425234379481369,-0.115512706404715,1000000.0,1000000.0,-0.1876263346450548,-0.18762633464505232,2.4980018054066022e-15,2.4702462297909733e-15,False,2094,27,0.5,-0.3794875904328765
aggressive_1.5__dual_momentum,vol_high,False,-0.025199270491841563,0.5975198473949839,-0.042173110402446375,0.04941133206132201,-0.13611907954352176,5.678321797341139,0.033776812238414736,1.4935881895439813,-0.04194303365560248,-0.13500839635811102,1000000.0,1000000.0,-0.14632034322236545,-0.1463203432223663,1.0824674490095276e-15,8.604228440844963e-16,False,2094,27,0.5,-0.3794875904328765
aggressive_1.5__dual_momentum,structure,True,0.10894900957766884,0.583085872675492,0.18684899546229075,0.4978622563449394,0.8091757068156422,6.7759931039009915,0.036471947595769286,1.4012007558215682,0.08378749200628799,-0.10853639425354933,1.127407718455107,0.7923969335035862,0.5928713309477416,0.5928713309477485,6.661338147750939e-15,6.8833827526759706e-15,False,2094,35,0.6666666666666666,-0.5174550324784858
aggressive_1.5__relative_strength,vol_low,True,0.06461003384379471,0.4477816051204879,0.1442891648628791,0.38635838693690233,0.43180894469885645,5.0442927825514925,0.032918040429905926,1.305794509730499,0.04887859119717142,-0.09298957999365931,1.6045560655831796,1.1008183093646258,0.3589386411310284,0.3589386411310288,1.6653345369377348e-16,3.885780586188048e-16,False,2094,31,0.6666666666666666,-0.3794875904328765
aggressive_1.5__relative_strength,vol_high,True,0.13965414628401662,0.5611065849014094,0.24889058521484808,0.5761908812315998,1.1158429029795243,6.111734259994646,0.04054460364605682,1.4935881895439813,0.1155325126804394,-0.10632447489669783,1.2081133599771927,0.8471131876309418,0.7494532687917059,0.7494532687917008,5.329070518200751e-15,5.10702591327572e-15,False,2094,31,0.6666666666666666,-0.3794875904328765
aggressive_1.5__relative_strength,structure,False,-0.026920931396704817,0.5987004362468262,-0.04496561179321761,0.04307088280402632,-0.14482986042921975,6.218235867497153,0.04053212945028923,1.379079538220702,-0.048999625612167086,-0.1554533088097595,1000000.0,1000000.0,-0.156454836191952,-0.15645483619194142,1.0685896612017132e-14,1.0574874309554616e-14,False,2094,33,0.5,-0.5174550324784858
aggressive_1.5__breakout,vol_low,True,0.06292275332917363,0.3673437645634663,0.17129119750800184,0.40340379636583346,0.4188479144579431,15.493438538330226,0.040981692892406635,0.9532158730949893,0.025878488200591576,-0.029936032771564647,0.9257696178906155,0.5416422280570693,0.349845214462082,0.3498452144620854,3.3306690738754696e-15,3.3861802251067274e-15,False,2094,136,0.6666666666666666,-0.17698505656257713
aggressive_1.5__breakout,vol_high,True,0.09284404234256805,0.41512464786853964,0.22365340824563518,0.46496047718473743,0.6636286613633484,21.78562822740062,0.05711376671057745,1.3717362991316033,0.050648640570922554,-0.041507484415102214,0.7950081722539993,0.5494371556359549,0.509001157256695,0.50900115725669,4.884981308350689e-15,4.9960036108132044e-15,False,2094,136,0.6666666666666666,-0.24049108974733513
aggressive_1.5__breakout,structure,False,-0.07352898462546531,0.5297302617110232,-0.1388045764800513,-0.30178510393203395,-0.35457624414481814,18.13836099682935,0.04671325615508826,1.2686826457507836,-0.09118968300434005,-0.15691836850965823,1000000.0,1000000.0,-0.4378481920850811,-0.4378481920850818,9.43689570931383e-16,7.216449660063518e-16,False,2094,144,0.3333333333333333,-0.3276541130173599
aggressive_1.5__vol_adjusted,vol_low,True,0.15233815126688888,0.26537084554443424,0.5740576021241228,1.0280176854483705,1.2544544576285452,3.693039845921318,0.023302955654200774,1.0201247503917918,0.13417406448775693,0.05349204753442782,0.33093336075162205,0.3166104709413943,0.8129080180222924,0.812908018022295,2.3314683517128287e-15,2.55351295663786e-15,False,2094,28,0.6666666666666666,-0.19931465115508595
aggressive_1.5__vol_adjusted,vol_high,True,0.22903016992759717,0.3550589977918889,0.6450482070639958,1.050950718905484,2.2618756284716324,4.99282967010158,0.031935995987094554,1.3790795382207017,0.20069937891730283,0.07219313266294392,0.31667473087426495,0.32104268121572127,1.1823023760874158,1.1823023760874238,7.993605777301127e-15,7.993605777301127e-15,False,2094,28,0.6666666666666666,-0.27304204707579105
aggressive_1.5__vol_adjusted,structure,False,-0.003120326990857958,0.4910313015948725,-0.006354639675155367,0.08334990239432986,-0.017757433538103218,3.8146583099972475,0.0291457386359801,0.911692868950107,-0.022512276002717435,-0.10527302046984821,1000000.0,1000000.0,-0.01791698843996023,-0.0179169884399651,4.884981308350689e-15,4.871103520542874e-15,False,2094,28,0.5,-0.4015120045242272
aggressive_1.5__ensemble,vol_low,True,0.0647271814439232,0.328538536033391,0.1970154923845666,0.4871101940612154,0.4327124432483114,7.889339085643785,0.02939750712399289,0.7467713115773253,0.05453994139851237,-0.01961260593985925,0.6079090872537265,0.5619427163903357,0.35956946105314136,0.3595694610531393,1.7763568394002505e-15,2.0539125955565396e-15,False,2094,73,0.6666666666666666,-0.20406831264142045
aggressive_1.5__ensemble,vol_high,True,0.09613740537379911,0.42037934684589806,0.22869202803400568,0.5287256961092118,0.6925768962444465,10.301190089616666,0.03910930192971525,1.0967610375800096,0.0819042119102189,-0.02725251969810516,0.6101398434425334,0.5404357312909965,0.5262521582992206,0.5262521582992203,2.220446049250313e-16,2.220446049250313e-16,False,2094,73,0.5,-0.26032795149184296
aggressive_1.5__ensemble,structure,False,0.004095587146722757,0.49615683896196494,0.008254621976573666,0.11154466644343063,0.023708986325227555,9.657226110502656,0.03502528505143839,1.2483046993744948,-0.008216945956896704,-0.07377140502785351,8.925299498037253,9.91280006047118,0.023432293185048608,0.02343229318505019,1.9290125052862095e-15,1.582067810090848e-15,False,2094,72,0.6666666666666666,-0.37680229941019616
aggressive_1.5__regime_allocation,vol_low,True,0.12607964437353547,0.3859220926990915,0.3266971411036616,0.7064735489176688,0.9753714244829994,8.089604211543957,0.028703479775136924,1.2568643421000665,0.10780327747330487,-0.0008245958481848392,0.7383564124267695,0.37429903279019866,0.6807564437008189,0.6807564437008246,5.551115123125783e-15,5.662137425588298e-15,False,2094,51,0.6666666666666666,0.0
aggressive_1.5__regime_allocation,vol_high,True,0.17957309236419894,0.49000852058997435,0.36646932618231093,0.7214091696714351,1.5775249458148988,11.792680029133635,0.04185862103563278,1.3759656875322688,0.15461605334641915,-0.00044054669432969096,0.7732802311007294,0.3969848889940569,0.9468296151608415,0.9468296151608409,8.881784197001252e-16,6.661338147750939e-16,False,2094,51,0.6666666666666666,0.0
aggressive_1.5__regime_allocation,structure,True,0.16901918530624305,0.4175305731188491,0.4048067283880841,0.7736818654980623,1.4480793631684605,7.6522746972682025,0.03074599192202498,1.3759656875322688,0.13734272120009683,0.017241374749700666,0.36807642134192925,0.37057259012916255,0.8953037837195335,0.8953037837195363,2.9976021664879227e-15,2.886579864025407e-15,False,2094,38,0.5,-0.005564613145033981
aggressive_1.5__slow_hysteresis,vol_low,True,0.13413316334494962,0.47381498077337647,0.2830918581890616,0.6098416479603599,1.057748307640221,3.3995541540340746,0.030738805570005013,1.4935881895439815,0.10835583822537886,-0.04134941229393907,1.0276959048696264,0.516905023459261,0.7216123304381191,0.7216123304381244,4.773959005888173e-15,5.329070518200751e-15,False,2094,20,0.6666666666666666,-0.2752779143807492
aggressive_1.5__slow_hysteresis,vol_high,True,0.20038121660623154,0.5283031001540252,0.3792921460196069,0.706678836663807,1.8493227488304789,4.1911328280639095,0.03889588944309607,1.4935881895439809,0.16942522475922117,-0.05118256021243617,0.9624043877481572,0.44358816947231106,1.0470813340522942,1.0470813340522926,2.4424906541753444e-15,1.5543122344752192e-15,False,2094,20,0.5,-0.35467114471495775
aggressive_1.5__slow_hysteresis,structure,False,-0.09808810244161437,0.5805561397556445,-0.16895541313696133,-0.18397324561489428,-0.4467095083814304,5.45685631553306,0.03813028629562788,1.4966507064696,-0.1297393783786781,-0.21114875397946853,1000000.0,1000000.0,-0.5918721140828294,-0.5918721140828225,6.5503158452884236e-15,6.8833827526759706e-15,False,2094,31,0.3333333333333333,-0.421564672925997
aggressive_1.5__all_growth,vol_low,False,-0.04032585196875549,0.6521192370890154,-0.06183815731117734,-0.03953161504841697,-0.21020449640204786,6.018078555643124,0.035035675947194776,1.2303745045478156,-0.06597520285104264,-0.1242025514918127,1000000.0,1000000.0,-0.2359812232352443,-0.2359812232352438,6.38378239159465e-16,4.996003610813204e-16,False,2094,58,0.5,-0.5918192047644086
aggressive_1.5__all_growth,vol_high,False,-0.021629582661636393,0.744048045231692,-0.029070142446111894,0.09572860036870653,-0.11782463528378895,8.198484938532276,0.043642365349473224,1.4935881895439813,-0.059405085150164516,-0.1403332879739957,1000000.0,1000000.0,-0.1253644165297993,-0.12536441652979882,4.440892098500626e-16,4.718447854656915e-16,False,2094,58,0.5,-0.620350839952265
aggressive_1.5__all_growth,structure,True,0.015055565532412496,0.4898591926815571,0.030734475860290066,0.20518927097468737,0.08944800021211075,8.590674078360593,0.04979871598727653,1.4012007558215682,-0.007975555130023015,-0.16849746328965032,5.3534559270375,5.483636507254952,0.08567114614246224,0.08567114614246343,1.2212453270876722e-15,1.1934897514720433e-15,False,2094,68,0.5,-0.4169837072841891
aggressive_1.5__all_calmar,vol_low,True,0.05091391414717572,0.3823401909485966,0.13316390835307396,0.340351225110885,0.32936949941566307,6.086869972436494,0.02942067864120956,1.2303745045478156,0.022825984732449678,-0.040937253024884934,1.2273464050320628,0.7419076966368046,0.2847047692416876,0.2847047692416871,5.551115123125783e-16,4.996003610813204e-16,False,2094,59,0.5,-0.2752779143807492
aggressive_1.5__all_calmar,vol_high,True,0.06158855863509216,0.5649320494800152,0.10901940984191036,0.3475365139630646,0.40866786630865337,8.290762742609825,0.038647022821471866,1.4935881895439813,0.020599950917771892,-0.06721183556530919,1.4577170301888354,0.8597140719259766,0.34264448214062204,0.3426444821406238,1.6653345369377348e-15,1.7763568394002505e-15,False,2094,59,0.5,-0.35467114471495775
aggressive_1.5__all_calmar,structure,False,0.01365986329916602,0.4905906917621502,0.027843706634753353,0.18963867118274116,0.08088782115731985,8.249545851816809,0.042770566484116146,1.4012007558215682,-0.009339589553512218,-0.16964077995806193,5.89637992711906,6.039762850329128,0.0777827600597894,0.07778276005978937,1.942890293094024e-16,2.7755575615628914e-17,False,2094,67,0.5,-0.421564672925997
aggressive_1.5__all_calmar__cat4,vol_low,True,0.009294912825747126,0.443543427502875,0.020956037784342723,0.14779992188946353,0.05447409841515061,6.555638632811116,0.02937735249565935,1.2303745045478152,-0.01768065947229125,-0.07891870250077448,6.58780468193611,3.9822033758600455,0.05304215772857024,0.05304215772856602,4.496403249731884e-15,4.218847493575595e-15,False,2094,64,0.5,-0.30857636837035207
aggressive_1.5__all_calmar__cat4,vol_high,True,0.0030264001639761506,0.5506010539472159,0.005496538995485251,0.15890622423871847,0.01747526695855295,8.919582193646733,0.03910057775032922,1.4351620641927059,-0.035701085463126225,-0.11866876571142837,28.83105354785742,17.003617252337104,0.017324330381736447,0.017324330381741193,4.690692279041286e-15,4.746203430272544e-15,False,2094,64,0.5,-0.4005412209323085
aggressive_1.5__all_calmar__cat4,structure,False,-0.009837563367646518,0.5315213208895222,-0.018508313742114733,0.10309572644114266,-0.05510227565241965,8.098446459669212,0.04185357560752742,1.4012007558215682,-0.032303870954985436,-0.18888915467080214,1000000.0,1000000.0,-0.05667858554910804,-0.05667858554910257,5.3915205633359164e-15,5.467848396278896e-15,False,2094,68,0.5,-0.42021159700787647
aggressive_1.5__all_calmar__trail3,vol_low,False,-0.02754626031114482,0.5902567678639594,-0.0466682667796087,-0.03245326614476368,-0.14797571694902711,8.09909813470989,0.02950610346245174,1.385137047465326,-0.05353717320302742,-0.10273422872920246,1000000.0,1000000.0,-0.16014025132543724,-0.16014025132543094,6.13398221105399e-15,6.300515664747763e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.5__all_calmar__trail3,vol_high,False,-0.045951713269553496,0.7579626690912451,-0.06062529876919537,-0.019046004427825176,-0.23638291921901067,10.703579562858032,0.03887882380300809,1.4935881895439806,-0.08278812286542758,-0.15367794167686677,1000000.0,1000000.0,-0.26968881862615185,-0.2696888186261461,5.6066262743570405e-15,5.773159728050814e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.5__all_calmar__trail3,structure,False,-0.013514328677906806,0.49863629592333447,-0.02710257714569707,0.08301301834546757,-0.07504181771813001,11.321924314824088,0.04315737103344922,1.3801213675518846,-0.03589721223568143,-0.16118544351418485,1000000.0,1000000.0,-0.07800675083556294,-0.078006750835561,1.6930901125533637e-15,1.942890293094024e-15,False,2094,83,0.3333333333333333,-0.349238259911248
aggressive_1.5__all_calmar__tp25_trail3,vol_low,False,-0.035353073091999976,0.5788551434521543,-0.06107412794358648,-0.09274216057800896,-0.18645230123750134,8.071868036249892,0.028563127312843013,1.3851370474653262,-0.05608114945623344,-0.0964521338332206,1000000.0,1000000.0,-0.20635072003764893,-0.20635072003765303,3.9968028886505635e-15,4.107825191113079e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.5__all_calmar__tp25_trail3,vol_high,False,-0.05897422403041774,0.749489116967123,-0.0786858977606805,-0.09282431959511044,-0.29424178936892686,10.657518051460789,0.037617212218811376,1.4935881895439813,-0.0883214618097341,-0.1448516632687118,1000000.0,1000000.0,-0.34848257800750065,-0.3484825780075033,2.275957200481571e-15,2.6645352591003757e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.5__all_calmar__tp25_trail3,structure,False,-0.033745222629166904,0.49020420461952974,-0.06883911298834766,-0.009565262258260732,-0.17864753354695861,11.246558766333512,0.04160341405197581,1.3801213675518846,-0.05421772391809876,-0.1632444553278184,1000000.0,1000000.0,-0.19680294807371604,-0.1968029480737239,8.243405957841787e-15,7.854827899222983e-15,False,2094,83,0.3333333333333333,-0.3240745413852547
aggressive_1.5__all_calmar__tp50_trail3,vol_low,False,-0.043549415897542354,0.5571420349778123,-0.07816573362531633,-0.16585015766742628,-0.22529355053466915,8.061601055497803,0.027484303508266743,1.3851370474653262,-0.06029149829468872,-0.09077335750147919,1000000.0,1000000.0,-0.25527109626555766,-0.25527109626556044,2.7200464103316335e-15,2.7755575615628914e-15,False,2094,75,0.3333333333333333,-0.2752779143807492
aggressive_1.5__all_calmar__tp50_trail3,vol_high,False,-0.07122171276473943,0.7331541744740533,-0.09714425047887387,-0.17395342393151625,-0.3453067023929285,10.643101251426089,0.036255110371535434,1.493588189543981,-0.09291636540894344,-0.13784707210935,1000000.0,1000000.0,-0.42358840093731936,-0.4235884009373167,2.942091015256665e-15,2.6645352591003757e-15,False,2094,75,0.3333333333333333,-0.35467114471495775
aggressive_1.5__all_calmar__tp50_trail3,structure,False,-0.0588786326951668,0.500836450012833,-0.117560598262483,-0.14836901117925422,-0.2938306739131211,11.247206710305964,0.03964117065937831,1.3801213675518844,-0.07479829571154528,-0.16416480583775028,1000000.0,1000000.0,-0.3479002315956182,-0.3479002315956111,6.772360450213455e-15,7.105427357601002e-15,False,2094,83,0.3333333333333333,-0.31403481145728684
aggressive_2__cross_sectional,vol_low,False,-0.03146967465306072,0.6367438586395298,-0.04942281613881442,-0.03368601972326206,-0.16749608910372726,2.296307764439521,0.032970952949496646,1.112842017166959,-0.04276157228612598,-0.1387453218822149,1000000.0,1000000.0,-0.18331735936527205,-0.18331735936526983,2.8033131371785203e-15,2.220446049250313e-15,False,2094,17,0.5,-0.5918192047644086
aggressive_2__cross_sectional,vol_high,False,-0.006072293687394481,0.6866181577522191,-0.008843770906486569,0.11723155138905281,-0.03431631630256693,2.9295619752422266,0.0388830739364395,1.9644799320048532,-0.023024145773040572,-0.16014587247542844,1000000.0,1000000.0,-0.03491894798151768,-0.03491894798151497,2.4702462297909733e-15,2.706168622523819e-15,False,2094,17,0.5,-0.620350839952265
aggressive_2__cross_sectional,structure,True,0.030896469212577937,0.49771360627091,0.062076802448837835,0.248908485015842,0.19059123525878796,7.044060749295395,0.04802793862945044,1.8876012761274976,0.007505926094417248,-0.1265903598280701,1.5859664192292375,2.2637886806105545,0.1744500200930416,0.17445002009304145,1.3877787807814457e-16,1.6653345369377348e-16,False,2094,42,0.5,-0.4169837072841891
aggressive_2__dual_momentum,vol_low,False,-0.03219734985526446,0.47558085054683497,-0.0677011065904843,-0.04812756174744641,-0.17107561030342822,4.426754853320273,0.027158141288483817,1.2303745045478156,-0.04425234379481369,-0.115512706404715,1000000.0,1000000.0,-0.1876263346450548,-0.18762633464505232,2.4980018054066022e-15,2.4702462297909733e-15,False,2094,27,0.5,-0.3794875904328765
aggressive_2__dual_momentum,vol_high,False,-0.03171086246696442,0.6126917378730755,-0.05175663471005317,0.02823906533597426,-0.16868393181374441,5.945352806154612,0.03440799578878148,1.9644799320048532,-0.04834277861363723,-0.14078647203483385,1000000.0,1000000.0,-0.18474520964566665,-0.1847452096456632,3.469446951953614e-15,3.4416913763379853e-15,False,2094,27,0.5,-0.3794875904328765
aggressive_2__dual_momentum,structure,True,0.10733262740660199,0.583085872675492,0.1840768786149899,0.49163601320739286,0.7941095754445915,7.016917346116681,0.03733169632487331,1.8876012761274983,0.08220778476621238,-0.10983577399602507,1.1435373909118693,0.8037336511647614,0.5845088406145078,0.5845088406145169,9.547918011776346e-15,9.103828801926284e-15,False,2094,35,0.6666666666666666,-0.5174550324784858
aggressive_2__relative_strength,vol_low,False,0.04849204460746348,0.4477816051204879,0.10829396306803483,0.3336371446135872,0.31190132310368934,3.2683956279221618,0.02802873637017384,1.112842017166959,0.036267889589343794,-0.07798775145838899,1.927845788887079,1.1497898625521648,0.2714774766443874,0.2714774766443878,1.0547118733938987e-15,3.885780586188048e-16,False,2094,23,0.5,-0.3794875904328765
aggressive_2__relative_strength,vol_high,True,0.10414439793877972,0.4877973073263081,0.21349932928004697,0.5039213028260964,0.7646959699930864,4.233213813126608,0.0347327997670716,1.9644799320048532,0.08531275415203665,-0.08437826491101352,1.33640495433172,0.8177650337163723,0.5679784205862461,0.567978420586247,2.220446049250313e-16,8.881784197001252e-16,False,2094,23,0.6666666666666666,-0.3794875904328765
aggressive_2__relative_strength,structure,False,-0.013253393560448079,0.5987004362468262,-0.022136936534624643,0.0751356056554444,-0.07363828622709157,7.458771788691635,0.03761482831481495,1.8876012761274983,-0.035642197610045834,-0.1435910930569373,1000000.0,1000000.0,-0.07649050098277288,-0.07649050098276683,5.856426454897701e-15,6.050715484207103e-15,False,2094,41,0.6666666666666666,-0.5174550324784858
aggressive_2__breakout,vol_low,True,0.06292275332917363,0.3673437645634663,0.17129119750800184,0.40340379636583346,0.4188479144579431,15.493438538330226,0.040981692892406635,0.9532158730949893,0.025878488200591576,-0.029936032771564647,0.9257696178906155,0.5416422280570693,0.349845214462082,0.3498452144620854,3.3306690738754696e-15,3.3861802251067274e-15,False,2094,136,0.6666666666666666,-0.17698505656257713
aggressive_2__breakout,vol_high,True,0.09222693806133275,0.41512464786853964,0.22216685647280304,0.4627744710045561,0.6582501402458725,21.844572155049914,0.057212983160494266,1.4479855670021093,0.05005536307747449,-0.04204872343181676,0.8000983632961606,0.552955031533907,0.5057629139981503,0.5057629139981469,3.1086244689504383e-15,3.4416913763379853e-15,False,2094,136,0.6666666666666666,-0.24049108974733513
aggressive_2__breakout,structure,False,-0.07352898462546531,0.5297302617110232,-0.1388045764800513,-0.30178510393203395,-0.35457624414481814,18.13836099682935,0.04671325615508826,1.2686826457507836,-0.09118968300434005,-0.15691836850965823,1000000.0,1000000.0,-0.4378481920850811,-0.4378481920850818,9.43689570931383e-16,7.216449660063518e-16,False,2094,144,0.3333333333333333,-0.3276541130173599
