policy,fold,variant,cagr,max_drawdown,calmar,sharpe,total_return,turnover,cost_drag,max_realized_exposure,without_best_day_cagr,without_top_three_trades_cagr,asset_log_growth_share,trade_log_growth_share,net_log_growth,asset_log_growth,trade_log_growth_sum,log_reconciliation_error,trade_log_reconciliation_error,bankrupt,days,closed_episodes
aggressive_2.5__ensemble,2026,ensemble_90_weekly_v50,0.20521217026059646,0.16929819553747993,1.2121344212151732,0.9364121793025445,0.14677934966242945,14.250732128207318,0.06330259456126659,1.325735702261104,0.07446007104042396,-0.09253170640007746,0.7698602590711544,0.7698602590711544,0.13695744794345577,"[0.0, -0.023482508359070727, -0.002364199781149239, 0.0, 0.0, 0.0, 0.10543809635547301, 0.09360062459213293, 0.0, 0.0, -0.036234564863928835, 0.0]",0.13695744794345716,1.3600232051658168e-15,1.3877787807814457e-15,False,268,9
aggressive_2.5__regime_allocation,2021,regime_allocation_90_weekly_v50,0.6761460296671598,0.2690612295677405,2.512982010650216,1.728077105929527,0.6755535781942612,15.562317414250696,0.0440794066290576,0.8573192037736533,0.5602287960677792,-0.17679660321841373,0.9674319528511567,0.611920610607284,0.5161436051201075,"[0.0, 0.03578276921686886, 0.0509997420127808, -0.05726336082814583, -0.02494480315418583, 0.0, 0.012235442019807249, 0.0, 0.0, 0.49933381585298187, 0.0, 0.0]",0.5161436051201074,3.3306690738754696e-16,1.1102230246251565e-16,False,365,19
aggressive_2.5__regime_allocation,2022,regime_allocation_180_weekly_v50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__regime_allocation,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__regime_allocation,2024,regime_allocation_90_weekly_v50,0.23551929791064463,0.44608088607112095,0.5279744218251364,0.7061435408356019,0.2360559681576473,26.20985790178912,0.09493319963838096,1.5976510697322306,0.10018853355414481,-0.36965373108738697,0.7039189198009663,1.4155606901456375,0.2119256396912582,"[0.0, 0.14917846736959925, 0.027695452898328223, 0.041473111225731156, -0.11002868592427095, 0.0, 0.0, 0.0, 0.0, 0.11976852493295023, 0.0, -0.016161230811077863]",0.21192563969126013,1.8596235662471372e-15,1.942890293094024e-15,False,366,18
aggressive_2.5__regime_allocation,2025,regime_allocation_180_weekly_v25,0.10628500648574346,0.15552025733553354,0.6834158347387153,0.5869519961689583,0.10620852511150258,13.853130972325802,0.058816663825492464,1.1788305482356096,0.04766764233894438,-0.1267822487347412,0.8043317273620607,1.1574060916228006,0.10093842521255195,"[0.0, 0.0, 0.0, -0.025909745670362888, 0.0, 0.0, 0.007258961187734771, 0.0, 0.0, 0.0, 0.03840123178676323, 0.08118797790841809]",0.1009384252125532,1.2490009027033011e-15,1.2490009027033011e-15,False,365,11
aggressive_2.5__regime_allocation,2026,regime_allocation_180_weekly_v50,0.035776494565562755,0.13337524343760176,0.2682393946842198,0.32908614338984765,0.026127610600584328,5.418362169711494,0.016694083029532902,0.7591053582380403,-0.016805037063198247,-0.02842046196586201,0.955712588128841,1.7759404350038195,0.02579211581811257,"[0.0, 0.0, 0.0, 0.0011422660562653473, 0.0, 0.0, 0.0, 0.024649849761847184, 0.0, 0.0, 0.0, 0.0]",0.025792115818112527,4.163336342344337e-17,4.5102810375396984e-17,False,268,3
aggressive_2.5__slow_hysteresis,2021,slow_hysteresis_180_monthly_v25,1.4990328746912853,0.15031888608619415,9.972352202182545,3.5396915423174407,1.4974667169748823,2.4031302296991375,0.019908710495587657,0.4250773472479689,1.2326841024507789,-0.016631126834201204,0.42264691034746543,0.42264691034746543,0.915276904915187,"[0.0, -0.016759497659003596, 0.0, 0.0, 0.3445540032972516, 0.0, 0.20064344330214273, 0.0, 0.0, 0.3868389559747947, 0.0, 0.0]",0.9152769049151853,1.6653345369377348e-15,1.6653345369377348e-15,False,365,4
aggressive_2.5__slow_hysteresis,2022,slow_hysteresis_180_monthly_v50,-0.32416712492103683,0.35780558174557375,-0.9059867745482619,-1.8748500687916423,-0.3239858564587459,3.514411624668712,0.024774980002790242,0.5241268675918513,-0.3501586610897338,-0.32470954050559375,1000000.0,1000000.0,-0.3915412807597395,"[0.0, -0.2011493186950035, 0.0, 0.0, -0.17440022253949494, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241203, 0.0]",-0.39154128075973965,1.6653345369377348e-16,1.6653345369377348e-16,False,365,4
aggressive_2.5__slow_hysteresis,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__slow_hysteresis,2024,slow_hysteresis_180_monthly_v25,0.16481942823513052,0.23752019427051707,0.6939175371649199,0.8194090284897538,0.1651843969639999,3.4025079105910416,0.037622528726307065,0.6804354811057605,0.09773211682989258,-0.10431834213253843,0.8837331509225568,0.8837331509225568,0.15287935514839385,"[0.0, 0.0, -0.09426512532091602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1351045542362987, 0.12817124483043751, -0.01613131859742741]",0.15287935514839276,1.0824674490095276e-15,1.0824674490095276e-15,False,366,4
aggressive_2.5__slow_hysteresis,2025,slow_hysteresis_180_monthly_v25,-0.0015232812970742415,0.19831356432766345,-0.007681175527446025,0.08880666472853914,-0.0015222394618185087,5.820437743974812,0.0463163939357914,0.911692868950107,-0.05514766515744629,-0.10374367292046771,1000000.0,1000000.0,-0.0015233992454356526,"[0.0, 0.0, 0.01600763132829007, 0.019552398587030364, 0.0, 0.0, -0.0997587989125179, 0.0, 0.0, 0.0, -0.00969506028103612, 0.07237043003279621]",-0.0015233992454373735,1.7208456881689926e-15,1.7208456881689926e-15,False,365,5
aggressive_2.5__slow_hysteresis,2026,slow_hysteresis_90_monthly_v25,0.09972548491582955,0.09874905111752308,1.0098880322115136,1.0074179191606805,0.07224023592395667,3.755008053413973,0.030325524863368872,0.5377690696194204,0.04511126978601365,-0.006505868138999893,1.0046239067498393,1.0046239067498393,0.06975013821713644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07007265635204088, -0.0003225181349001111, 0.0]",0.06975013821714077,4.3298697960381105e-15,4.3298697960381105e-15,False,268,3
aggressive_2.5__all_growth,2021,breakout_55_daily_v25,0.5907359393065887,0.17951300518118307,3.2907695947174247,1.8028353669162616,0.5902306024267714,14.03222730962618,0.034044189151959246,0.40028779948607535,0.31390340548876594,0.005890449862722802,0.44046354602900367,0.4233161647622065,0.46387903868868535,"[-0.017381651577976175, -0.01748183331937705, 0.20432180630934374, -0.007800044740419344, 0.1548358441524548, 0.007583391932840677, 0.05363746522643802, 0.0, 0.049965173417028164, 0.07944886409003121, 0.0, -0.043249976801681175]",0.4638790386886831,2.4980018054066022e-15,2.275957200481571e-15,False,365,37
aggressive_2.5__all_growth,2022,cross_sectional_180_monthly_v100,-0.6182675984647994,0.6385244982250093,-0.9682754540874771,-2.4210167591122014,-0.6180158920874672,2.4436196497257767,0.05252054136105569,0.5114026085446407,-0.6428953635926788,-0.6182675984647996,1000000.0,1000000.0,-0.9623762735641761,"[0.0, -0.5103693420031626, 0.0, 0.0, -0.29497906671782703, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15702786484318526, 0.0]",-0.9623762735641749,1.1102230246251565e-15,1.2212453270876722e-15,False,365,3
aggressive_2.5__all_growth,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_growth,2024,cross_sectional_180_monthly_v50,0.2133645634198118,0.4180367147823729,0.5103967088892849,0.7047679831405741,0.2138465096759461,5.840821128543373,0.06471583358722591,1.5040660798189531,0.12032231243100311,-0.1907782870345237,1.3224166579755294,1.3224166579755294,0.19379425109856713,"[0.0, 0.0, -0.17959722321179616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.14963451264168523, -0.032519784203958665]",0.19379425109856813,9.992007221626409e-16,9.992007221626409e-16,False,366,4
aggressive_2.5__all_growth,2025,dual_momentum_30_monthly_v50,-0.0376298564829165,0.4620079680689986,-0.08144850107281412,0.05573684342215287,-0.03760459071540356,15.957994181824299,0.0513533702117922,1.5389744177322393,-0.1188465621616498,-0.2668509780104221,1000000.0,1000000.0,-0.03832988440308268,"[0.0, -0.2027661023675984, -0.0564088861425901, 0.0, 0.0, 0.0, 0.19719566586868428, 0.021408525543355195, 0.0124398157348078, 0.02222847505861091, 0.07297848865411502, -0.10540586675246613]",-0.03832988440308141,1.2698175844150228e-15,1.2698175844150228e-15,False,365,11
aggressive_2.5__all_growth,2026,vol_adjusted_90_monthly_v50,0.2022780681833125,0.11396401103284004,1.7749293513811457,1.225788161677678,0.14473018422989026,4.693532446270387,0.0354073974742338,0.7379923798444296,0.08821878376784142,-0.006505868138998894,1.0023860369235096,1.0023860369235096,0.13516896227629996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13549148041120368, -0.0003225181349001111, 0.0]",0.13516896227630357,3.608224830031759e-15,3.608224830031759e-15,False,268,3
aggressive_2.5__all_calmar,2021,breakout_55_daily_v25,0.5907359393065887,0.17951300518118307,3.2907695947174247,1.8028353669162616,0.5902306024267714,14.03222730962618,0.034044189151959246,0.40028779948607535,0.31390340548876594,0.005890449862722802,0.44046354602900367,0.4233161647622065,0.46387903868868535,"[-0.017381651577976175, -0.01748183331937705, 0.20432180630934374, -0.007800044740419344, 0.1548358441524548, 0.007583391932840677, 0.05363746522643802, 0.0, 0.049965173417028164, 0.07944886409003121, 0.0, -0.043249976801681175]",0.4638790386886831,2.4980018054066022e-15,2.275957200481571e-15,False,365,37
aggressive_2.5__all_calmar,2022,slow_hysteresis_180_monthly_v50,-0.32416712492103683,0.35780558174557375,-0.9059867745482619,-1.8748500687916423,-0.3239858564587459,3.514411624668712,0.024774980002790242,0.5241268675918513,-0.3501586610897338,-0.32470954050559375,1000000.0,1000000.0,-0.3915412807597395,"[0.0, -0.2011493186950035, 0.0, 0.0, -0.17440022253949494, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241203, 0.0]",-0.39154128075973965,1.6653345369377348e-16,1.6653345369377348e-16,False,365,4
aggressive_2.5__all_calmar,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_calmar,2024,cross_sectional_180_monthly_v50,0.2133645634198118,0.4180367147823729,0.5103967088892849,0.7047679831405741,0.2138465096759461,5.840821128543373,0.06471583358722591,1.5040660798189531,0.12032231243100311,-0.1907782870345237,1.3224166579755294,1.3224166579755294,0.19379425109856713,"[0.0, 0.0, -0.17959722321179616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.14963451264168523, -0.032519784203958665]",0.19379425109856813,9.992007221626409e-16,9.992007221626409e-16,False,366,4
aggressive_2.5__all_calmar,2025,dual_momentum_30_monthly_v50,-0.0376298564829165,0.4620079680689986,-0.08144850107281412,0.05573684342215287,-0.03760459071540356,15.957994181824299,0.0513533702117922,1.5389744177322393,-0.1188465621616498,-0.2668509780104221,1000000.0,1000000.0,-0.03832988440308268,"[0.0, -0.2027661023675984, -0.0564088861425901, 0.0, 0.0, 0.0, 0.19719566586868428, 0.021408525543355195, 0.0124398157348078, 0.02222847505861091, 0.07297848865411502, -0.10540586675246613]",-0.03832988440308141,1.2698175844150228e-15,1.2698175844150228e-15,False,365,11
aggressive_2.5__all_calmar,2026,vol_adjusted_90_monthly_v25,0.09972548491582955,0.09874905111752308,1.0098880322115136,1.0074179191606805,0.07224023592395667,3.755008053413973,0.030325524863368872,0.5377690696194204,0.04511126978601365,-0.006505868138999893,1.0046239067498393,1.0046239067498393,0.06975013821713644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07007265635204088, -0.0003225181349001111, 0.0]",0.06975013821714077,4.3298697960381105e-15,4.3298697960381105e-15,False,268,3
aggressive_2.5__all_calmar__cat4,2021,breakout_55_daily_v25,0.5669083326402564,0.17951300518118307,3.158034884815582,1.7471093527096393,0.5664267464810788,14.146293252321644,0.03417118498198132,0.40028779948607535,0.294222468653214,-0.009176766132403036,0.45526546624186337,0.43754184167035093,0.44879706777670136,"[-0.01738165157797331, -0.02039003428144167, 0.2043218063093411, -0.007800044740419299, 0.142662074202536, 0.007583391932840313, 0.05363746522643857, 0.0, 0.049965173417028164, 0.07944886409003132, 0.0, -0.043249976801681175]",0.44879706777670003,1.3877787807814457e-15,1.3322676295501878e-15,False,365,39
aggressive_2.5__all_calmar__cat4,2022,slow_hysteresis_180_monthly_v50,-0.3641205260068019,0.3957451664607933,-0.9200883721794629,-2.0088678753314024,-0.36392344410904676,4.213746132740967,0.026458167239742737,0.5241268675918513,-0.39553195193837765,-0.3646308754575488,1000000.0,1000000.0,-0.4524363519882842,"[0.0, -0.2620443899235435, 0.0, 0.0, -0.1744002225394965, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241105, 0.0]",-0.452436351988281,3.0531133177191805e-15,3.164135620181696e-15,False,365,5
aggressive_2.5__all_calmar__cat4,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_calmar__cat4,2024,cross_sectional_180_monthly_v50,0.028709801887127684,0.4575724074923999,0.0627437350177295,0.2601533904172743,0.028769594261052855,8.185714982162086,0.06496385832900098,1.4440309630754802,-0.050172900366898365,-0.3179897016504102,9.03543532032794,9.03543532032794,0.02836351949707014,"[0.0, 0.0, -0.3450279548132976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.1496345126416877, -0.03251978420395889]",0.028363519497069,1.2351231148954867e-15,1.1379786002407855e-15,False,366,6
aggressive_2.5__all_calmar__cat4,2025,dual_momentum_30_monthly_v50,-0.07737405968636146,0.26938441410541447,-0.2872254504526893,-0.0716004251284541,-0.07732320246610591,15.932713196506183,0.05068029658231901,1.538974417732239,-0.15523665751402038,-0.2971287499307673,1000000.0,1000000.0,-0.08047627098681023,"[0.0, -0.18820410735190377, -0.05640888614259021, 0.0, 0.0, 0.0, 0.1971956658686842, 0.021408525543357284, 0.012439815734807656, 0.022228475058611325, 0.0729784886541148, -0.1621142483518914]",-0.0804762709868101,1.3877787807814457e-16,1.3877787807814457e-16,False,365,11
aggressive_2.5__all_calmar__cat4,2026,vol_adjusted_90_monthly_v25,0.09972548491582955,0.09874905111752308,1.0098880322115136,1.0074179191606805,0.07224023592395667,3.755008053413973,0.030325524863368872,0.5377690696194204,0.04511126978601365,-0.006505868138999893,1.0046239067498393,1.0046239067498393,0.06975013821713644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07007265635204088, -0.0003225181349001111, 0.0]",0.06975013821714077,4.3298697960381105e-15,4.3298697960381105e-15,False,268,3
aggressive_2.5__all_calmar__trail3,2021,breakout_55_daily_v25,0.4961649235702612,0.17951300518118307,2.763949737621964,1.5853669826217947,0.495752377786129,14.943544156245538,0.034624216995926146,0.4002877994860753,0.23579039089839338,-0.053910852925753594,0.5074687423332307,0.4877128281736574,0.40262934298162983,"[-0.020716885858267683, -0.0492815596088483, 0.20432180630934269, -0.007800044740419118, 0.12342980192298646, 0.007583391932840195, 0.05363746522643849, 0.0, 0.049965173417028164, 0.08474017118221217, 0.0, -0.04324997680168162]",0.4026293429816314,1.609823385706477e-15,1.5543122344752192e-15,False,365,42
aggressive_2.5__all_calmar__trail3,2022,slow_hysteresis_180_monthly_v50,-0.32416712492103683,0.35780558174557375,-0.9059867745482619,-1.8748500687916423,-0.3239858564587459,3.514411624668712,0.024774980002790242,0.5241268675918513,-0.3501586610897338,-0.32470954050559375,1000000.0,1000000.0,-0.3915412807597395,"[0.0, -0.2011493186950035, 0.0, 0.0, -0.17440022253949494, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241203, 0.0]",-0.39154128075973965,1.6653345369377348e-16,1.6653345369377348e-16,False,365,4
aggressive_2.5__all_calmar__trail3,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_calmar__trail3,2024,cross_sectional_180_monthly_v50,-0.14860563648407277,0.4557687104456386,-0.32605493329888774,-0.14867995871360598,-0.14888684710453615,17.866289635063836,0.07916189546016349,2.3845744995902804,-0.32463029692333545,-0.363419416737104,1000000.0,1000000.0,-0.1612101946232586,"[0.0, 0.0, -0.1899044041260122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021525922503826057, 0.0817728005594981, -0.07460451356056812]",-0.1612101946232561,2.4702462297909733e-15,2.525757381022231e-15,False,366,13
aggressive_2.5__all_calmar__trail3,2025,dual_momentum_30_monthly_v50,-0.13235376183530945,0.481454655067618,-0.2749038989283861,-0.30679887089210445,-0.1322694450872196,15.502426891696873,0.04652403690126472,1.5389744177322393,-0.1992623065704544,-0.289844920894458,1000000.0,1000000.0,-0.14187403311963337,"[0.0, -0.2027661023675982, -0.0564088861425901, 0.0, 0.0, 0.0, 0.08315677091304044, 0.02140852554335573, 0.0124398157348078, 0.03272322129770244, 0.0729784886541152, -0.10540586675246613]",-0.14187403311963281,5.551115123125783e-16,5.551115123125783e-16,False,365,11
aggressive_2.5__all_calmar__trail3,2026,vol_adjusted_90_monthly_v25,0.14934299944283325,0.060641089538434056,2.462736085046432,1.6436453861555829,0.10752763684635491,6.496387417694615,0.02722782257282795,0.5381239348604453,0.09226469518372715,-0.02231682198924323,0.6861111816959184,0.6861111816959184,0.10213017688887473,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07007265635203902, 0.0320575205368362, 0.0]",0.10213017688887521,4.85722573273506e-16,4.85722573273506e-16,False,268,5
aggressive_2.5__all_calmar__tp25_trail3,2021,breakout_55_daily_v25,0.37856067804456073,0.14000820544868453,2.703846369799446,1.4651309441925953,0.3782577865633918,14.720099912716515,0.03383753746854753,0.4002877994860753,0.18259488237212396,-0.0653393710668233,0.5503902096520792,0.5255965400451464,0.3208202280732878,"[-0.020716885858266185, -0.05434819305355875, 0.17657631258988474, -0.007800044740419084, 0.08012916802617834, 0.0075833919328399, 0.0530688219514696, 0.0, 0.04592458576071547, 0.0836530482661286, 0.0, -0.043249976801681626]",0.320820228073291,3.219646771412954e-15,3.219646771412954e-15,False,365,42
aggressive_2.5__all_calmar__tp25_trail3,2022,slow_hysteresis_180_monthly_v50,-0.32416712492103683,0.35780558174557375,-0.9059867745482619,-1.8748500687916423,-0.3239858564587459,3.514411624668712,0.024774980002790242,0.5241268675918513,-0.3501586610897338,-0.32470954050559375,1000000.0,1000000.0,-0.3915412807597395,"[0.0, -0.2011493186950035, 0.0, 0.0, -0.17440022253949494, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241203, 0.0]",-0.39154128075973965,1.6653345369377348e-16,1.6653345369377348e-16,False,365,4
aggressive_2.5__all_calmar__tp25_trail3,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_calmar__tp25_trail3,2024,cross_sectional_180_monthly_v50,-0.15794858710106474,0.4522243658647528,-0.3492704043025903,-0.22777055666750418,-0.158245784334069,17.90617611728539,0.0771650153502703,2.3845744995902804,-0.3085574528557288,-0.3316365638766069,1000000.0,1000000.0,-0.17226721273736229,"[0.0, 0.0, -0.16454553586449022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03537244664926829, 0.09063276226929841, -0.06298199249290107]",-0.17226721273736112,1.1102230246251565e-15,1.1657341758564144e-15,False,366,13
aggressive_2.5__all_calmar__tp25_trail3,2025,dual_momentum_30_monthly_v50,-0.11091399972809723,0.47273359756369393,-0.23462262953111387,-0.2644552293976378,-0.11084245536108572,15.486796296768512,0.04446215880884541,1.5389744177322389,-0.17947587184364477,-0.26177251039767147,1000000.0,1000000.0,-0.11748084360222372,"[0.0, -0.20276610236759834, -0.0564088861425901, 0.0, 0.0, 0.0, 0.0966641476306401, 0.021408525543357055, 0.0124398157348078, 0.04360903409751091, 0.07297848865411466, -0.10540586675246613]",-0.11748084360222408,3.3306690738754696e-16,3.608224830031759e-16,False,365,11
aggressive_2.5__all_calmar__tp25_trail3,2026,vol_adjusted_90_monthly_v25,0.12870920600046132,0.05481809238049695,2.3479329617506566,1.5850459594392399,0.09290339972538253,6.489943457906459,0.025206526122286646,0.5131172256821124,0.07579130457825034,-0.021267904939006876,0.6833247226740308,0.6833247226740308,0.08883782443348895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06070508174397807, 0.02813274268951106, 0.0]",0.08883782443348913,1.8041124150158794e-16,1.8041124150158794e-16,False,268,5
aggressive_2.5__all_calmar__tp50_trail3,2021,breakout_55_daily_v25,0.23900995157065408,0.12986023504485167,1.8405168563579437,1.182382466119702,0.2388282157648074,14.64233759228666,0.032756402413676465,0.4002877994860753,0.10554515301429834,-0.08201073258286329,0.643169284887264,0.6060284093026866,0.2141659455485212,"[-0.02071688585826755, -0.06928918443363596, 0.1377449580456471, -0.007800044740419424, 0.039468925433984635, 0.007583391932840453, 0.050401234443878055, 0.0, 0.04186760549763641, 0.07815592202854052, 0.0, -0.0432499768016814]",0.21416594554852286,1.609823385706477e-15,1.6653345369377348e-15,False,365,42
aggressive_2.5__all_calmar__tp50_trail3,2022,slow_hysteresis_180_monthly_v50,-0.32416712492103683,0.35780558174557375,-0.9059867745482619,-1.8748500687916423,-0.3239858564587459,3.514411624668712,0.024774980002790242,0.5241268675918513,-0.3501586610897338,-0.32470954050559375,1000000.0,1000000.0,-0.3915412807597395,"[0.0, -0.2011493186950035, 0.0, 0.0, -0.17440022253949494, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015991739525241203, 0.0]",-0.39154128075973965,1.6653345369377348e-16,1.6653345369377348e-16,False,365,4
aggressive_2.5__all_calmar__tp50_trail3,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_2.5__all_calmar__tp50_trail3,2024,cross_sectional_180_monthly_v50,-0.14097591555445288,0.4284384530968258,-0.3290458980407922,-0.23790063284366877,-0.1412439145133656,17.931974559552735,0.07497441674851375,2.38457449959028,-0.2689150873649664,-0.304964480306925,1000000.0,1000000.0,-0.1522703490233698,"[0.0, 0.0, -0.1395076316986911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06054774082744873, 0.09927802742558907, -0.051493003922821176]",-0.152270349023372,2.1371793224034263e-15,2.192690473634684e-15,False,366,13
aggressive_2.5__all_calmar__tp50_trail3,2025,dual_momentum_30_monthly_v50,-0.07947381163457512,0.4569226419419533,-0.17393274996574,-0.16930720254709658,-0.0794216345119102,15.481880125127395,0.04220240307422032,1.5389744177322395,-0.15046019403900068,-0.2377726460100822,1000000.0,1000000.0,-0.0827531483225726,"[0.0, -0.20276610236759815, -0.05640888614259021, 0.0, 0.0, 0.0, 0.1206232560760247, 0.02140852554335676, 0.0124398157348078, 0.05437762093177666, 0.07297848865411437, -0.10540586675246613]",-0.08275314832257413,1.6237011735142914e-15,1.5265566588595902e-15,False,365,11
aggressive_2.5__all_calmar__tp50_trail3,2026,vol_adjusted_90_monthly_v25,0.10819680795851605,0.04882879718245714,2.2158401230777853,1.481936607106371,0.07829447362854092,6.479434351311289,0.023158070772706752,0.5131172256821124,0.05933494592022881,-0.02126790493900521,0.6798688786835159,0.6798688786835159,0.07538060181489334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05124892523038013, 0.024131676584512613, 0.0]",0.07538060181489276,5.967448757360216e-16,5.828670879282072e-16,False,268,5
aggressive_3__cross_sectional,2021,cross_sectional_180_monthly_v25,0.8352342990560884,0.09863549651076975,8.467887612497508,3.1093105168866835,0.8344717585668235,1.8816926688248317,0.015330562478477795,0.4250773472479689,0.6887920704906203,-0.016631126834204757,0.6375521503263534,0.6375521503263534,0.6067565700731825,"[0.0, -0.01675949765900353, 0.0, 0.0, 0.06293760745710494, 0.0, 0.17373950430028293, 0.0, 0.0, 0.3868389559748002, 0.0, 0.0]",0.6067565700731845,1.9984014443252818e-15,1.9984014443252818e-15,False,365,4
aggressive_3__cross_sectional,2022,cross_sectional_180_monthly_v100,-0.6182675984647994,0.6385244982250093,-0.9682754540874771,-2.4210167591122014,-0.6180158920874672,2.4436196497257767,0.05252054136105569,0.5114026085446407,-0.6428953635926788,-0.6182675984647996,1000000.0,1000000.0,-0.9623762735641761,"[0.0, -0.5103693420031626, 0.0, 0.0, -0.29497906671782703, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15702786484318526, 0.0]",-0.9623762735641749,1.1102230246251565e-15,1.2212453270876722e-15,False,365,3
aggressive_3__cross_sectional,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,False,365,0
aggressive_3__cross_sectional,2024,cross_sectional_180_monthly_v50,0.2133645634198118,0.4180367147823729,0.5103967088892849,0.7047679831405741,0.2138465096759461,5.840821128543373,0.06471583358722591,1.5040660798189531,0.12032231243100311,-0.1907782870345237,1.3224166579755294,1.3224166579755294,0.19379425109856713,"[0.0, 0.0, -0.17959722321179616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2562767458726377, 0.14963451264168523, -0.032519784203958665]",0.19379425109856813,9.992007221626409e-16,9.992007221626409e-16,False,366,4
