asset_concentration,asset_dollar_pnl,asset_log_growth,cagr,calmar,cancelled_orders,candidate,candidate_id,capital_basis,capital_start,costs,ending_nav,entry_fill_ratio,fee,fee_usd,fill_count,fold_count,fold_returns,funding,funding_usd,initial_capital,label,liquidations,mdd,median_holding,partial_fills,positive_profit_asset_share,positive_profit_trade_share,profitable_folds,residual_positions,scope,sharpe,slippage,slippage_usd,stage,status,total_log_growth,trade_concentration,trades,turnover,turnover_usd,unfilled_quantity_by_asset,without_best_day,without_three_trades,worst_fold,year,reason
0.5643466354204736,"{'ADAUSDT': -3.284703733778578, 'AVAXUSDT': 3.339690199376051, 'BNBUSDT': 17.372379724009996, 'BTCUSDT': 15.137095468495026, 'DOGEUSDT': 7.101222047825981, 'ETHUSDT': 2.76310159728245, 'FETUSDT': -1.7587590856697517, 'FLOKIUSDT': 1.5783223502640027, 'NEARUSDT': 7.473600480450994, 'OPUSDT': 6.033157048586972, 'PEOPLEUSDT': -8.121558933243026, 'PEPEUSDT': -17.00113488222735, 'SHIBUSDT': 3.5394569931816235, 'SOLUSDT': 1.337027988675196, 'SUIUSDT': 27.374952560692826, 'TRXUSDT': -1.661879659623338, 'XRPUSDT': -10.711780764761968}","{'ADAUSDT': -0.03372987229332774, 'AVAXUSDT': 0.028709474219061396, 'BNBUSDT': 0.1206485304108822, 'BTCUSDT': 0.13400488476470498, 'DOGEUSDT': 0.11529472616908316, 'ETHUSDT': 0.029889597060911162, 'FETUSDT': -0.020215860499647777, 'FLOKIUSDT': 0.011800268049118512, 'NEARUSDT': 0.06139869299701016, 'OPUSDT': 0.06248163385407606, 'PEOPLEUSDT': -0.07153169645171994, 'PEPEUSDT': -0.15040098461214424, 'SHIBUSDT': 0.02917175753377292, 'SOLUSDT': 0.019825646073176936, 'SUIUSDT': 0.23073910371794293, 'TRXUSDT': -0.019103689325245365, 'XRPUSDT': -0.14012161210719581}",0.5038414039452912,0.9229395730260641,7.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.02898763805221269,150.5101893995368,0.9777669373592707,0.014493825143320514,1.6426597183720806,50.0,1.0,{'2024': 0.5051018939953689},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.5459094166840569,30.0,7.0,0.21980458174654205,0.21980458174654205,1.0,{},outer_oos,0.9530955027648932,0.014493812908892175,1.6427135139346445,nominal,VALID,0.4088605995604575,0.5643466354204736,21.0,14.493825143320514,1642.6597183720805,"{'ADAUSDT': 7.19640957931297, 'AVAXUSDT': 0.0, 'BNBUSDT': 6.252253227165272e-05, 'BTCUSDT': 5.155108763754766e-05, 'DOGEUSDT': 11.72476551553845, 'ETHUSDT': 6.351379451824055e-06, 'FETUSDT': 0.0, 'FLOKIUSDT': 0.0, 'NEARUSDT': 0.0, 'OPUSDT': 0.0, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 0.0, 'SOLUSDT': 0.0, 'SUIUSDT': 0.5178334844448602, 'TRXUSDT': 0.0, 'XRPUSDT': 3.4691127790124945}",0.3111730036631216,-0.1971947293582983,0.5051018939953689,2024,
0.6874722755851684,"{'ADAUSDT': -4.1313482669466275, 'BNBUSDT': 5.854738495232226, 'BTCUSDT': 3.5937274958401275, 'DASHUSDT': -0.7547315615426307, 'DOGEUSDT': -5.867575326937921, 'ENAUSDT': -1.1218253370098061, 'ETHUSDT': 1.1350739089072448, 'LTCUSDT': -0.7573759908287911, 'PEPEUSDT': -0.951908637388847, 'SOLUSDT': -7.833223193347223, 'SUIUSDT': 0.6011201516256648, 'TRXUSDT': 10.659842985803145, 'XRPUSDT': 5.412928434957397, 'ZECUSDT': 10.66811978067576}","{'ADAUSDT': -0.035187360260563336, 'BNBUSDT': 0.03540490792247842, 'BTCUSDT': 0.03626467015537603, 'DASHUSDT': -0.007439857559690139, 'DOGEUSDT': -0.05105501375018827, 'ENAUSDT': -0.005542904979583913, 'ETHUSDT': 0.018590581804008292, 'LTCUSDT': -0.008105195968219993, 'PEPEUSDT': -0.01030599222085349, 'SOLUSDT': -0.06607069834383154, 'SUIUSDT': 0.0059814313001251805, 'TRXUSDT': 0.10503614105152848, 'XRPUSDT': 0.03975956808589021, 'ZECUSDT': 0.09545572560578115}",0.16519755854299303,0.34161201370943844,6.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.024442301389494287,116.50756293903954,0.9612648500375919,0.012221151437032621,1.290414620398928,41.0,1.0,{'2025': 0.16507562939039158},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.48358240317480017,34.08333333333333,5.0,0.30834765196541813,0.2802230600109194,1.0,{},outer_oos,0.5627714302211453,0.012221149952461667,1.2904337088101148,nominal,VALID,0.1527860028422546,0.6247674775832299,18.0,12.221151437032619,1290.414620398928,"{'ADAUSDT': 0.24792021131766262, 'BNBUSDT': 0.0, 'BTCUSDT': 0.0, 'DASHUSDT': 0.0, 'DOGEUSDT': 0.0, 'ENAUSDT': 0.0, 'ETHUSDT': 0.006455309843937809, 'LTCUSDT': 0.00294914819866815, 'PEPEUSDT': 0.0, 'SOLUSDT': 0.033175366905036974, 'SUIUSDT': 0.0, 'TRXUSDT': 2.854378054627432, 'XRPUSDT': 0.0, 'ZECUSDT': 0.004833441518660782}",0.0437951354525491,-0.05899265915906477,0.16507562939039158,2025,
,,,,,,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,chronological compounded NAV,100.0,,,,,,,,,,,100,panel_B_4033f3322d03,,,,,,,,,outer_oos,,,,double,UNSAFE_EXECUTION,,,,,,,,,,2022,"Exit TTL exhausted at 2022-04-10 04:00:00: WAVESUSDT, residual 7.10026563 USD"
0.7705627619659621,"{'AVAXUSDT': 31.517136470161308, 'BCHUSDT': -6.998604970354933, 'BTCUSDT': 1.5252950955522238, 'CFXUSDT': -5.68406444742293, 'DOGEUSDT': 7.520797036475461, 'ETHUSDT': 5.303364041456973, 'FTMUSDT': 1.6627420139451417, 'LINKUSDT': -2.028046584742846, 'LTCUSDT': 9.678148226328247, 'MATICUSDT': 2.1947532570275143, 'OGUSDT': -2.5955251862957898, 'RNDRUSDT': -2.1240905679472704, 'RUNEUSDT': -0.255246255709622, 'SOLUSDT': 52.398152058186476, 'TRBUSDT': -2.6425980742673953, 'XRPUSDT': -13.305581840371737, 'XVGUSDT': -0.21789856344162217, 'YGGUSDT': -3.311227525253255}","{'AVAXUSDT': 0.23143451995932568, 'BCHUSDT': -0.06035688457532863, 'BTCUSDT': 0.009781925213937523, 'CFXUSDT': -0.03876372523065036, 'DOGEUSDT': 0.06825636527785142, 'ETHUSDT': 0.040845789767041424, 'FTMUSDT': 0.011261364154325488, 'LINKUSDT': -0.026428864653833213, 'LTCUSDT': 0.09068904591537448, 'MATICUSDT': 0.017726382780646262, 'OGUSDT': -0.01762683857560507, 'RNDRUSDT': -0.016007162369066612, 'RUNEUSDT': -0.001981341366948388, 'SOLUSDT': 0.4207456526189646, 'TRBUSDT': -0.02412064006551661, 'XRPUSDT': -0.12361602399075831, 'XVGUSDT': -0.0020540227962047622, 'YGGUSDT': -0.03376168341575007}",0.7270208077597269,1.6264953310350079,0.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.06671827098238745,172.637504183326,0.9999999999999999,0.0333589872533233,3.9361816699143573,58.0,1.0,{'2023': 0.7263750418332662},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.44698610188883403,22.5,0.0,0.44016249446510486,0.4164474286752844,1.0,{},outer_oos,1.3781222844181884,0.03335928372906415,3.936503710672607,double,VALID,0.546023858647811,0.7290463973847057,24.0,16.679493626661646,1968.0908349571785,"{'AVAXUSDT': 0.0, 'BCHUSDT': 1.1102230246251565e-16, 'BTCUSDT': 3.903127820947816e-18, 'CFXUSDT': 0.0, 'DOGEUSDT': 0.0, 'ETHUSDT': 0.0, 'FTMUSDT': 0.0, 'LINKUSDT': 0.0, 'LTCUSDT': 4.440892098500626e-16, 'MATICUSDT': 0.0, 'OGUSDT': 0.0, 'RNDRUSDT': 0.0, 'RUNEUSDT': 2.1316282072803006e-14, 'SOLUSDT': 2.220446049250313e-15, 'TRBUSDT': 2.220446049250313e-16, 'XRPUSDT': 0.0, 'XVGUSDT': 0.0, 'YGGUSDT': 0.0}",0.5408566947031788,-0.1858261331366623,0.7263750418332662,2023,
0.6003940130222607,"{'ADAUSDT': -3.417078633834521, 'AVAXUSDT': 3.194835433582206, 'BNBUSDT': 16.793527179395312, 'BTCUSDT': 14.600130804907948, 'DOGEUSDT': 6.478474646628637, 'ETHUSDT': 2.5786052886949946, 'FETUSDT': -1.8178619362887147, 'FLOKIUSDT': 1.4567492604849797, 'NEARUSDT': 7.274721799638133, 'OPUSDT': 5.901861696486751, 'PEOPLEUSDT': -7.9189271495373355, 'PEPEUSDT': -16.879817781979686, 'SHIBUSDT': 3.3986972317853414, 'SOLUSDT': 1.2215019918544883, 'SUIUSDT': 26.59932416098879, 'TRXUSDT': -1.7743554866110642, 'XRPUSDT': -11.10402966049763}","{'ADAUSDT': -0.0351704169883302, 'AVAXUSDT': 0.027510903731852616, 'BNBUSDT': 0.1163081578497152, 'BTCUSDT': 0.13216097891405493, 'DOGEUSDT': 0.11312320563721767, 'ETHUSDT': 0.028618472239100436, 'FETUSDT': -0.02132509467298348, 'FLOKIUSDT': 0.011001400371552006, 'NEARUSDT': 0.060347035924208314, 'OPUSDT': 0.06133751967072536, 'PEOPLEUSDT': -0.07040058047060523, 'PEPEUSDT': -0.15148243249284907, 'SHIBUSDT': 0.02829082102089753, 'SOLUSDT': 0.018440094729713002, 'SUIUSDT': 0.22961741751414222, 'TRXUSDT': -0.020762267252040823, 'XRPUSDT': -0.145170666757111}",0.46471524435599476,0.8417211122782583,7.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.057937190865138405,146.5863588456984,0.9778699970043395,0.028968587550067898,3.2407689598388476,49.0,1.0,{'2024': 0.4658635884569849},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.5521012097441225,30.0,7.0,0.22194089604468822,0.22194089604468822,1.0,{},outer_oos,0.912052259289185,0.028968603315070507,3.2409812322749896,double,VALID,0.3824445489692597,0.6003940130222607,21.0,14.484293775033949,1620.384479919424,"{'ADAUSDT': 7.095545560931711, 'AVAXUSDT': 0.0, 'BNBUSDT': 0.00012535918389153244, 'BTCUSDT': 5.054032554988443e-05, 'DOGEUSDT': 11.494878058009519, 'ETHUSDT': 1.2734668858370088e-05, 'FETUSDT': 0.0, 'FLOKIUSDT': 0.0, 'NEARUSDT': 0.0, 'OPUSDT': 0.0, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 0.0, 'SOLUSDT': 0.0, 'SUIUSDT': 0.49997195609357004, 'TRXUSDT': 0.0, 'XRPUSDT': 3.390182687273807}",0.2771287468762152,-0.21472505841200973,0.4658635884569849,2024,
1.5221821321012203,"{'ADAUSDT': -4.234731041487144, 'BNBUSDT': 5.286650200448555, 'BTCUSDT': 3.4097868095854196, 'DASHUSDT': -0.8154395058559949, 'DOGEUSDT': -5.972222325310863, 'ENAUSDT': -1.1749417548610843, 'ETHUSDT': 1.0179971973101125, 'LTCUSDT': -0.8479924967614849, 'PEPEUSDT': -0.9843309665327435, 'SOLUSDT': -7.859903040429501, 'SUIUSDT': 0.46427206546177757, 'TRXUSDT': 9.982283520010846, 'XRPUSDT': 5.160583517656036, 'ZECUSDT': 3.3291484064702885}","{'ADAUSDT': -0.03636023005121203, 'BNBUSDT': 0.03064210696169122, 'BTCUSDT': 0.0348310156270265, 'DASHUSDT': -0.00821429577736684, 'DOGEUSDT': -0.052300675156641496, 'ENAUSDT': -0.006111414903637518, 'ETHUSDT': 0.017613040623742825, 'LTCUSDT': -0.00909865684543525, 'PEPEUSDT': -0.010748175961140643, 'SOLUSDT': -0.06751595935928739, 'SUIUSDT': 0.004630494377025583, 'TRXUSDT': 0.09958725822263252, 'XRPUSDT': 0.037286074159897556, 'ZECUSDT': 0.031183427550719324}",0.0676594476356679,0.14000052281231737,6.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.04789542624962026,106.76116058570415,0.9607245317283497,0.02394776460954612,2.494642903614605,40.0,1.0,{'2025': 0.06761160585703913},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.48327996407821394,34.08333333333333,5.0,0.3777450783141212,0.2847188004976494,1.0,{},outer_oos,0.37052928204011093,0.02394766164007414,2.494689905588187,double,VALID,0.06542400946801068,1.1473183786405736,18.0,11.97388230477306,1247.3214518073028,"{'ADAUSDT': 0.3269428346031731, 'BNBUSDT': 0.0, 'BTCUSDT': 0.0, 'DASHUSDT': 0.0, 'DOGEUSDT': 0.0, 'ENAUSDT': 0.0, 'ETHUSDT': 0.006371636477525567, 'LTCUSDT': 0.0028581058726400155, 'PEPEUSDT': 0.0, 'SOLUSDT': 0.032433514433219957, 'SUIUSDT': 0.0, 'TRXUSDT': 2.7662613511079996, 'XRPUSDT': 0.0, 'ZECUSDT': 0.004725358296905756}",-0.043623607340255194,-0.08193546008211534,0.06761160585703913,2025,
,,,,,,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,chronological compounded NAV,100.0,,,,,,,,,,,100,panel_B_4033f3322d03,,,,,,,,,outer_oos,,,,delayed,UNSAFE_EXECUTION,,,,,,,,,,2022,"Exit TTL exhausted at 2022-04-10 08:00:00: WAVESUSDT, residual 7.22859048 USD"
0.7492812468066491,"{'AVAXUSDT': 33.94678639403995, 'BCHUSDT': -7.029973432156851, 'BTCUSDT': 2.272294616945757, 'CFXUSDT': -5.333217975360352, 'DOGEUSDT': 8.94501098980055, 'ETHUSDT': 5.178450266108783, 'FTMUSDT': 1.3077250885235507, 'LINKUSDT': -2.563876165874099, 'LTCUSDT': 10.72481956198856, 'MATICUSDT': 2.788075957724299, 'OGUSDT': -2.529789420535895, 'RNDRUSDT': -2.443989626048573, 'RUNEUSDT': -0.2275206286160838, 'SOLUSDT': 55.20947350295677, 'TRBUSDT': -3.1616441598479206, 'XRPUSDT': -13.828222914325668, 'XVGUSDT': -0.6871771140432763, 'YGGUSDT': -4.921770506868068}","{'AVAXUSDT': 0.24321794974793615, 'BCHUSDT': -0.05886807539279304, 'BTCUSDT': 0.016045054649088432, 'CFXUSDT': -0.03524664003277112, 'DOGEUSDT': 0.0800934667574093, 'ETHUSDT': 0.039030210848102764, 'FTMUSDT': 0.008108957880496153, 'LINKUSDT': -0.024823768417831567, 'LTCUSDT': 0.09991880962716918, 'MATICUSDT': 0.022137092149096035, 'OGUSDT': -0.0167432343785176, 'RNDRUSDT': -0.017982897683560164, 'RUNEUSDT': -0.001617922588135927, 'SOLUSDT': 0.4305516520799916, 'TRBUSDT': -0.028310464522455482, 'XRPUSDT': -0.12557206715207037, 'XVGUSDT': -0.006021964257553305, 'YGGUSDT': -0.04929661035924852}",0.7771538501065922,1.7134324575599955,0.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.033407418600683574,177.6454544344119,0.9999999999999991,0.016703674600819614,2.0109122330517515,58.0,1.0,{'2023': 0.7764545443441191},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.45356550045357147,22.5,0.0,0.43481192630922966,0.41430890932949593,1.0,{},outer_oos,1.4375175308277668,0.01670374399986396,2.0109939004122235,delayed,VALID,0.574619548954356,0.7139498191333721,24.0,16.703674600819614,2010.9122330517514,"{'AVAXUSDT': 0.0, 'BCHUSDT': 1.942890293094024e-16, 'BTCUSDT': 6.5052130349130266e-18, 'CFXUSDT': 0.0, 'DOGEUSDT': 0.0, 'ETHUSDT': 0.0, 'FTMUSDT': 0.0, 'LINKUSDT': 0.0, 'LTCUSDT': 7.771561172376096e-16, 'MATICUSDT': 0.0, 'OGUSDT': 0.0, 'RNDRUSDT': 0.0, 'RUNEUSDT': 4.440892098500626e-14, 'SOLUSDT': 4.6629367034256575e-15, 'TRBUSDT': 4.579669976578771e-16, 'XRPUSDT': 0.0, 'XVGUSDT': 0.0, 'YGGUSDT': 0.0}",0.5857114809122175,-0.1873842551499738,0.7764545443441191,2023,
0.606999901800343,"{'ADAUSDT': -3.308780710906589, 'AVAXUSDT': 2.7060137578495684, 'BNBUSDT': 16.988269837107495, 'BTCUSDT': 14.742322570719992, 'DOGEUSDT': 7.170598722648826, 'ETHUSDT': 1.9909607030664773, 'FETUSDT': -1.9869694315019117, 'FLOKIUSDT': 0.006854542259155494, 'NEARUSDT': 8.398076454024423, 'OPUSDT': 5.757733971313439, 'PEOPLEUSDT': -7.764992517377662, 'PEPEUSDT': -17.29293816925473, 'SHIBUSDT': 4.555082016301444, 'SOLUSDT': -0.45704132693371236, 'SUIUSDT': 27.181189655417775, 'TRXUSDT': -1.148253411997267, 'XRPUSDT': -9.879961977382578}","{'ADAUSDT': -0.034027934380346174, 'AVAXUSDT': 0.023499601839706823, 'BNBUSDT': 0.11770341799220817, 'BTCUSDT': 0.13358972715113307, 'DOGEUSDT': 0.11742735699437452, 'ETHUSDT': 0.025022741798107043, 'FETUSDT': -0.0234543232796352, 'FLOKIUSDT': -7.0148682769773465e-06, 'NEARUSDT': 0.07059007093878275, 'OPUSDT': 0.05985068358657749, 'PEOPLEUSDT': -0.07001231147532617, 'PEPEUSDT': -0.15733397894448534, 'SHIBUSDT': 0.03864522412575954, 'SOLUSDT': 0.0030991266406856805, 'SUIUSDT': 0.23656590069864716, 'TRXUSDT': -0.01363624374781736, 'XRPUSDT': -0.1377923268329092}",0.4754028804222826,0.8562444836788077,7.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.028970942821331124,147.65816468535368,0.9776729115425061,0.014485477544053072,1.6008838453582341,49.0,1.0,{'2024': 0.476581646853537},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.5552186197798789,30.0,7.0,0.22531925649516074,0.22531925649516074,1.0,{},outer_oos,0.9218444092765059,0.014485465277278054,1.6009347053413772,delayed,VALID,0.3897297182371857,0.606999901800343,21.0,14.48547754405307,1600.883845358234,"{'ADAUSDT': 6.8153750535797855, 'AVAXUSDT': 0.0, 'BNBUSDT': 6.063901879818645e-05, 'BTCUSDT': 5.0880116655978606e-05, 'DOGEUSDT': 11.727935030606602, 'ETHUSDT': 6.133983585789385e-06, 'FETUSDT': 0.0, 'FLOKIUSDT': 0.0, 'NEARUSDT': 0.0, 'OPUSDT': 0.0, 'PEOPLEUSDT': 0.0, 'PEPEUSDT': 0.0, 'SHIBUSDT': 0.0, 'SOLUSDT': 0.0, 'SUIUSDT': 0.48156932439318867, 'TRXUSDT': 0.0, 'XRPUSDT': 3.514910895828109}",0.2864443694461617,-0.22737463299821603,0.476581646853537,2024,
2.2980141887060417,"{'ADAUSDT': -3.5590635725943542, 'BNBUSDT': 4.368880957778536, 'BTCUSDT': 3.3614281526353125, 'DASHUSDT': -0.3559826474752228, 'DOGEUSDT': -6.439227384760137, 'ENAUSDT': -1.6284802866414374, 'ETHUSDT': 0.19539742255783565, 'LTCUSDT': -1.5191443449263744, 'PEPEUSDT': -0.9551142315443641, 'SOLUSDT': -7.383984429786395, 'SUIUSDT': -0.7037470377189976, 'TRXUSDT': 10.151974037817865, 'XRPUSDT': 5.480849065759404, 'ZECUSDT': 3.54020870008641}","{'ADAUSDT': -0.030160156911786258, 'BNBUSDT': 0.023060889261879252, 'BTCUSDT': 0.034974843732611845, 'DASHUSDT': -0.0037277929416007077, 'DOGEUSDT': -0.05796850868754448, 'ENAUSDT': -0.009867978625545172, 'ETHUSDT': 0.009717039283692845, 'LTCUSDT': -0.01625655085924927, 'PEPEUSDT': -0.010607461502824942, 'SOLUSDT': -0.06471216192007197, 'SUIUSDT': -0.007068584752942825, 'TRXUSDT': 0.10233848804839382, 'XRPUSDT': 0.04176750544556011, 'ZECUSDT': 0.03304387524075776}",0.045571835933459835,0.09453811656396281,6.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,independent initial-capital diagnostic after failed compounding chain,100.0,0.023936536869958218,104.5539944011877,0.9602441654341722,0.011968292128238755,1.2248508791856425,40.0,1.0,{'2025': 0.04553994401187605},0.0,0.0,100,panel_B_4033f3322d03,0.0,0.4820472164010877,34.0,5.0,0.41227715296101386,0.3119841632308347,1.0,{},outer_oos,0.3238839410673463,0.011968244741719461,1.224857882888733,delayed,VALID,0.0445334448113211,1.7389856037543665,18.0,11.968292128238756,1224.8508791856425,"{'ADAUSDT': 1.0140571272854544, 'BNBUSDT': 0.0, 'BTCUSDT': 0.0, 'DASHUSDT': 0.0, 'DOGEUSDT': 2.842170943040401e-14, 'ENAUSDT': 0.0, 'ETHUSDT': 0.006321377264723711, 'LTCUSDT': 0.002188777137352882, 'PEPEUSDT': 0.0, 'SOLUSDT': 0.032170006564011505, 'SUIUSDT': 2.6645352591003757e-15, 'TRXUSDT': 2.077404833503465, 'XRPUSDT': 7.105427357601002e-15, 'ZECUSDT': 0.00455453619340488}",-0.0636378685921606,-0.10313936819373913,0.04553994401187605,2025,
,"{'AVAXUSDT': -0.7436279419656557, 'BNBUSDT': -3.407778764675811, 'CHZUSDT': 7.596916534732202, 'DOGEUSDT': -45.132185685934715, 'ETCUSDT': -41.501817630479025, 'ETHUSDT': -4.145052454621009, 'LTCUSDT': -20.551708189806874, 'LUNAUSDT@original': -283.4518665013338, 'MASKUSDT': -2.358884852002525, 'MATICUSDT': -158.8941516436374, 'SANDUSDT': -108.0814251942125, 'SHIBUSDT': -7.862426363457999, 'TRXUSDT': -43.49562203167163, 'WAVESUSDT': -76.11611217871521, 'ZILUSDT': 5.458936325715591}","{'AVAXUSDT': -0.0007420302538346693, 'BNBUSDT': -0.009578049518520728, 'CHZUSDT': 0.018054298395150582, 'DOGEUSDT': -0.17209862239300944, 'ETCUSDT': -0.13645223003406937, 'ETHUSDT': -0.008279752152840483, 'LTCUSDT': -0.08607931293591134, 'LUNAUSDT@original': -0.5174615830899766, 'MASKUSDT': -0.009033722897324275, 'MATICUSDT': -0.20068804558379433, 'SANDUSDT': -0.13350649824207758, 'SHIBUSDT': -0.024173449230243612, 'TRXUSDT': -0.12362649703803648, 'WAVESUSDT': -0.13316648948876178, 'ZILUSDT': 0.010416306169306536}",-0.7829138866584002,-0.9836931567211893,7.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,chronological compounded NAV,1000.0,0.028365027204661858,217.3131934279339,0.9944850475896574,0.01418273535111304,6.75097781427342,48.0,1.0,{'2022': -0.7826868065720661},0.0,0.0,1000,panel_B_4033f3322d03,0.0,0.7958923789487168,18.5,7.0,0.348103586504063,0.348103586504063,0.0,{},outer_oos,-2.628049403325152,0.014182291853548816,6.750208628652912,nominal,VALID,-1.526415678293942,,20.0,14.182735351113038,6750.97781427342,"{'AVAXUSDT': 0.0, 'BNBUSDT': 0.03511699083926667, 'CHZUSDT': 21.35565174892838, 'DOGEUSDT': 8.019205874007127, 'ETCUSDT': 0.0, 'ETHUSDT': 0.0, 'LTCUSDT': 2.6645352591003757e-15, 'LUNAUSDT@original': 9.117944610981255e-05, 'MASKUSDT': 1.5987211554602254e-14, 'MATICUSDT': 0.003311905782567237, 'SANDUSDT': 0.0, 'SHIBUSDT': 407030.5606301259, 'TRXUSDT': 0.0, 'WAVESUSDT': 0.0, 'ZILUSDT': 0.0}",-0.8063985730317684,-0.7926584415484275,-0.7826868065720661,2022,
0.6468599806447021,"{'AVAXUSDT': 77.30067802995413, 'BCHUSDT': -14.736303077133769, 'BTCUSDT': 5.1559551381392765, 'CFXUSDT': -12.230626061054615, 'DOGEUSDT': 16.682890770159716, 'ETHUSDT': 12.075180221970697, 'FTMUSDT': 3.8183297792085114, 'LINKUSDT': -2.92182910363033, 'LTCUSDT': 21.92478461105646, 'MATICUSDT': 5.064439911488535, 'OGUSDT': -11.427715226368388, 'RNDRUSDT': -4.435894542833616, 'RUNEUSDT': -0.29748388414223825, 'SOLUSDT': 131.97620349144066, 'TRBUSDT': 15.163531086478537, 'XRPUSDT': -28.181779742070624, 'XVGUSDT': -0.28581520312757647, 'YGGUSDT': -6.948592430430935}","{'AVAXUSDT': 0.23313254353681984, 'BCHUSDT': -0.05847132355358312, 'BTCUSDT': 0.015872542785774466, 'CFXUSDT': -0.03758513539693468, 'DOGEUSDT': 0.06954315208063877, 'ETHUSDT': 0.04247682782115749, 'FTMUSDT': 0.011887141044483863, 'LINKUSDT': -0.02365752557740004, 'LTCUSDT': 0.09399346584259127, 'MATICUSDT': 0.018767366296953764, 'OGUSDT': -0.0377833046019182, 'RNDRUSDT': -0.015484638416320976, 'RUNEUSDT': -0.0005279535463859948, 'SOLUSDT': 0.43389497482560774, 'TRBUSDT': 0.0792368872199568, 'XRPUSDT': -0.12074588892145155, 'XVGUSDT': -0.0012807855932260464, 'YGGUSDT': -0.0324972550255934}",0.9566435349007858,2.1931625593634583,0.0,"{'absolute': True, 'blend': False, 'cadence': 'monthly', 'lookback': 90, 'top_k': 3, 'vol_adjusted': True}",B_4033f3322d03,chronological compounded NAV,217.3131934279339,0.033416066657438986,425.00914719703815,1.0,0.016707957270671356,4.401272261032274,61.0,1.0,{'2023': 0.9557447962218728},0.0,0.0,1000,panel_B_4033f3322d03,0.0,0.4361936286102026,24.0,0.0,0.4086433063842394,0.38447367093383755,1.0,{},outer_oos,1.626049095032762,0.01670810938676763,4.4014887597468615,nominal,VALID,0.6707710908211719,0.6086007710225683,24.0,16.707957270671358,4401.2722610322735,"{'AVAXUSDT': 0.0, 'BCHUSDT': 0.0, 'BTCUSDT': 0.0, 'CFXUSDT': 0.0, 'DOGEUSDT': 0.0, 'ETHUSDT': 0.0, 'FTMUSDT': 0.0, 'LINKUSDT': 0.0, 'LTCUSDT': 0.0, 'MATICUSDT': 0.0, 'OGUSDT': 0.0, 'RNDRUSDT': 0.0, 'RUNEUSDT': 0.0, 'SOLUSDT': 0.0, 'TRBUSDT': 0.0, 'XRPUSDT': 0.0, 'XVGUSDT': 0.0, 'YGGUSDT': 0.0}",0.7458837053645737,-0.09058512996465609,0.9557447962218728,2023,
