date,live_strategy_index,live_strategy_exposure_x,live_strategy_return_net,live_strategy_vs_btc_return,live_strategy_source,strategy_execution_index,model_index,btc_index,strategy_execution_exposure_x,strategy_execution_return_net,strategy_execution_vs_btc_return,strategy_execution_source,model_authorized_exposure_x,model_authorized_return_net,model_authorized_return_gross,model_transition_cost,model_asset_transition_day,real_account_index,real_account_exposure_x,real_account_return_net,real_account_vs_btc_return,real_account_source,chart_scope
2025-04-26,1.0,0.0,0.0,0.0001128503,pre_live,1.0,1474.1631180729,9.5932684508,0.0,0.0,0.0001128503,pre_live,0.5,-5.64251e-05,-5.64251e-05,0.0,False,1.0,0.0,0.0,0.0001128503,real_account_flat_no_history,real_account_flat_no_history
2025-04-27,1.0,0.0,0.0,0.0092858351,pre_live,1.0,1467.3187002899,9.5041869423,0.0,0.0,0.0092858351,pre_live,0.5,-0.0046429175,-0.0046429175,0.0,False,1.0,0.0,0.0,0.0092858351,real_account_flat_no_history,real_account_flat_no_history
2025-04-28,1.0,0.0,0.0,-0.0134601538,pre_live,1.0,1477.1938680061,9.6321147606,0.0,0.0,-0.0134601538,pre_live,0.5,0.0067300769,0.0067300769,0.0,False,1.0,0.0,0.0,-0.0134601538,real_account_flat_no_history,real_account_flat_no_history
2025-04-29,1.0,0.0,0.0,0.0079396972,pre_live,1.0,1471.3296319958,9.555638686,0.0,0.0,0.0079396972,pre_live,0.5,-0.0039698486,-0.0039698486,0.0,False,1.0,0.0,0.0,0.0079396972,real_account_flat_no_history,real_account_flat_no_history
2025-04-30,1.0,0.0,0.0,0.0008998818,pre_live,1.0,1470.6676205919,9.5470397404,0.0,0.0,0.0008998818,pre_live,0.5,-0.0004499409,-0.0004499409,0.0,False,1.0,0.0,0.0,0.0008998818,real_account_flat_no_history,real_account_flat_no_history
2025-05-01,1.0,0.0,0.0,-0.0246135794,pre_live,1.0,1488.766817723,9.7820265611,0.0,0.0,-0.0246135794,pre_live,0.5,0.0123067897,0.0123067897,0.0,False,1.0,0.0,0.0,-0.0246135794,real_account_flat_no_history,real_account_flat_no_history
2025-05-02,1.0,0.0,0.0,-0.0041168035,pre_live,1.0,1491.8312979519,9.8222972424,0.0,0.0,-0.0041168035,pre_live,0.5,0.0020584018,0.0020584018,0.0,False,1.0,0.0,0.0,-0.0041168035,real_account_flat_no_history,real_account_flat_no_history
2025-05-03,1.0,0.0,0.0,0.0106383572,pre_live,1.0,1483.8959808639,9.7178041361,0.0,0.0,0.0106383572,pre_live,0.5,-0.0053191786,-0.0053191786,0.0,False,1.0,0.0,0.0,0.0106383572,real_account_flat_no_history,real_account_flat_no_history
2025-05-04,1.0,0.0,0.0,0.016470467,pre_live,1.0,1482.0782082874,9.557747364,0.0,0.0,0.016470467,pre_live,0.0,-0.001225,0.0,0.001225,True,1.0,0.0,0.0,0.016470467,real_account_flat_no_history,real_account_flat_no_history
2025-05-05,1.0,0.0,0.0,-0.0048374153,pre_live,1.0,1482.0782082874,9.6039821572,0.0,0.0,-0.0048374153,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0048374153,real_account_flat_no_history,real_account_flat_no_history
2025-05-06,1.0,0.0,0.0,-0.0221709956,pre_live,1.0,1482.0782082874,9.8169120031,0.0,0.0,-0.0221709956,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0221709956,real_account_flat_no_history,real_account_flat_no_history
2025-05-07,1.0,0.0,0.0,-0.002029039,pre_live,1.0,1482.0782082874,9.8368309001,0.0,0.0,-0.002029039,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.002029039,real_account_flat_no_history,real_account_flat_no_history
2025-05-08,1.0,0.0,0.0,-0.0642179521,pre_live,1.0,1482.0782082874,10.4685320356,0.0,0.0,-0.0642179521,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0642179521,real_account_flat_no_history,real_account_flat_no_history
2025-05-09,1.0,0.0,0.0,0.0028046244,pre_live,1.0,1482.0782082874,10.4391717355,0.0,0.0,0.0028046244,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0028046244,real_account_flat_no_history,real_account_flat_no_history
2025-05-10,1.0,0.0,0.0,-0.017845047,pre_live,1.0,1482.0782082874,10.6254592456,0.0,0.0,-0.017845047,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.017845047,real_account_flat_no_history,real_account_flat_no_history
2025-05-11,1.0,0.0,0.0,0.0065979687,pre_live,1.0,1482.0782082874,10.5553527979,0.0,0.0,0.0065979687,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0065979687,real_account_flat_no_history,real_account_flat_no_history
2025-05-12,1.0,0.0,0.0,0.0127420811,pre_live,1.0,1482.0782082874,10.4208556365,0.0,0.0,0.0127420811,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0127420811,real_account_flat_no_history,real_account_flat_no_history
2025-05-13,1.0,0.0,0.0,-0.012767615,pre_live,1.0,1495.7699598749,10.5539051094,0.0,0.0,-0.012767615,pre_live,0.75,0.0092382113,0.0095757113,0.0003375,True,1.0,0.0,0.0,-0.012767615,real_account_flat_no_history,real_account_flat_no_history
2025-05-14,1.0,0.0,0.0,0.005724099,pre_live,1.0,1489.3485083718,10.4934935117,0.0,0.0,0.005724099,pre_live,0.75,-0.0042930743,-0.0042930743,0.0,False,1.0,0.0,0.0,0.005724099,real_account_flat_no_history,real_account_flat_no_history
2025-05-15,1.0,0.0,0.0,-0.0024721804,pre_live,1.0,1492.1099619734,10.5194353203,0.0,0.0,-0.0024721804,pre_live,0.75,0.0018541353,0.0018541353,0.0,False,1.0,0.0,0.0,-0.0024721804,real_account_flat_no_history,real_account_flat_no_history
2025-05-16,1.0,0.0,0.0,0.0028893531,pre_live,1.0,1488.876537534,10.4890409569,0.0,0.0,0.0028893531,pre_live,0.75,-0.0021670148,-0.0021670148,0.0,False,1.0,0.0,0.0,0.0028893531,real_account_flat_no_history,real_account_flat_no_history
2025-05-17,1.0,0.0,0.0,0.003259591,pre_live,1.0,1485.2366910828,10.4548509731,0.0,0.0,0.003259591,pre_live,0.75,-0.0024446933,-0.0024446933,0.0,False,1.0,0.0,0.0,0.003259591,real_account_flat_no_history,real_account_flat_no_history
2025-05-18,1.0,0.0,0.0,-0.0322672171,pre_live,1.0,1521.1800321023,10.7921999188,0.0,0.0,-0.0322672171,pre_live,0.75,0.0242004128,0.0242004128,0.0,False,1.0,0.0,0.0,-0.0322672171,real_account_flat_no_history,real_account_flat_no_history
2025-05-19,1.0,0.0,0.0,0.0082713458,pre_live,1.0,1511.7433775106,10.702933901,0.0,0.0,0.0082713458,pre_live,0.75,-0.0062035094,-0.0062035094,0.0,False,1.0,0.0,0.0,0.0082713458,real_account_flat_no_history,real_account_flat_no_history
2025-05-20,1.0,0.0,0.0,-0.0120887069,pre_live,1.0,1525.4496444687,10.8323185319,0.0,0.0,-0.0120887069,pre_live,0.75,0.0090665302,0.0090665302,0.0,False,1.0,0.0,0.0,-0.0120887069,real_account_flat_no_history,real_account_flat_no_history
2025-05-21,1.0,0.0,0.0,-0.0261488092,pre_live,1.0,1555.366163225,11.1155707623,0.0,0.0,-0.0261488092,pre_live,0.75,0.0196116069,0.0196116069,0.0,False,1.0,0.0,0.0,-0.0261488092,real_account_flat_no_history,real_account_flat_no_history
2025-05-22,1.0,0.0,0.0,-0.0187171226,pre_live,1.0,1577.2001475645,11.3236222627,0.0,0.0,-0.0187171226,pre_live,0.75,0.0140378419,0.0140378419,0.0,False,1.0,0.0,0.0,-0.0187171226,real_account_flat_no_history,real_account_flat_no_history
2025-05-23,1.0,0.0,0.0,0.0391947945,pre_live,1.0,1546.1136946944,10.8797952148,0.0,0.0,0.0391947945,pre_live,0.5,-0.0197098973,-0.0195973973,0.0001125,False,1.0,0.0,0.0,0.0391947945,real_account_flat_no_history,real_account_flat_no_history
2025-05-24,1.0,0.0,0.0,-0.0041335914,pre_live,1.0,1549.3091958164,10.9247678426,0.0,0.0,-0.0041335914,pre_live,0.5,0.0020667957,0.0020667957,0.0,False,1.0,0.0,0.0,-0.0041335914,real_account_flat_no_history,real_account_flat_no_history
2025-05-25,1.0,0.0,0.0,-0.0115280065,pre_live,1.0,1558.2394190641,11.0507086374,0.0,0.0,-0.0115280065,pre_live,0.5,0.0057640033,0.0057640033,0.0,False,1.0,0.0,0.0,-0.0115280065,real_account_flat_no_history,real_account_flat_no_history
2025-05-26,1.0,0.0,0.0,-0.0039503069,pre_live,1.0,1561.3171810005,11.0943623276,0.0,0.0,-0.0039503069,pre_live,0.5,0.0019751534,0.0019751534,0.0,False,1.0,0.0,0.0,-0.0039503069,real_account_flat_no_history,real_account_flat_no_history
2025-05-27,1.0,0.0,0.0,0.004538045,pre_live,1.0,1557.7745171981,11.0440156122,0.0,0.0,0.004538045,pre_live,0.5,-0.0022690225,-0.0022690225,0.0,False,1.0,0.0,0.0,0.004538045,real_account_flat_no_history,real_account_flat_no_history
2025-05-28,1.0,0.0,0.0,0.010615104,pre_live,1.0,1555.8662434146,10.9267822384,0.0,0.0,0.010615104,pre_live,0.0,-0.001225,0.0,0.001225,True,1.0,0.0,0.0,0.010615104,real_account_flat_no_history,real_account_flat_no_history
2025-05-29,1.0,0.0,0.0,0.0203376675,pre_live,1.0,1555.8662434146,10.7045569748,0.0,0.0,0.0203376675,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0203376675,real_account_flat_no_history,real_account_flat_no_history
2025-05-30,1.0,0.0,0.0,0.0151934255,pre_live,1.0,1555.8662434146,10.5419180859,0.0,0.0,0.0151934255,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0151934255,real_account_flat_no_history,real_account_flat_no_history
2025-05-31,1.0,0.0,0.0,-0.0058315834,pre_live,1.0,1555.8662434146,10.6033941605,0.0,0.0,-0.0058315834,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0058315834,real_account_flat_no_history,real_account_flat_no_history
2025-06-01,1.0,0.0,0.0,-0.0100490593,pre_live,1.0,1555.8662434146,10.7099482968,0.0,0.0,-0.0100490593,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0100490593,real_account_flat_no_history,real_account_flat_no_history
2025-06-02,1.0,0.0,0.0,-0.0020357254,pre_live,1.0,1555.8662434146,10.731750811,0.0,0.0,-0.0020357254,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0020357254,real_account_flat_no_history,real_account_flat_no_history
2025-06-03,1.0,0.0,0.0,0.0045447679,pre_live,1.0,1555.8662434146,10.6829774939,0.0,0.0,0.0045447679,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0045447679,real_account_flat_no_history,real_account_flat_no_history
2025-06-04,1.0,0.0,0.0,0.0064533125,pre_live,1.0,1555.8662434146,10.6140369018,0.0,0.0,0.0064533125,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0064533125,real_account_flat_no_history,real_account_flat_no_history
2025-06-05,1.0,0.0,0.0,0.0304515341,pre_live,1.0,1555.8662434146,10.2908231954,0.0,0.0,0.0304515341,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0304515341,real_account_flat_no_history,real_account_flat_no_history
2025-06-06,1.0,0.0,0.0,-0.0273844562,pre_live,1.0,1555.8662434146,10.5726317923,0.0,0.0,-0.0273844562,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0273844562,real_account_flat_no_history,real_account_flat_no_history
2025-06-07,1.0,0.0,0.0,-0.0121174504,pre_live,1.0,1555.8662434146,10.7007451338,0.0,0.0,-0.0121174504,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0121174504,real_account_flat_no_history,real_account_flat_no_history
2025-06-08,1.0,0.0,0.0,-0.0017228451,pre_live,1.0,1555.8662434146,10.7191808596,0.0,0.0,-0.0017228451,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0017228451,real_account_flat_no_history,real_account_flat_no_history
2025-06-09,1.0,0.0,0.0,-0.0428340931,pre_live,1.0,1555.8662434146,11.1783272505,0.0,0.0,-0.0428340931,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0428340931,real_account_flat_no_history,real_account_flat_no_history
2025-06-10,1.0,0.0,0.0,-0.0001031171,pre_live,1.0,1555.8662434146,11.1794799269,0.0,0.0,-0.0001031171,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0001031171,real_account_flat_no_history,real_account_flat_no_history
2025-06-11,1.0,0.0,0.0,0.0147746907,pre_live,1.0,1555.8662434146,11.0143065693,0.0,0.0,0.0147746907,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0147746907,real_account_flat_no_history,real_account_flat_no_history
2025-06-12,1.0,0.0,0.0,0.0273679112,pre_live,1.0,1555.8662434146,10.7128680048,0.0,0.0,0.0273679112,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0273679112,real_account_flat_no_history,real_account_flat_no_history
2025-06-13,1.0,0.0,0.0,-0.0037366664,pre_live,1.0,1555.8662434146,10.7528984184,0.0,0.0,-0.0037366664,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0037366664,real_account_flat_no_history,real_account_flat_no_history
2025-06-14,1.0,0.0,0.0,0.0061466104,pre_live,1.0,1555.8662434146,10.6868045417,0.0,0.0,0.0061466104,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0061466104,real_account_flat_no_history,real_account_flat_no_history
2025-06-15,1.0,0.0,0.0,-0.0017015663,pre_live,1.0,1555.8662434146,10.7049888483,0.0,0.0,-0.0017015663,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0017015663,real_account_flat_no_history,real_account_flat_no_history
2025-06-16,1.0,0.0,0.0,-0.0113692055,pre_live,1.0,1555.8662434146,10.8266960664,0.0,0.0,-0.0113692055,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0113692055,real_account_flat_no_history,real_account_flat_no_history
2025-06-17,1.0,0.0,0.0,0.0210063193,pre_live,1.0,1555.8662434146,10.5992670316,0.0,0.0,0.0210063193,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0210063193,real_account_flat_no_history,real_account_flat_no_history
2025-06-18,1.0,0.0,0.0,-0.0032100071,pre_live,1.0,1555.8662434146,10.6332907542,0.0,0.0,-0.0032100071,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0032100071,real_account_flat_no_history,real_account_flat_no_history
2025-06-19,1.0,0.0,0.0,0.002175584,pre_live,1.0,1555.8662434146,10.610157137,0.0,0.0,0.002175584,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.002175584,real_account_flat_no_history,real_account_flat_no_history
2025-06-20,1.0,0.0,0.0,0.0130003662,pre_live,1.0,1555.8662434146,10.4722212084,0.0,0.0,0.0130003662,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0130003662,real_account_flat_no_history,real_account_flat_no_history
2025-06-21,1.0,0.0,0.0,0.0114037069,pre_live,1.0,1555.8662434146,10.3527990673,0.0,0.0,0.0114037069,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0114037069,real_account_flat_no_history,real_account_flat_no_history
2025-06-22,1.0,0.0,0.0,0.0113213855,pre_live,1.0,1555.8662434146,10.2355910381,0.0,0.0,0.0113213855,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0113213855,real_account_flat_no_history,real_account_flat_no_history
2025-06-23,1.0,0.0,0.0,-0.0432834043,pre_live,1.0,1555.8662434146,10.6786222627,0.0,0.0,-0.0432834043,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0432834043,real_account_flat_no_history,real_account_flat_no_history
2025-06-24,1.0,0.0,0.0,-0.0071113838,pre_live,1.0,1559.4924882407,10.7545620437,0.0,0.0,-0.0071113838,pre_live,0.5,0.0023306919,0.0035556919,0.001225,True,1.0,0.0,0.0,-0.0071113838,real_account_flat_no_history,real_account_flat_no_history
2025-06-25,1.0,0.0,0.0,-0.0118546798,pre_live,1.0,1568.7361303103,10.8820539334,0.0,0.0,-0.0118546798,pre_live,0.5,0.0059273399,0.0059273399,0.0,False,1.0,0.0,0.0,-0.0118546798,real_account_flat_no_history,real_account_flat_no_history
2025-06-26,1.0,0.0,0.0,0.0036660879,pre_live,1.0,1565.8605680484,10.8421593673,0.0,0.0,0.0036660879,pre_live,0.5,-0.0018330439,-0.0018330439,0.0,False,1.0,0.0,0.0,0.0036660879,real_account_flat_no_history,real_account_flat_no_history
2025-06-27,1.0,0.0,0.0,-0.0009399978,pre_live,1.0,1566.5965207851,10.8523509732,0.0,0.0,-0.0009399978,pre_live,0.5,0.0004699989,0.0004699989,0.0,False,1.0,0.0,0.0,-0.0009399978,real_account_flat_no_history,real_account_flat_no_history
2025-06-28,1.0,0.0,0.0,-0.0023279366,pre_live,1.0,1568.4199894538,10.8776145579,0.0,0.0,-0.0023279366,pre_live,0.5,0.0011639683,0.0011639683,0.0,False,1.0,0.0,0.0,-0.0023279366,real_account_flat_no_history,real_account_flat_no_history
2025-06-29,1.0,0.0,0.0,-0.0098804447,pre_live,1.0,1576.1683329399,10.985090227,0.0,0.0,-0.0098804447,pre_live,0.5,0.0049402223,0.0049402223,0.0,False,1.0,0.0,0.0,-0.0098804447,real_account_flat_no_history,real_account_flat_no_history
2025-06-30,1.0,0.0,0.0,0.0111707668,pre_live,1.0,1567.3648284692,10.8623783455,0.0,0.0,0.0111707668,pre_live,0.5,-0.0055853834,-0.0055853834,0.0,False,1.0,0.0,0.0,0.0111707668,real_account_flat_no_history,real_account_flat_no_history
2025-07-01,1.0,0.0,0.0,0.0136762283,pre_live,1.0,1565.4448065543,10.7138219789,0.0,0.0,0.0136762283,pre_live,0.0,-0.001225,0.0,0.001225,True,1.0,0.0,0.0,0.0136762283,real_account_flat_no_history,real_account_flat_no_history
2025-07-02,1.0,0.0,0.0,-0.0299813193,pre_live,1.0,1565.4448065543,11.0350364963,0.0,0.0,-0.0299813193,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0299813193,real_account_flat_no_history,real_account_flat_no_history
2025-07-03,1.0,0.0,0.0,-0.00675409,pre_live,1.0,1565.4448065543,11.1095681265,0.0,0.0,-0.00675409,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.00675409,real_account_flat_no_history,real_account_flat_no_history
2025-07-04,1.0,0.0,0.0,0.0146054954,pre_live,1.0,1565.4448065543,10.9473073803,0.0,0.0,0.0146054954,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0146054954,real_account_flat_no_history,real_account_flat_no_history
2025-07-05,1.0,0.0,0.0,-0.0019806594,pre_live,1.0,1565.4448065543,10.9689902676,0.0,0.0,-0.0019806594,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0019806594,real_account_flat_no_history,real_account_flat_no_history
2025-07-06,1.0,0.0,0.0,-0.0092951707,pre_live,1.0,1565.4448065543,11.0709489051,0.0,0.0,-0.0092951707,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0092951707,real_account_flat_no_history,real_account_flat_no_history
2025-07-07,1.0,0.0,0.0,0.0086159974,pre_live,1.0,1565.4448065543,10.9755616382,0.0,0.0,0.0086159974,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0086159974,real_account_flat_no_history,real_account_flat_no_history
2025-07-08,1.0,0.0,0.0,-0.0060966384,pre_live,1.0,1565.4448065543,11.0424756691,0.0,0.0,-0.0060966384,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0060966384,real_account_flat_no_history,real_account_flat_no_history
2025-07-09,1.0,0.0,0.0,-0.0212169186,pre_live,1.0,1565.4448065543,11.2767629764,0.0,0.0,-0.0212169186,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0212169186,real_account_flat_no_history,real_account_flat_no_history
2025-07-10,1.0,0.0,0.0,-0.042936606,pre_live,1.0,1645.6476433882,11.7609489051,0.0,0.0,-0.042936606,pre_live,1.25,0.0512332575,0.0517957575,0.0005625,True,1.0,0.0,0.0,-0.042936606,real_account_flat_no_history,real_account_flat_no_history
2025-07-11,1.0,0.0,0.0,-0.0130821481,pre_live,1.0,1672.5584011075,11.9148073803,0.0,0.0,-0.0130821481,pre_live,1.25,0.0163526851,0.0163526851,0.0,False,1.0,0.0,0.0,-0.0130821481,real_account_flat_no_history,real_account_flat_no_history
2025-07-12,1.0,0.0,0.0,0.0009160397,pre_live,1.0,1670.643238781,11.903892944,0.0,0.0,0.0009160397,pre_live,1.25,-0.0011450496,-0.0011450496,0.0,False,1.0,0.0,0.0,0.0009160397,real_account_flat_no_history,real_account_flat_no_history
2025-07-13,1.0,0.0,0.0,-0.0141938341,pre_live,1.0,1700.2842799955,12.0728548256,0.0,0.0,-0.0141938341,pre_live,1.25,0.0177422926,0.0177422926,0.0,False,1.0,0.0,0.0,-0.0141938341,real_account_flat_no_history,real_account_flat_no_history
2025-07-14,1.0,0.0,0.0,-0.0063360592,pre_live,1.0,1723.650016352,12.1493491484,0.0,0.0,-0.0063360592,pre_live,1.25,0.0137422528,0.0137422528,0.0,False,1.0,0.0,0.0,-0.0063360592,real_account_flat_no_history,real_account_flat_no_history
2025-07-15,1.0,0.0,0.0,0.0173820885,pre_live,1.0,1812.4958178847,11.9381680859,0.0,0.0,0.0173820885,pre_live,1.25,0.0515451517,0.0515451517,0.0,False,1.0,0.0,0.0,0.0173820885,real_account_flat_no_history,real_account_flat_no_history
2025-07-16,1.0,0.0,0.0,-0.0074078987,pre_live,1.0,1981.0586394155,12.0266048256,0.0,0.0,-0.0074078987,pre_live,1.25,0.093000392,0.093000392,0.0,False,1.0,0.0,0.0,-0.0074078987,real_account_flat_no_history,real_account_flat_no_history
2025-07-17,1.0,0.0,0.0,-0.0046120544,pre_live,1.0,2058.5651678202,12.0820721816,0.0,0.0,-0.0046120544,pre_live,1.25,0.0391237931,0.0391237931,0.0,False,1.0,0.0,0.0,-0.0046120544,real_account_flat_no_history,real_account_flat_no_history
2025-07-18,1.0,0.0,0.0,0.0105113748,pre_live,1.0,2110.4086685866,11.9550729927,0.0,0.0,0.0105113748,pre_live,1.25,0.0251842893,0.0251842893,0.0,False,1.0,0.0,0.0,0.0105113748,real_account_flat_no_history,real_account_flat_no_history
2025-07-19,1.0,0.0,0.0,0.0007194413,pre_live,1.0,2143.9442173402,11.9464720194,0.0,0.0,0.0007194413,pre_live,1.25,0.0158905473,0.0158905473,0.0,False,1.0,0.0,0.0,0.0007194413,real_account_flat_no_history,real_account_flat_no_history
2025-07-20,1.0,0.0,0.0,0.0048784793,pre_live,1.0,2266.8088299495,11.888191403,0.0,0.0,0.0048784793,pre_live,1.25,0.0573077469,0.0573077469,0.0,False,1.0,0.0,0.0,0.0048784793,real_account_flat_no_history,real_account_flat_no_history
2025-07-21,1.0,0.0,0.0,-0.0009827304,pre_live,1.0,2271.062841394,11.8998742903,0.0,0.0,-0.0009827304,pre_live,1.25,0.0018766521,0.0018766521,0.0,False,1.0,0.0,0.0,-0.0009827304,real_account_flat_no_history,real_account_flat_no_history
2025-07-22,1.0,0.0,0.0,-0.0219292222,pre_live,1.0,2258.8996562784,12.1608292781,0.0,0.0,-0.0219292222,pre_live,1.25,-0.0053557237,-0.0053557237,0.0,False,1.0,0.0,0.0,-0.0219292222,real_account_flat_no_history,real_account_flat_no_history
2025-07-23,1.0,0.0,0.0,0.0099907115,pre_live,1.0,2170.020012762,12.0393339416,0.0,0.0,0.0099907115,pre_live,1.25,-0.0393464328,-0.0393464328,0.0,False,1.0,0.0,0.0,0.0099907115,real_account_flat_no_history,real_account_flat_no_history
2025-07-24,1.0,0.0,0.0,0.0034945606,pre_live,1.0,2228.8190868456,11.9972617599,0.0,0.0,0.0034945606,pre_live,1.25,0.0270960976,0.0270960976,0.0,False,1.0,0.0,0.0,0.0034945606,real_account_flat_no_history,real_account_flat_no_history
2025-07-25,1.0,0.0,0.0,0.0061405604,pre_live,1.0,2242.3623732026,11.9235918491,0.0,0.0,0.0061405604,pre_live,1.25,0.0060764404,0.0060764404,0.0,False,1.0,0.0,0.0,0.0061405604,real_account_flat_no_history,real_account_flat_no_history
2025-07-26,1.0,0.0,0.0,-0.0025990035,pre_live,1.0,2254.5073790232,11.9545813057,0.0,0.0,-0.0025990035,pre_live,1.25,0.0054161655,0.0054161655,0.0,False,1.0,0.0,0.0,-0.0025990035,real_account_flat_no_history,real_account_flat_no_history
2025-07-27,1.0,0.0,0.0,-0.0126828369,pre_live,1.0,2353.1884042068,12.1061993106,0.0,0.0,-0.0126828369,pre_live,1.25,0.0437705488,0.0437705488,0.0,False,1.0,0.0,0.0,-0.0126828369,real_account_flat_no_history,real_account_flat_no_history
2025-07-28,1.0,0.0,0.0,0.0113321088,pre_live,1.0,2297.6571445711,11.9690105434,0.0,0.0,0.0113321088,pre_live,1.25,-0.0235983058,-0.0235983058,0.0,False,1.0,0.0,0.0,0.0113321088,real_account_flat_no_history,real_account_flat_no_history
2025-07-29,1.0,0.0,0.0,0.0009449247,pre_live,1.0,2293.718346953,11.9577007299,0.0,0.0,0.0009449247,pre_live,1.25,-0.0017142669,-0.0017142669,0.0,False,1.0,0.0,0.0,0.0009449247,real_account_flat_no_history,real_account_flat_no_history
2025-07-30,1.0,0.0,0.0,0.0009364925,pre_live,1.0,2305.9690166002,11.9465024331,0.0,0.0,0.0009364925,pre_live,1.25,0.0053409651,0.0053409651,0.0,False,1.0,0.0,0.0,0.0009364925,real_account_flat_no_history,real_account_flat_no_history
2025-07-31,1.0,0.0,0.0,0.01761893,pre_live,1.0,2221.5303020526,11.7360178426,0.0,0.0,0.01761893,pre_live,1.25,-0.0366174541,-0.0366174541,0.0,False,1.0,0.0,0.0,0.01761893,real_account_flat_no_history,real_account_flat_no_history
2025-08-01,1.0,0.0,0.0,0.0213032402,pre_live,1.0,2220.2806912577,11.4860026358,0.0,0.0,0.0213032402,pre_live,0.0,-0.0005625,0.0,0.0005625,True,1.0,0.0,0.0,0.0213032402,real_account_flat_no_history,real_account_flat_no_history
2025-08-02,1.0,0.0,0.0,0.0066336605,pre_live,1.0,2220.2806912577,11.4098083941,0.0,0.0,0.0066336605,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0066336605,real_account_flat_no_history,real_account_flat_no_history
2025-08-03,1.0,0.0,0.0,-0.0147712476,pre_live,1.0,2220.2806912577,11.5783454988,0.0,0.0,-0.0147712476,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0147712476,real_account_flat_no_history,real_account_flat_no_history
2025-08-04,1.0,0.0,0.0,-0.0074094991,pre_live,1.0,2220.2806912577,11.6641352392,0.0,0.0,-0.0074094991,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0074094991,real_account_flat_no_history,real_account_flat_no_history
2025-08-05,1.0,0.0,0.0,0.0080420647,pre_live,1.0,2220.2806912577,11.5703315085,0.0,0.0,0.0080420647,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0080420647,real_account_flat_no_history,real_account_flat_no_history
2025-08-06,1.0,0.0,0.0,-0.0075573634,pre_live,1.0,2220.2806912577,11.6577727088,0.0,0.0,-0.0075573634,pre_live,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,-0.0075573634,real_account_flat_no_history,real_account_flat_no_history
