model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,weak_base_lb,weak_base_threshold,cooldown_days,source
phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v30_045_wb30_wt+02_cd3,phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v30_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,16759.148824036914,91.86836809096309,-33.843855584089575,1.439379602988586,1.8899697666870336,848,44.85038274182324,6.993736951983298,48.15588030619346,1079.6462359414102,60.66519261342982,-33.843855584089575,788.8747043845348,97.6767544213526,-33.843855584089575,116.44032162281674,89.83172238919266,-19.624357415967232,30.0,200.0,20.0,0.08,150.0,0.0,30.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v20_045_wb30_wt+02_cd3,phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v20_045_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,12100.306915550733,84.14164756657591,-37.026231238493956,1.3622842192296032,1.7944277114004017,862,45.3027139874739,6.85455810716771,47.84272790535839,909.770405609113,55.93623265747192,-33.843855584089546,788.8747043845348,97.6767544213526,-33.843855584089546,116.44032162281648,89.83172238919248,-19.62435741596731,30.0,200.0,20.0,0.08,150.0,0.0,20.0,0.045,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v20_060_wb30_wt+02_cd3,phase63_btcpref_f30_s200_r20_m08_rm150_rb+00_v20_060_wb30_wt+02_cd3,2018-05-04,2026-03-16,2874,19156.21276268032,95.13753674317064,-33.92290539271895,1.4513537137414816,1.9386939210550294,855,41.718858733472516,8.1419624217119,50.13917884481559,1418.908121125367,68.6608963036851,-33.843855584089546,788.8747043845335,97.67675442135253,-33.843855584089546,116.44032162281657,89.83172238919255,-19.624357415967264,30.0,200.0,20.0,0.08,150.0,0.0,20.0,0.06,30.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v20_060_wb30_wt+00_cd3,phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v20_060_wb30_wt+00_cd3,2018-05-04,2026-03-16,2874,21099.266723068242,97.53621345867126,-40.716475959977735,1.4652245736338365,1.980952475961443,838,38.62212943632568,11.795407098121085,49.58246346555323,1693.2966141341153,74.1290986150887,-40.716475959977735,788.8389207032018,97.6742722062306,-31.455181641313533,132.3717246057239,101.36024694643547,-23.754281271073374,30.0,150.0,60.0,0.04,200.0,0.0,20.0,0.06,30.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v30_060_wb30_wt+00_cd3,phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v30_060_wb30_wt+00_cd3,2018-05-04,2026-03-16,2874,20362.715323024157,96.65045960167575,-40.716475959977714,1.4567989265366823,1.971158722283466,838,38.30897703549061,11.830201809324983,49.86082115518441,1630.9899716879645,72.95001852446457,-40.716475959977714,788.8389207032002,97.67427220623048,-31.45518164131358,132.37172460572367,101.36024694643528,-23.75428127107344,30.0,150.0,60.0,0.04,200.0,0.0,30.0,0.06,30.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v30_045_wb30_wt+00_cd3,phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v30_045_wb30_wt+00_cd3,2018-05-04,2026-03-16,2874,13308.315994659202,86.36444567786575,-40.71647595997773,1.3798003213053334,1.8257386525730868,833,41.823242867084204,10.264439805149618,47.91231732776618,1000.27316151131,58.5292664903458,-40.71647595997773,788.8389207032002,97.67427220623048,-31.45518164131358,132.3717246057237,101.36024694643532,-23.754281271073395,30.0,150.0,60.0,0.04,200.0,0.0,30.0,0.045,30.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v20_045_wb30_wt+00_cd3,phase63_btcpref_f30_s150_r60_m04_rm200_rb+00_v20_045_wb30_wt+00_cd3,2018-05-04,2026-03-16,2874,12034.973218126024,84.01603322108701,-40.71647595997777,1.3543746179262113,1.800069569689006,847,42.76270006958942,10.160055671537926,47.07724425887265,988.3027391086875,58.19642042428483,-40.71647595997777,788.8389207031988,97.6742722062304,-31.4551816413136,132.3717246057236,101.36024694643524,-23.754281271073452,30.0,150.0,60.0,0.04,200.0,0.0,20.0,0.045,30.0,0.0,3.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v20_045_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,8571.70642029849,76.32310219233321,-42.72680392651801,1.2762552109762375,1.6952418193573286,772,42.76270006958942,14.09185803757829,43.14544189283229,905.8242932571551,55.818962210679544,-42.72680392651801,788.7409142286176,97.66747341574616,-35.815985264161846,104.35057203677336,80.98693774021861,-24.101523969267447,30.0,100.0,60.0,0.08,200.0,0.0,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v30_060_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,15785.069707767429,90.42265122531003,-39.51960080044565,1.3995760689534205,1.891252479122852,764,38.30897703549061,15.796798886569242,45.89422407794015,1582.1009374445068,72.00060099166407,-39.51960080044565,788.7409142286164,97.66747341574606,-35.81598526416181,104.35057203677336,80.98693774021861,-24.101523969267458,30.0,100.0,60.0,0.08,200.0,0.0,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v30_045_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,10093.896922744192,79.98458327187244,-39.51960080044567,1.3170186488420295,1.742703369304667,763,41.823242867084204,13.987473903966595,44.1892832289492,969.1977115375406,57.65901237674677,-39.51960080044567,788.7409142286156,97.66747341574602,-35.81598526416183,104.35057203677292,80.9869377402183,-24.101523969267515,30.0,100.0,60.0,0.08,200.0,0.0,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v20_060_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r60_m08_rm200_rb+00_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,16356.849657219618,91.28035376068047,-39.51960080044569,1.4079957073998584,1.9011076116266206,764,38.62212943632568,15.762004175365343,45.61586638830898,1642.6478287505745,73.17320846482231,-39.51960080044569,788.7409142286152,97.667473415746,-35.81598526416189,104.35057203677304,80.9869377402184,-24.101523969267546,30.0,100.0,60.0,0.08,200.0,0.0,20.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v20_045_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v20_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,9369.979479307223,78.30750347099867,-46.696927422260174,1.301548972213638,1.7213522585278467,801,39.38761308281141,12.66527487821851,47.947112038970076,846.5763950776587,54.01193261009525,-46.696927422260174,788.6813336221971,97.6633400074858,-37.12394617767409,112.02534731991629,86.61173455637135,-24.177816652323937,30.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v30_045_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v30_045_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,10837.016115502674,81.60129046557205,-43.16080647579882,1.336303093221617,1.7662488597336152,792,38.3785664578984,12.7696590118302,48.8517745302714,906.2168136097471,55.83064374868174,-43.16080647579882,788.6813336221966,97.66334000748576,-37.12394617767413,112.02534731991625,86.6117345563713,-24.17781665232398,30.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.045,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v30_060_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v30_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,17069.009449322635,92.31297836510275,-43.160806475798864,1.4224508672953777,1.913942896079473,795,34.864300626304804,14.335421016005567,50.800278357689635,1483.0170857842768,70.00591322773207,-43.160806475798864,788.6813336221962,97.66334000748573,-37.12394617767409,112.02534731991634,86.61173455637137,-24.1778166523239,30.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.06,20.0,0.02,3.0,phase63_overlay
phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v20_060_wb20_wt+02_cd3,phase63_btcpref_f30_s100_r30_m04_rm200_rb-03_v20_060_wb20_wt+02_cd3,2018-05-04,2026-03-16,2874,17687.00455640597,93.1791953202129,-43.16080647579891,1.430926845694871,1.923772663770572,795,35.177453027139876,14.30062630480167,50.52192066805845,1539.9974734025384,71.16492199387929,-43.16080647579891,788.6813336221957,97.66334000748569,-37.12394617767413,112.02534731991611,86.61173455637122,-24.177816652323937,30.0,100.0,30.0,0.04,200.0,-0.03,20.0,0.06,20.0,0.02,3.0,phase63_overlay
