asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason,dropped_assets
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,261,127,,,best_passed,
ICP,-28.04336216410269,0.0,0.0,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-33.57154960061388,0.0,-0.9273485157417021,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-69.78049334986035,0.0,-7.835796690066612,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-73.36284074557403,0.0,-5.968359746689913,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-90.05432053735528,-14.446003668279218,-7.666840644554476,-14.446003668279218,78,-1e+18,False,phase67h_keep_all_67f_main,2025-12-27,2026-01-03,-14.446003668279218,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,261,127,,,best_passed,
ICP,-27.067251185373564,0.0,0.0,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-32.4030178836837,0.0,-0.9273485157416559,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-67.3516296044454,0.0,-7.835796690066587,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-70.80928550981231,0.0,-5.9683597466898775,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-78.92682853896353,-10.177910492282216,-11.131746720274304,-18.590582893845387,85,-1e+18,False,phase67h_keep_all_67f_main,2026-01-03,2026-01-10,-10.177910492282216,True,False,0,False,CASH,False,2.0,False,348,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,261,127,,,best_passed,
ICP,-28.942992594123552,0.0,0.0,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-34.6485241597604,0.0,-0.9273485157417127,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-72.01905001336154,0.0,-7.835796690066655,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-75.71631903328098,0.0,-5.968359746689924,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-91.34931313168926,-13.650024876614154,-11.131746720274382,-18.590582893845387,89,-1e+18,False,phase67h_keep_all_67f_main,2026-01-10,2026-01-17,-13.650024876614154,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-18.814617452099426,0.0,0.0,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-22.523542623511176,0.0,-0.9273485157416914,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-46.81654361961567,0.0,-7.835796690066623,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-49.219982103077875,0.0,-5.9683597466898775,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
XTZ,-4.744901732762585,-2.7620739783556836,0.0,-2.7620739783556836,1,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,-2.7620739783556836,True,False,0,False,CASH,False,2.0,False,353,127,,,best_passed,
BCH,-64.07825141560912,-17.25743958513888,-11.13174672027434,-18.590582893845387,92,-1e+18,False,phase67h_keep_all_67f_main,2026-01-17,2026-01-24,-17.25743958513888,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-18.578393347989007,0.0,-1.701947930632496,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-22.240751666364368,0.0,-3.6466429378422376,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-46.22874553643679,0.0,-10.55509111216718,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-48.602008008933815,0.0,-8.687654168790438,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
XTZ,-9.178858617419202,-5.41108060087222,-7.086497270857471,-10.499111613632673,8,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,-5.41108060087222,True,False,0,False,CASH,False,2.0,False,353,127,,,best_passed,
BCH,-63.273726552313356,-13.300380005921998,-13.851041142374907,-14.697279227833715,92,-1e+18,False,phase67h_keep_all_67f_main,2026-01-24,2026-01-31,-15.715831720888506,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-20.601341244284853,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-24.662483242005663,0.0,-4.204043439727691,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-51.26246087336899,0.0,-11.112491614052622,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-53.89414108071369,0.0,-9.245054670675913,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-70.16342092051107,-6.329424904032665,-14.40844164426035,-7.881723896267612,92,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,-11.395940247677549,True,False,0,False,CASH,False,2.0,False,352,-1,,,best_passed,
XTZ,-14.644624951185378,-7.785495073493765,-7.643897772742925,-10.499111613632673,11,-1e+18,False,phase67h_keep_all_67f_main,2026-01-31,2026-02-07,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,353,127,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-20.865704060458114,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-24.978959894975645,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-51.920276709714884,0.0,-11.112491614052612,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-54.58572745571697,0.0,-9.245054670675923,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-71.06377975282992,-3.1307652476014414,-14.408441644260407,-7.881723896267623,92,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,-3.2861538179453587,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
XTZ,-14.832549331835665,-7.785495073493765,-7.643897772742946,-10.499111613632673,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-07,2026-02-14,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,353,127,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-20.94051771256005,0.0,-2.2593484325179283,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-25.068521560857263,0.0,-4.204043439727677,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-52.106436041196545,0.0,-11.112491614052644,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-54.78144371871763,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-71.31857781188667,-5.662006399792141,-14.408441644260371,-6.5539186145492145,92,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,1.637578742233381,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
XTZ,-14.885731203019049,-7.785495073493765,-7.643897772742946,-10.499111613632673,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-14,2026-02-21,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,357,127,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-21.185639392567552,0.0,-2.259348432517939,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-25.36196407286451,0.0,-4.204043439727712,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-52.71637402443772,0.0,-11.112491614052633,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-55.42269431728906,0.0,-9.245054670675902,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-72.15340576833779,-4.945308889231248,-14.408441644260382,-4.945308889231248,92,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,-4.177667339649005,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
XTZ,-15.059977871163113,-7.785495073493765,-7.643897772742935,-10.499111613632673,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-21,2026-02-28,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,357,127,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-55.50885700625672,0.0,-11.112491614052622,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,0.0,True,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
XTZ,-15.857732509831877,-2.008238928939221,-7.643897772742935,-9.223460026212326,11,-1e+18,False,phase67h_keep_all_67f_main,2026-02-28,2026-03-07,-7.785495073493765,True,False,0,False,CASH,False,2.0,False,357,127,,,best_passed,
XTZ,-15.857732509831877,1.4572596410165284,-7.643897772742935,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,-1.5519917227107993,True,False,0,False,CASH,False,2.0,False,357,127,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-55.50885700625672,0.0,-11.112491614052622,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_keep_all_67f_main,2026-03-07,2026-03-14,0.0,False,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,285,-1,,,best_passed,
XTZ,-15.857732509831877,0.0,-7.643897772742935,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,357,127,,,best_passed,
ICP,-22.307881552760023,0.0,-2.2593484325179602,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,332,242,,,best_passed,
STX,-26.705433808210003,0.0,-4.204043439727734,0.0,3,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,332,256,,,best_passed,
NEO,-55.50885700625672,0.0,-11.112491614052622,0.0,11,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,336,241,,,best_passed,
DOGE,-58.35853604676471,0.0,-9.245054670675898,0.0,15,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,340,294,,,best_passed,
BCH,-75.9755039573173,0.0,-14.408441644260382,0.0,92,-1e+18,False,phase67h_keep_all_67f_main,2026-03-14,2026-03-16,0.0,False,False,0,False,CASH,False,2.0,False,356,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-04,2019-05-11,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-11,2019-05-18,0.0,False,False,0,False,0.0601288053556083,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-18,2019-05-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-05-25,2019-06-01,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-01,2019-06-08,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-08,2019-06-15,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,NEO
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_drop_neo,2019-06-15,2019-06-22,0.0,False,False,0,False,0.0236228761604484,False,2.0,False,-1,-1,,,best_passed,NEO
