ts,always_daily,phase20_btc_3d_neg_k05,phase23_btc1d_pos,phase23_btc2d_pos,phase23_breadth1d_50,phase23_breadth1d_60,phase23_btc1d_and_breadth50,phase23_btc1d_and_breadth60,phase23_btc2d_and_breadth50,phase23_btc1d_or_breadth60
2020-07-16 16:00:00,1.736166651430306,1.7471179219427246,1.710985630600063,1.7871803065908023,1.729202517609506,1.7542299598315574,1.7261783107513682,1.7542299598315574,1.7193776106103285,1.710985630600063
2020-07-16 20:00:00,1.733193381487368,1.7456219096792125,1.7095205574908452,1.785649989934904,1.7277218458471997,1.7527278577124228,1.7247002285398245,1.7527278577124228,1.7179053516638796,1.7095205574908452
2020-07-17 00:00:00,1.7328217227445006,1.7454347477469658,1.7093372662701167,1.785458536275564,1.7275366031223802,1.7525399338952816,1.7245153097864965,1.7525399338952816,1.7177211614430468,1.7093372662701167
2020-07-17 04:00:00,1.7345313529616901,1.7462957849638108,1.7101804963045242,1.786339317554183,1.7283888110382994,1.753404476158485,1.7253660272737368,1.753404476158485,1.7185685273214182,1.7101804963045242
2020-07-17 08:00:00,1.7330447179902209,1.7455474259387567,1.709447614154833,1.7855737982408966,1.7276481258825085,1.7526530707690877,1.7246266375041746,1.7526530707690877,1.7178320505580493,1.709447614154833
2020-07-17 12:00:00,1.7327473909959272,1.7453976899382473,1.7093009748570285,1.7854206287107022,1.7274999253141292,1.7525027252343874,1.7244786961241614,1.7525027252343874,1.7176846920291573,1.7093009748570285
2020-07-17 16:00:00,1.7294767940586948,1.7437504526177274,1.7076878041888095,1.7837356193232183,1.72586957919612,1.7508487824625134,1.7228512013227917,1.7508487824625134,1.7160636091401933,1.7076878041888095
2020-07-17 20:00:00,1.7320040735101925,1.7450245213715205,1.7089355238205288,1.7850389031814078,1.727130583315531,1.752128037600772,1.724110000068762,1.752128037600772,1.7173174485417226,1.7089355238205288
2020-07-18 00:00:00,1.7338623672245288,1.7459606531477163,1.7107690669343656,1.7859965009793461,1.7280571157515396,1.7530679801126814,1.725034912089742,1.7530679801126814,1.7182387166463862,1.7107690669343656
2020-07-18 04:00:00,1.7465730962305905,1.752360363164184,1.72331050183301,1.7925429599021676,1.7343912014669112,1.7594937415934166,1.731357920105847,1.7594937415934166,1.7245368136314356,1.72331050183301
2020-07-18 08:00:00,1.74635010098487,1.7522484960941433,1.7230904766593493,1.7924285276580576,1.7342804815110784,1.7593814191432149,1.731247393788438,1.7593814191432149,1.7244267227593904,1.7230904766593493
2020-07-18 12:00:00,1.7511073328935716,1.7546351459568748,1.7277843470307717,1.794869904728163,1.7366426580416119,1.7617777844029656,1.7336054391021876,1.7617777844029656,1.7267754779789486,1.7277843470307717
2020-07-18 16:00:00,1.7517763186307327,1.7549703127009448,1.7284444225517528,1.7952127570318932,1.7369743878981865,1.7621143155189267,1.7339365887955385,1.7621143155189267,1.727105323027378,1.7284444225517528
2020-07-18 20:00:00,1.7468704232248844,1.7525128925660474,1.7236038687312234,1.792698986887961,1.734542166792376,1.7596468919006418,1.731508621407655,1.7596468919006418,1.7246869212087375,1.7236038687312234
2020-07-19 00:00:00,1.7438228215333726,1.7509841697756299,1.720596858024531,1.789571432381242,1.7315160730585566,1.7565770002973942,1.7284878200171732,1.7565770002973942,1.721678021001531,1.720596858024531
2020-07-19 04:00:00,1.737430291156055,1.747774778501105,1.7142894697129323,1.7830111960988555,1.7251686569339602,1.7501377154710696,1.7221515049054308,1.7501377154710696,1.7153666693473908,1.7142894697129323
2020-07-19 08:00:00,1.7369843006646144,1.7475504555638455,1.7138494193656115,1.7825535051954333,1.7247258139485233,1.749688463041326,1.7217094364092629,1.749688463041326,1.7149263424877996,1.7138494193656115
2020-07-19 12:00:00,1.7485057216935007,1.7533462087436724,1.7252173866714002,1.7943771868671765,1.736165924405645,1.761294150809702,1.7331295392269381,1.761294150809702,1.7263014530272387,1.7252173866714002
2020-07-19 16:00:00,1.7773464401400032,1.7678064886610414,1.7536739757981488,1.8239745319551528,1.7648031041305692,1.79034580793312,1.7617166353124736,1.79034580793312,1.754775923280802,1.7536739757981488
2020-07-19 20:00:00,1.7743731701970649,1.7663278332399708,1.75074030681601,1.8209232592656708,1.7618508175609895,1.7873507917348297,1.7587695120046865,1.7873507917348297,1.7518404108835275,1.75074030681601
2020-07-20 00:00:00,1.7735555209627567,1.765513891378899,1.7499335478459215,1.820084159276063,1.761038938754355,1.7865271622802996,1.7579590530950449,1.7865271622802996,1.7510331449742769,1.7499335478459215
2020-07-20 04:00:00,1.7654533603682496,1.7574484674828261,1.7419392998695928,1.8117694411972245,1.7529939578522502,1.778365743139958,1.7499281420813249,1.778365743139958,1.7430338736917037,1.7419392998695928
2020-07-20 08:00:00,1.768426630311188,1.760408256068541,1.744872968851732,1.8148207138867065,1.7559462444218301,1.7813607593382486,1.752875265389112,1.7813607593382486,1.7459693860889782,1.744872968851732
2020-07-20 12:00:00,1.7494720344249557,1.7415396038346092,1.726170829090596,1.7953688504912584,1.7371254175407589,1.7622675310741465,1.7340873543019688,1.7622675310741465,1.727255494556353,1.726170829090596
2020-07-20 16:00:00,1.7543035980822304,1.7463492602863955,1.7309380411865716,1.8003271686116664,1.7419228832163258,1.7671344323963682,1.7388764296771226,1.7671344323963682,1.7320257022019239,1.7309380411865716
2020-07-20 20:00:00,1.76181110468815,1.7538227264653254,1.7383455553664726,1.8080316321526086,1.749377406804515,1.7746968482970518,1.7463179160292852,1.7746968482970518,1.7394378710050422,1.7383455553664726
2020-07-21 00:00:00,1.7971186852605436,1.7889702159206893,1.7731828745293734,1.8442654953402084,1.7844358098182753,1.8102626656517518,1.781315005309258,1.8102626656517518,1.7742970807226777,1.7731828745293734
2020-07-21 04:00:00,1.806261490335079,1.7980715658217623,1.7822039066494508,1.8536481588603657,1.7935140910197331,1.819472340461495,1.7903774094807035,1.819472340461495,1.7833237813442968,1.7822039066494508
2020-07-21 08:00:00,1.8107213952494867,1.8025112487003345,1.7866044101226592,1.8582250678945889,1.797942520874103,1.8239648647589306,1.7947980944423843,1.8239648647589306,1.7877270499402087,1.7866044101226592
2020-07-21 12:00:00,1.8234321242555487,1.8151643449042656,1.7991458450213038,1.871269258642125,1.8105635459590568,1.8367685590066227,1.8073970465831746,1.8367685590066227,1.8002763654385576,1.7991458450213038
2020-07-21 16:00:00,1.8255134132156055,1.8172361969142659,1.801199413308801,1.8734051495247621,1.8126301465577626,1.838865070345426,1.8094600328986254,1.838865070345426,1.8023312241166496,1.801199413308801
2020-07-21 20:00:00,1.817039593878231,1.8088007994449786,1.7928384567097049,1.8647090223597382,1.8042161298344601,1.830329274180298,1.8010607314714322,1.830329274180298,1.7939650137844172,1.7928384567097049
2020-07-22 00:00:00,1.80068660919207,1.792521962223547,1.7767032773079403,1.8479270225675868,1.7879785537017714,1.8138566850897002,1.784851553278603,1.8138566850897002,1.7778196955994072,1.7767032773079403
2020-07-22 04:00:00,1.8130256794552644,1.8048050848542636,1.7888780035838172,1.8605898042289375,1.8002305429655276,1.826286002312606,1.7970821150059197,1.826286002312606,1.7900020720480967,1.7888780035838172
2020-07-22 08:00:00,1.8178572431125393,1.8096147413060504,1.7936452156797933,1.865548122349346,1.8050280086410948,1.8311529036348282,1.801871190381074,1.8311529036348282,1.794772279693668,1.7936452156797933
2020-07-22 12:00:00,1.8223914797755203,1.8141284188992655,1.7981190608775552,1.870201313200806,1.8095302456597038,1.8357203033372211,1.8063655534254492,1.8357203033372211,1.7992489360995116,1.7981190608775552
2020-07-22 16:00:00,1.9604255368764358,1.951536603991077,1.9343146433733593,2.011856647810012,1.9465901496524467,1.9747639303428592,1.9431857529894687,1.9747639303428592,1.9355300991429836,1.9343146433733593
2020-07-22 20:00:00,1.9606485321221563,1.9517585881350057,1.9345346685470197,2.0120854932617234,1.9468115711451652,1.974988556557731,1.9434067872375527,1.974988556557731,1.9357502625727792,1.9345346685470197
2020-07-23 00:00:00,1.950911073059033,1.9420652805167895,1.9249269026305145,2.0020925752036693,1.9371428326297913,1.9651798785083294,1.9337549584045497,1.9651798785083294,1.926136459471705,1.9249269026305145
2020-07-23 04:00:00,1.9642164560536826,1.9553103344378635,1.9380550713255866,2.0157470204891017,1.9503543150286609,1.9785825759956797,1.9469433352068972,1.9785825759956797,1.9392728774495087,1.9380550713255866
2020-07-23 08:00:00,1.9940978189802137,1.9850562097242976,1.9675384445960837,2.0464123110183965,1.980024795052938,2.0086824887884993,1.9765619244501582,2.0086824887884993,1.9687747770421182,1.9675384445960837
2020-07-23 12:00:00,2.0414471428215077,2.0321908429518065,2.0142571231366473,2.0950038285983985,2.0270399586734964,2.0563781217462758,2.0234948631266687,2.0563781217462758,2.0155228119687156,2.0142571231366473
2020-07-23 16:00:00,2.0463530382273563,2.037074494118236,2.019097676957177,2.100038428536044,2.031911231513303,2.0613198984734553,2.028357616584518,2.0613198984734553,2.020366407424219,2.019097676957177
2020-07-23 20:00:00,2.028216091575432,2.019019783745376,2.001202296166129,2.0814256651302037,2.0139022834388665,2.0430502996638835,2.0103801644070165,2.0430502996638835,2.0024597818008445,2.001202296166129
2020-07-24 00:00:00,2.012829419620726,2.003702877814302,1.9860205591835598,2.065635328962134,1.998624200441291,2.02755109083773,1.995128801289218,2.02755109083773,1.9872685051449488,1.9860205591835598
2020-07-24 04:00:00,2.045163730250181,2.0358905786839503,2.0179242093643213,2.098817919460251,2.030730316885471,2.060121891994139,2.027178767261403,2.060121891994139,2.0191922024653093,2.0179242093643213
2020-07-24 08:00:00,2.067834913565086,2.0584589666500257,2.040293435353131,2.1220838737175516,2.053241501978517,2.082958890506104,2.04965058248328,2.082958890506104,2.0415754844945275,2.040293435353131
2020-07-24 12:00:00,2.1044061338632285,2.0948643662543183,2.0763775638334407,2.159614527798181,2.0895546267843486,2.1197975897450774,2.085900199169062,2.1197975897450774,2.0776822869810045,2.0763775638334407
2020-07-24 16:00:00,2.0749707614281383,2.0655624592557413,2.0473342409102644,2.1294069281723083,2.0603269897455085,2.090146929382001,2.056723678421969,2.090146929382001,2.048620714247986,2.0473342409102644
2020-07-24 20:00:00,2.1027708353946126,2.093236482532175,2.0747640458932644,2.157936327818966,2.08793086917108,2.1181503308360177,2.0842792813497795,2.1181503308360177,2.0760677551625033,2.0747640458932644
2020-07-25 00:00:00,2.103662816377494,2.0941244191078896,2.075644146587906,2.1588517096258104,2.0888165551419537,2.1190488356955046,2.0851634183421153,2.1190488356955046,2.0769484088816856,2.075644146587906
2020-07-25 04:00:00,2.1006152146859827,2.0910906358075323,2.0726371358812137,2.1557241551190915,2.0857904614081346,2.1159789440922574,2.082142616951634,2.1159789440922574,2.0739395086744796,2.0726371358812137
2020-07-25 08:00:00,2.126482663189546,2.1168407965032507,2.0981600560258227,2.182270227517585,2.1114753545634786,2.1420355850173847,2.107782589729382,2.1420355850173847,2.0994784665307678,2.0981600560258227
2020-07-25 12:00:00,2.2040106769516647,2.194017283875765,2.1746554747350975,2.2618321628958302,2.188456226865272,2.22013063238781,2.1846288299799324,2.22013063238781,2.1760219522897017,2.1746554747350975
2020-07-25 16:00:00,2.2690509569534423,2.258762659188277,2.2388294837193885,2.3285787529782507,2.25303749557483,2.285646611725415,2.2490971523377765,2.285646611725415,2.2402362859800826,2.2388294837193885
2020-07-25 20:00:00,2.2502450245643573,2.240041996383631,2.22027402740736,2.309279453217277,2.2343642830222383,2.266703134271228,2.230456597416023,2.266703134271228,2.2216691700673215,2.22027402740736
2020-07-26 00:00:00,2.3161029538004425,2.305601313557214,2.285254795361739,2.376865143289305,2.2997574305384307,2.3330427430633627,2.2957353786835086,2.3330427430633627,2.2866907696669525,2.285254795361739
2020-07-26 04:00:00,2.2995269738685615,2.2891004921918543,2.2688995907863143,2.359854298045443,2.283298432913024,2.3163455277578935,2.2793051662425956,2.3163455277578935,2.270325288052147,2.2688995907863143
2020-07-26 08:00:00,2.3101564139145663,2.299681736385785,2.279387457397461,2.3707625979103413,2.293852857399272,2.327052710666782,2.289841132067935,2.327052710666782,2.2808197448724035,2.279387457397461
2020-07-26 12:00:00,2.282356339948092,2.272007713109351,2.251957652414461,2.3422331982636835,2.2662489779737003,2.2990493092127653,2.2622855291401245,2.2990493092127653,2.2533727039578864,2.251957652414461
2020-07-26 16:00:00,2.3117173806346085,2.301235625393285,2.280927633613084,2.372364516072319,2.295402807848301,2.328625094170884,2.2913883718045227,2.328625094170884,2.2823608888809725,2.280927633613084
2020-07-26 20:00:00,2.4152615063974383,2.404310262890804,2.383092655916075,2.478625087483532,2.3982161876339174,2.4329265332763517,2.394021940998211,2.4329265332763517,2.384590108116059,2.383092655916075
2020-07-27 00:00:00,2.379730930579324,2.3689407892915115,2.348035311579514,2.442162378844221,2.3629363631274387,2.39713608970678,2.358803817470154,2.39713608970678,2.3495107349686277,2.348035311579514
2020-07-27 04:00:00,2.4157818286374524,2.4048282258933042,2.38360604798795,2.4791590602041915,2.398732837783594,2.4334506611110527,2.3945376875770736,2.4334506611110527,2.385103822785582,2.38360604798795
2020-07-27 08:00:00,2.3277730383264763,2.3172184837561454,2.2967694461166355,2.388841388595522,2.311345155324032,2.3447981816416537,2.307302837666574,2.3447981816416537,2.2982126558262554,2.2967694461166355
2020-07-27 12:00:00,2.4099096205001493,2.3989826434365176,2.3778120517482253,2.4731327966424645,2.392902071808674,2.427535504119429,2.3887171190441943,2.427535504119429,2.379306185800965,2.3778120517482253
2020-07-27 16:00:00,2.3929619818254007,2.382111848497943,2.361090138550033,2.455740542312417,2.376074038362069,2.410463911789173,2.3719185161898073,2.410463911789173,2.3625737651365,2.361090138550033
2020-07-27 20:00:00,2.3728924097105666,2.3621332755443682,2.341287872920595,2.435144451658413,2.3561461040174057,2.3902475524507123,2.352025433862244,2.3902475524507123,2.3427590564548972,2.341287872920595
2020-07-28 00:00:00,2.346876297709856,2.3362351254193636,2.3156182693268788,2.4084458156254454,2.330313596533583,2.3640411607156704,2.3262381049191068,2.3640411607156704,2.3170733229787452,2.3156182693268788
2020-07-28 04:00:00,2.3561677662815383,2.345484464749722,2.324785984896063,2.4179810427800765,2.3395394920635195,2.373400586335328,2.3354478652559414,2.373400586335328,2.326246799220228,2.324785984896063
2020-07-28 08:00:00,2.391252351608211,2.380409970061157,2.3594032788853028,2.4539860605159647,2.3743764735845607,2.408741777475156,2.3702239202878297,2.408741777475156,2.3608858455080672,2.3594032788853028
2020-07-28 12:00:00,2.366202552338955,2.3554737512265094,2.3346871177107813,2.428279088107078,2.3495034592358506,2.383508766004558,2.3453944064197225,2.383508766004558,2.336154153561029,2.3346871177107813
2020-07-28 16:00:00,2.354606799561495,2.3439305757422213,2.323245808680439,2.4163791246180977,2.337989541614489,2.371828202831225,2.3339006255193526,2.371828202831225,2.324705655211658,2.323245808680439
2020-07-28 20:00:00,2.3524511788528653,2.3417847290175784,2.321118898668389,2.4141669519182236,2.335849133851544,2.3696568160874647,2.3317639611212075,2.3696568160874647,2.3225774087236344,2.321118898668389
2020-07-29 00:00:00,2.386866778442377,2.3760442818972276,2.355076117136648,2.4494854332989786,2.3700218508944304,2.4043241285826777,2.365876913408844,2.4043241285826777,2.3565559647220873,2.355076117136648
2020-07-29 04:00:00,2.4015101329113486,2.390621240681873,2.3695244368736823,2.4645129512946777,2.384561862249611,2.4190745833592584,2.380391495699696,2.4190745833592584,2.3710133632786645,2.3695244368736823
2020-07-29 08:00:00,2.3898400483853157,2.3790040704829423,2.358009786118787,2.452536705988461,2.3729741374640105,2.4073191447809683,2.3688240367166316,2.4073191447809683,2.359491477119362,2.358009786118787
2020-07-29 12:00:00,2.391029356362491,2.380187985917228,2.3591832537116426,2.4537572150642535,2.3741550520918424,2.4085171512602845,2.3700028860397464,2.4085171512602845,2.3606656820782717,2.3591832537116426
2020-07-29 16:00:00,2.3615939839274005,2.350886078918651,2.3301399307884663,2.4235496154383807,2.344927415053002,2.378866490897208,2.3408263652926533,2.378866490897208,2.3316041093452533,2.3301399307884663
2020-07-29 20:00:00,2.349626572407074,2.3389729298611495,2.3183319131353572,2.411268242863216,2.3330444616104438,2.366811550699089,2.3289641939788104,2.366811550699089,2.3197886719462235,2.3183319131353572
2020-07-30 00:00:00,2.371108447744804,2.360357402392939,2.3395276715313114,2.433313688044724,2.354374732075658,2.388450542731738,2.3502571598775726,2.388450542731738,2.340997749016532,2.3395276715313114
