ts,always_daily,phase20_btc_3d_neg_k05,phase26_sel_1bar_gt_0,phase26_sel_1bar_gt_2pct,phase26_sel_2bar_gt_3pct,phase26_sel_3bar_gt_5pct,phase26_turnover_only,phase26_turnover_sel_1bar_gt_0
2025-01-16 12:00:00,18.06901588813267,11.852212860423998,369.2939184303373,51.659498078897336,30.042839936362384,20.516954809197763,11.876043806289285,12.852496807414772
2025-01-16 16:00:00,17.99165991793725,11.80147188867119,367.71291980128575,51.43833658241947,29.91422236000453,20.429118872003002,11.825200810942636,12.797473480957677
2025-01-16 20:00:00,18.18319286828644,11.927106251459843,371.6274635805865,51.98593121302179,30.23267876103405,20.646600162136107,11.951087783580077,12.933710930087072
2025-01-17 00:00:00,18.253147928842097,11.97299266129548,373.05720267576305,52.18593343443539,30.348991054964372,20.726032535486212,11.997066456064186,12.983469987139237
2025-01-17 04:00:00,18.396577665624548,12.067074142068137,375.9886146488197,52.596000493850404,30.587467607918196,20.888893725386065,12.09133710410051,13.08549160500142
2025-01-17 08:00:00,18.713702954930014,12.275089700610012,382.47001028464325,53.50266488415653,31.114742826743704,21.248982247628568,12.299770914286457,13.311062925187482
2025-01-17 12:00:00,19.043879252652026,12.491665953920975,389.2181419766778,54.446642238732345,31.66371758688867,21.62388989181742,12.516782632014836,13.545917431853963
2025-01-17 16:00:00,18.727644663631434,12.284234642436967,382.75495044230536,53.54252436949523,31.13792331014963,21.26481273940305,12.308934243617601,13.320979667066748
2025-01-17 20:00:00,18.634497207173272,12.223135383452181,380.8512059661136,53.27621485503435,30.983049677729518,21.15904593026548,12.247712133891742,13.254723851356628
2025-01-18 00:00:00,18.50168929621226,12.136021196381707,378.136882499856,52.8965157024281,30.762233733132067,21.008245580962527,12.160422788519554,13.160257541614385
2025-01-18 04:00:00,18.63980002280867,12.22661371896638,380.95958472768166,53.29137565824718,30.991866518797824,21.165067156292764,12.251197463207548,13.25849574582206
2025-01-18 08:00:00,18.8160813052496,12.342243883649042,384.5624154486006,53.795365616968944,31.28496440442356,21.36523052589406,12.36706012254985,13.383884678667432
2025-01-18 12:00:00,18.7824416247936,12.32017822961511,383.8748888291514,53.69918943235267,31.229032662390296,21.327033437132577,12.34495010166114,13.359956763149512
2025-01-18 16:00:00,18.813790676032138,12.340741365457806,384.5155996483033,53.78881668500765,31.281155840229484,21.362629568740097,12.365554583283133,13.382255353368995
2025-01-18 20:00:00,18.890765174590406,12.391232114228258,386.0888017732991,54.00888755023981,31.409139154522027,21.450032353604428,12.416146852530378,13.437007338928002
2025-01-19 00:00:00,18.92371388755269,12.412844534180937,386.7622064231378,54.10308825184499,31.46392204451246,21.487444864559844,12.437802728031485,13.46044376904561
2025-01-19 04:00:00,18.779062361894628,12.317961631686483,383.80582357152514,53.68952808575149,31.22341405786832,21.32319636129979,12.342729046874894,13.357553092363602
2025-01-19 08:00:00,18.882189260332414,12.385606818313539,385.91352753589376,53.984368925159266,31.394880225261243,21.440294598855186,12.410510245974855,13.43090728836056
2025-01-19 12:00:00,19.109569748207385,12.534755059661382,390.56072204066476,54.6344520259368,31.77293930961715,21.698479949020722,12.559958375934835,13.59264310245107
2025-01-19 16:00:00,18.23354712439133,11.960135685131183,372.6566021159526,52.12989453745628,30.316401353655575,20.703776269753202,11.984183628701762,12.969527928635008
2025-01-19 20:00:00,18.3343779954281,12.026274812675736,374.7173799521362,52.41817101144171,30.484049981447818,20.818267420640517,12.050455740524159,13.041248959603832
2025-01-20 00:00:00,19.275231004221382,12.643419110938943,393.94650103074696,55.10807922233678,32.048379578688696,21.886584521196482,12.668840915283273,13.710478007086392
2025-01-20 04:00:00,19.476500478290685,12.775440061263177,398.0600395432834,55.683510672139896,32.38302462139472,22.115121411612467,12.801127316806985,13.853641048666578
2025-01-20 08:00:00,18.886083150062642,12.388160981208932,385.9931107188029,53.99550159504476,31.401354485210955,21.444716021699787,12.413069544461248,13.433677013376913
2025-01-20 12:00:00,18.65821502627413,12.23869287935062,381.33594992818695,53.34402433828802,31.022484622460233,21.18597697209299,12.263300910855326,13.27159434370441
2025-01-20 16:00:00,18.40061010873243,12.069719187839201,376.07102958084363,52.60752928923555,30.594172236636933,20.89347247242616,12.09398746819849,13.088359883079821
2025-01-20 20:00:00,18.522249177939475,12.149507270893166,378.5570846476938,52.955296610982565,30.796418065010766,21.031590857035745,12.173935979141351,13.174881792093538
2025-01-21 00:00:00,18.35185371495678,12.093622564436966,376.81581637394794,52.71171544012343,30.65476221468763,20.934850779010677,12.117938906713503,13.11428061830683
2025-01-21 04:00:00,18.670202592532377,12.198516359609103,383.35242537588283,53.16890945730795,30.92064568605159,21.11642879154352,12.22304360919753,13.228027070842217
2025-01-21 08:00:00,18.703446406195102,12.20937658468729,384.03501553703336,53.21624524035285,30.948174047846905,21.135228550691526,12.233925670656735,13.239803859682322
2025-01-21 12:00:00,19.259160611808838,12.390758236561648,395.4454106563164,54.797398938298755,31.867701902911,21.4492120404034,12.41567202204988,13.436493467698307
2025-01-21 16:00:00,19.09946074982269,12.339385219321498,393.8058641885917,54.5702047935477,31.735576009724618,21.360281991176237,12.364195710377947,13.380784753398125
2025-01-21 20:00:00,19.001607876708068,12.307775837465261,392.7970651506242,54.43041416292606,31.654280068096323,21.305564086028195,12.332522772333789,13.346507653908274
2025-01-22 00:00:00,18.90889587372251,12.24772415354501,390.8805429850657,54.164839125638615,31.499833574556355,21.20161069776919,12.27235034400526,13.281387824813566
2025-01-22 04:00:00,18.911706527954777,12.249544678548569,390.93864421211714,54.17289029030445,31.50451576970637,21.204762145491813,12.274174529492587,13.283361995550424
2025-01-22 08:00:00,18.746093855592676,12.142273564414333,387.51513541866785,53.69849010239468,31.228625963549394,21.01906883851676,12.166687728031103,13.167037586921067
2025-01-22 12:00:00,18.827064809368533,12.194720302337002,389.18894919337424,53.93043271366125,31.363513351229027,21.1098575683954,12.219239919288686,13.223910640050345
2025-01-22 16:00:00,18.660919516230024,12.087104197549085,385.754430180202,53.4545068248929,31.086736266093563,20.92356706005934,12.111407433509502,13.10721212480248
2025-01-22 20:00:00,18.436821123950224,11.941950545520667,381.1219174284586,52.81257334304333,30.713416633457093,20.672296604986656,11.965961924689076,12.949808028938723
2025-01-23 00:00:00,18.481629646160194,11.970974049770767,382.0481893593401,52.940928082165534,30.788061975086865,20.722538187053768,11.995043785768129,12.981281012094465
2025-01-23 04:00:00,18.343835612998404,11.881721704237712,379.1997413662855,52.54621483774742,30.55851451017141,20.56803654575848,11.905611982791996,12.884496091039914
2025-01-23 08:00:00,18.941060050676302,12.26855762629702,391.54543378759183,54.2569739325541,31.55341503313929,21.237674800228817,12.293225706096178,13.303979567400864
2025-01-23 12:00:00,18.672324078665444,12.094491193370189,385.99018279035084,53.487175379087596,31.10573482746411,20.936354432444745,12.11880928217704,13.115222556383923
2025-01-23 16:00:00,18.697569583709452,12.110843284151207,386.5120523265434,53.559491538026016,31.147790652018998,20.964660969927742,12.135194251695115,13.132954704551745
2025-01-23 20:00:00,18.69422450930626,12.108676602984998,386.4429036830807,53.54990951810681,31.142218180326374,20.96091030327194,12.13302321403766,13.130605163322667
2025-01-24 00:00:00,18.90206357274945,12.243298716004345,390.73930715976815,54.14526788861158,31.488451823605903,21.193949976256505,12.267916008348799,13.276588896332225
2025-01-24 04:00:00,18.96923496999056,12.286807165673297,392.12785953226063,54.33768144621465,31.60035089207588,21.269265945197365,12.31151193936161,13.323769301970481
2025-01-24 08:00:00,19.04838673591185,12.338075574032198,393.76406745514294,54.56441296434601,31.732207742433694,21.358014909616607,12.36288343181785,13.379364578777755
2025-01-24 12:00:00,19.030565532636313,12.32653237324138,393.3956714546831,54.51336383832135,31.702519867423607,21.338032874888768,12.351317021403952,13.366847173542254
2025-01-24 16:00:00,18.870340247451814,12.222750792948798,390.083529545864,54.05439590842025,31.43560476823152,21.158380178977442,12.247326770101923,13.254306802804164
2025-01-24 20:00:00,18.93006215140125,12.261434035502038,391.3180876289881,54.22547027158247,31.535093921259072,21.225343399152823,12.286087792076613,13.296254771278145
2025-01-25 00:00:00,18.783155984416016,12.213856794035756,389.7996816178037,54.015062721758866,31.412730356458297,21.142984085781947,12.23841488824929,13.244662182514167
2025-01-25 04:00:00,18.8344405274851,12.230530830744843,390.86397020577203,54.08880266761332,31.455614191427774,21.17184793270032,12.255122451024004,13.262743447683295
2025-01-25 08:00:00,18.875250795082966,12.243781323514677,391.7108901445503,54.14740219191806,31.489693038387255,21.194785401387374,12.268399586225897,13.277112234172915
2025-01-25 12:00:00,18.903567866563904,12.252965520183078,392.29854354298755,54.18801876107048,31.51331380767825,21.210683845857062,12.277602249327208,13.28707154386043
2025-01-25 16:00:00,18.84809073427511,12.234985861689733,391.7228956454462,54.108504779728555,31.4670720534415,21.17955988232916,12.2595864395874,13.267574467145266
2025-01-25 20:00:00,18.904874226981715,12.253415983876573,392.9030360905176,54.1900109102391,31.51447235200849,21.21146362794092,12.278053618756704,13.287560025062266
2025-01-26 00:00:00,18.89334550632477,12.245943508351196,392.6634328382575,54.156964327083884,31.495253946001917,21.19852828460272,12.270566118513004,13.27945689959832
2025-01-26 04:00:00,18.86101758447013,12.224989786595472,391.991556448355,54.06429772602774,31.441363219872045,21.16225602326136,12.249570265636727,13.256734759425816
2025-01-26 08:00:00,18.887706203915084,12.242288328345495,392.54623031093064,54.14079950866521,31.48585321486026,21.19220092920676,12.266903589128933,13.275493235605188
2025-01-26 12:00:00,18.90833086384484,12.255656443605663,392.9748759293801,54.199919211509794,31.520234574255824,21.215342010109282,12.28029858332174,13.289989571498392
2025-01-26 16:00:00,18.465386511874218,11.968556866150754,383.7690923510892,52.9302382298898,30.78184523793676,20.718353884284195,11.992621741977898,12.97865982690947
2025-01-26 20:00:00,18.245075845048277,11.825759923209414,379.1903403932742,52.298727155253786,30.414586808434517,20.471163046613544,11.84953768082015,12.823811337865669
2025-01-27 00:00:00,17.791694808024772,11.678827804562431,374.4789949536372,51.648928509470316,30.03669315030561,20.216813949630485,11.5550825781061,12.664478679225796
2025-01-27 04:00:00,17.90328111648799,11.715451557834685,376.827659827601,51.81089490251605,30.130885517678426,20.28021205930662,11.59131827748132,12.704193344963782
2025-01-27 08:00:00,18.26744825617707,11.834602412256936,384.4926375566702,52.86477018261788,30.437328742355458,20.4864699728665,11.709206646514655,12.833400101043587
2025-01-27 12:00:00,18.28613758862904,11.84065637271758,384.88600999861495,52.89181301999408,30.452898879679463,20.496949773950945,11.715196461093479,12.839964993895997
2025-01-27 16:00:00,18.682186530736182,11.968881357560335,393.22203483453103,54.037366392934,30.782679795056932,20.71891560011438,11.842062813884091,12.979011704221731
2025-01-27 20:00:00,18.67009343326726,11.965007591269307,393.0947672797842,54.01987702846163,30.77271688342173,20.712209857577488,11.83823009281566,12.974811006050476
2025-01-28 00:00:00,18.623370102137347,11.950035919765439,392.60289247897776,53.95228259967583,30.73421134926759,20.686292916051006,11.823417056485772,12.958575779559762
2025-01-28 04:00:00,18.55850712480405,11.929225644698551,391.9191979495722,53.858327916282065,30.68068955264401,20.650268970299912,11.80282728061999,12.936009192458403
2025-01-28 08:00:00,18.501614598075264,11.91094066670219,391.3184687719794,53.77577449913653,30.633662549375565,20.618616478764665,11.784736044562527,12.916181028377196
2025-01-28 12:00:00,18.420261033284348,11.884753831004344,390.45813433375054,53.65754560263384,30.5663128151731,20.573285355291294,11.758826676429734,12.887784118351501
2025-01-28 16:00:00,18.175100966414416,11.805665184033575,387.85977967009507,53.30047445569818,30.36290529341772,20.436377740238402,11.680576028159974,12.80202067529955
2025-01-28 20:00:00,18.540917164849258,11.924473425198183,395.66636024353335,54.37327052853362,30.66846735352402,20.64204256786514,11.798125414159164,12.930855902800523
2025-01-29 00:00:00,18.52662532238599,11.91987757122464,395.5138650557727,54.35231433176899,30.656647309776737,20.634086844373225,11.793578256424682,12.925872175355034
2025-01-29 04:00:00,18.422459778278697,11.886367946258062,394.4019810445564,54.19951698477946,30.570464146573514,20.57607949425145,11.760423689020332,12.889534459101327
2025-01-29 08:00:00,18.26277592306409,11.834853081223704,392.69266454731724,53.964619258659745,30.437973436066425,20.486903897225087,11.709454659471026,12.833671925565561
2025-01-29 12:00:00,18.36749115341997,11.868782462273142,394.9442884516112,54.119330611428445,30.525236166917175,20.545637872550476,11.743024535353358,12.87046482379907
2025-01-29 16:00:00,18.358696173442574,11.865940873750251,394.84973206717893,54.10637352259302,30.517927905852808,20.540718897166126,11.740213055418515,12.86738341547064
2025-01-29 20:00:00,18.561530399171282,11.931490706563308,399.2121899959119,54.40526796141267,30.68651504894695,20.65418994037247,11.805068342593827,12.93846541736157
2025-01-30 00:00:00,18.49456554410044,11.888445196373059,397.7719431051284,54.20898883971433,30.57580661118938,20.57967534991475,11.762478929239286,12.89178702162156
2025-01-30 04:00:00,18.524218189274396,11.90750613869352,398.40969749091954,54.29590301498761,30.62482931151652,20.61267108639156,11.781337907744252,12.912456638612499
2025-01-30 08:00:00,18.570549567771458,11.937288295663974,399.40616980099196,54.43170383571449,30.701425826615946,20.66422594588312,11.810804502243853,12.944752302037411
2025-01-30 12:00:00,18.596456930459933,11.953941742362684,399.9633725086063,54.50764030102356,30.744256706285967,20.69305415014831,11.82728149420177,12.96281123947367
2025-01-30 16:00:00,18.422592438262633,11.842180345094167,396.2239812407554,53.998030151238105,30.45681837326316,20.49958786970143,11.716704285932828,12.841617584035522
2025-01-30 20:00:00,18.35601120223132,11.799381428094597,394.79198503801325,53.80287544634117,30.346744146757374,20.425500148167597,11.674358852944223,12.795206593060616
2025-01-31 00:00:00,18.328585671959484,11.781752091907126,394.2021303349707,53.7224891155088,30.301403383937,20.394982615438984,11.656916311718996,12.776089404588335
2025-01-31 04:00:00,18.424889920144288,11.843657183648423,396.2733943416004,54.00476424668821,30.460616643708537,20.502144373726033,11.718165476365167,12.843219062428387
2025-01-31 08:00:00,18.552959582063437,11.925981321158618,399.02785311236335,54.38014623969187,30.67234550028876,20.644652834288934,11.79961733292307,12.93249105973245
2025-01-31 12:00:00,17.998522317775905,11.56958489672831,387.1032914123512,52.755048131795405,29.75573210212758,20.02770733893654,11.446997174140941,12.546016064631772
2025-01-31 16:00:00,18.019146879476153,11.582842519400655,387.54687425638383,52.81550030258941,29.789829286432003,20.050657149950666,11.46011432316753,12.560392582761917
2025-01-31 20:00:00,17.987416649231573,11.562446089842389,386.8644362012987,52.72249656626976,29.73737185609262,20.015349597813017,11.439934007832097,12.53827476823501
2025-02-01 00:00:00,17.972868276213738,11.55309428674615,386.55153700988365,52.679854170119434,29.71332002103653,19.99916101566641,11.430681293532379,12.52813370674266
2025-02-01 04:00:00,17.9486479618595,11.537525287347236,386.03061850112874,52.60886257275574,29.67327822356951,19.972210060528017,11.41527725840801,12.511250740040522
2025-02-01 08:00:00,17.956578320452536,11.542622981223639,386.20118072058455,52.63210706149162,29.686388945750025,19.981034501678792,11.42032093870585,12.51677866086368
2025-02-01 12:00:00,17.885456655067042,11.496905442242037,384.671531215177,52.423644010226596,29.5688083363809,19.901894454809966,11.375087808545832,12.46720272675555
2025-02-01 16:00:00,17.703566808854344,11.379985287328413,380.7595346134403,51.89051093284285,29.268102231710465,19.699498027839162,11.25940650322304,12.340414933164064
2025-02-01 20:00:00,17.452217717147548,11.218416209385538,375.3536430088217,51.15378748428624,28.852563883345393,19.419811398029584,11.09954936097037,12.165210008742596
2025-02-02 00:00:00,17.52899512851277,11.243092756805867,377.0049334937213,51.266307722350625,28.916029318000046,19.462528113821996,11.123964443370426,12.191969167616364
2025-02-02 04:00:00,17.392008211112675,11.19916107083338,375.5318101542115,51.06598781211384,28.80304173112804,19.386479495188166,11.08049824387657,12.144329806059577
2025-02-02 08:00:00,17.476847919157546,11.226476305050838,377.3636865395209,51.190539946761355,28.87329358535933,19.43376395022133,11.107524054369273,12.17395034736338
2025-02-02 12:00:00,17.287963595179562,11.165810177001228,375.3244719982156,50.91391424810453,28.71726680738668,19.328746919030554,11.04750072574092,12.108164217274595
2025-02-02 16:00:00,17.18723854150578,11.133282435280876,374.2310934351775,50.765594097002044,28.63360894263548,19.272439272957968,11.015317637853354,12.072891251665853
2025-02-02 20:00:00,16.54305523152564,10.924642905644292,367.2179416748063,49.81423857937361,28.09701043843714,18.911270615984243,10.808888787770803,11.846643299478908
2025-02-03 00:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-03 04:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-03 08:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-03 12:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-03 16:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-03 20:00:00,16.51824064867835,10.916449423465059,366.9425282185502,49.776877900439075,28.075937680608313,18.897087163022256,10.792675454589148,11.837758317004297
2025-02-04 00:00:00,16.13534321720519,10.78992625026665,362.6896130763921,49.19995693469578,27.750533642346962,18.67806728400068,10.542498223358637,11.700557045077566
2025-02-04 04:00:00,16.220517252834522,10.818404775653644,364.6041517143813,49.329813449940175,27.823777356762218,18.72736547205032,10.57032369652059,11.731439055123
2025-02-04 08:00:00,16.28271455652328,10.839146272264722,366.00222027143667,49.42439062464524,27.87712226257046,18.763270357800863,10.590589561745267,11.753931059115354
2025-02-04 12:00:00,16.20282784076272,10.812556608903195,365.1043750369378,49.30314695143081,27.80873649879988,18.717241913323473,10.564609636373518,11.725097324226457
2025-02-04 16:00:00,16.02309174464097,10.752585388660686,363.079344724605,49.02968989669147,27.65449694921341,18.613427812947624,10.506013639682282,11.660064749653202
2025-02-04 20:00:00,16.068469929763914,10.767811314408759,364.1076033142583,49.099117145193524,27.693656398027745,18.63978488518217,10.520890413760704,11.676575688527787
2025-02-05 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-05 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-05 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-05 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-05 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-05 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-06 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-07 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-08 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-09 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-10 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-11 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-12 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-13 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 12:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 16:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-14 20:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-15 00:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-15 04:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
2025-02-15 08:00:00,16.04436722486927,10.759735455922952,363.8345226117726,49.06229280733463,27.672886155729223,18.625805046518284,10.505109078140062,11.667818256761391
