model,overlay_mode,breadth_threshold,kill_multiplier,cooldown_days,kill_days_pct,start_date,end_date,days,years,start_equity,end_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,active_day_fraction,score
phase20_combo_any_3d,combo_any_3d,0.6,0.25,2.0,82.97553669495757,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.018985738805407,501.8985738805407,38.745282985526444,-10.57051012257343,1.5479362006762953,2.18381289140709,0.29955067398901647,49.08810102506962
phase20_combo_all_2d,combo_all_2d,0.5,0.25,3.0,77.68347478781827,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.11251306190111,1211.2513061901109,59.923939762080614,-17.687960612404485,1.3270553615273801,2.219269103368424,0.29955067398901647,48.84337477119137
phase20_combo_any_3d,combo_any_3d,0.5,0.0,2.0,78.23265102346481,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.434849046304687,443.4849046304687,36.18506584864154,-8.454991617532205,1.5425770874618685,1.2895688084526542,0.07688467299051423,48.69270274831159
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.5,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.140155553881153,1314.0155553881152,62.14061057588396,-18.86547466885319,1.3010857846902464,1.9725555647363167,0.29955067398901647,48.61671591815959
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.5,1.0,61.158262606090865,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.140155553881153,1314.0155553881152,62.14061057588396,-18.86547466885319,1.3010857846902464,1.9725555647363167,0.29955067398901647,48.61671591815959
phase20_combo_all_2d,combo_all_2d,0.6,0.25,3.0,80.62905641537694,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.830526788526235,1183.0526788526236,59.29089727262205,-17.687960612404495,1.3244348553121659,2.3124018199381617,0.29955067398901647,48.55629724450052
phase20_combo_all_3d,combo_all_3d,0.35,0.5,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.828345794044907,1282.8345794044908,61.482341625292555,-18.237534280371936,1.2922577282827514,1.94983237556945,0.29955067398901647,48.3540024918096
phase20_combo_all_3d,combo_all_3d,0.4,0.5,3.0,69.2461308037943,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.828345794044907,1282.8345794044908,61.482341625292555,-18.237534280371936,1.2922577282827514,1.94983237556945,0.29955067398901647,48.3540024918096
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.25,1.0,66.40039940089866,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.65727117450696,1265.727117450696,61.116010508008436,-21.48230323870469,1.3353720266836497,2.221268224540877,0.29955067398901647,48.33021337328279
phase20_combo_all_2d,combo_all_2d,0.5,0.0,3.0,77.68347478781827,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.83326593051187,1183.3265930511868,59.297100950940695,-19.232142239943762,1.3330418605784846,1.4101685771972867,0.0983524712930604,48.310389175308224
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.5,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.975573067859353,1297.5573067859352,61.794652518745586,-18.57454524149561,1.2864426478232995,1.955332839492653,0.29955067398901647,48.21683100469476
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.5,2.0,65.95107338991512,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.975573067859353,1297.5573067859352,61.794652518745586,-18.57454524149561,1.2864426478232995,1.955332839492653,0.29955067398901647,48.21683100469476
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.0,1.0,66.40039940089866,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.585452786297287,1258.5452786297287,60.961103126127234,-22.731779386234074,1.3479273439081414,1.6152757249805678,0.12331502745881179,48.21503587597784
phase20_combo_mixed,combo_mixed,0.35,0.5,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.663735235366595,1266.3735235366594,61.12992035474616,-18.815691311269035,1.2982205608709492,2.0166095091446437,0.29955067398901647,48.20627875255417
phase20_combo_mixed,combo_mixed,0.4,0.5,3.0,70.8936595107339,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.663735235366595,1266.3735235366594,61.12992035474616,-18.815691311269035,1.2982205608709492,2.0166095091446437,0.29955067398901647,48.20627875255417
phase20_combo_all_3d,combo_all_3d,0.6,0.5,2.0,67.34897653519721,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.782535142551366,1278.2535142551365,61.38460972695881,-19.373774013653534,1.2951337051558436,1.9967189145266677,0.29955067398901647,48.05082382923561
phase20_combo_any_3d,combo_any_3d,0.6,0.25,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.887699833232933,588.7699833232933,42.200263977759,-14.860713378008239,1.5082099884087021,1.7551277075237288,0.29955067398901647,48.017128089030734
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.25,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.664856759746494,1166.4856759746494,58.91365457094213,-17.580209870391972,1.3059243208554587,2.170886120469558,0.29955067398901647,47.99382416009862
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.25,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.664856759746494,1166.4856759746494,58.91365457094213,-17.580209870391972,1.3059243208554587,2.170886120469558,0.29955067398901647,47.99382416009862
phase20_combo_any_3d,combo_any_3d,0.35,0.0,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.207084643875197,420.70846438751965,35.12551379316427,-8.454991617532192,1.5286423494946741,1.2080002134084797,0.06340489266100849,47.973491079714684
phase20_combo_any_3d,combo_any_3d,0.4,0.0,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.207084643875197,420.70846438751965,35.12551379316427,-8.454991617532192,1.5286423494946741,1.2080002134084797,0.06340489266100849,47.973491079714684
phase20_combo_all_3d,combo_all_3d,0.5,0.5,2.0,63.25511732401397,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,14.185096033560136,1318.5096033560135,62.234504601791315,-20.531770368397584,1.2919385923735243,1.9815513660599708,0.29955067398901647,47.92101030944579
phase20_combo_any_3d,combo_any_3d,0.6,0.25,3.0,89.26610084872692,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.612358397499917,461.23583974999167,36.98594247904157,-10.570510122573406,1.5197177626978848,2.2143340341174365,0.29955067398901647,47.76687089833965
phase20_combo_mixed,combo_mixed,0.6,0.5,3.0,77.38392411382927,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.24786019033852,1224.786019033852,60.223840701992955,-18.815691311269024,1.2900742550977724,2.0054564961482333,0.29955067398901647,47.68549322976114
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.0,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.267802128830441,1126.7802128830442,57.99283519306919,-17.580209870391972,1.3062664741512755,1.4191645748033273,0.1018472291562656,47.6800912102385
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.0,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.267802128830441,1126.7802128830442,57.99283519306919,-17.580209870391972,1.3062664741512755,1.4191645748033273,0.1018472291562656,47.6800912102385
phase20_combo_all_2d,combo_all_2d,0.35,0.25,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.4205067545447,1142.05067545447,58.34982031143592,-17.687960612404485,1.3004905946675707,2.1588294730008126,0.29955067398901647,47.62831379197049
phase20_combo_all_2d,combo_all_2d,0.4,0.25,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.4205067545447,1142.05067545447,58.34982031143592,-17.687960612404485,1.3004905946675707,2.1588294730008126,0.29955067398901647,47.62831379197049
phase20_combo_all_2d,combo_all_2d,0.6,0.0,3.0,80.62905641537694,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.443183107453978,1144.3183107453979,58.402525544129055,-20.12649566603707,1.3268575963493487,1.3692396905901636,0.08587119321018473,47.57437514936777
phase20_combo_all_3d,combo_all_3d,0.6,0.25,3.0,75.68647029455816,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.273363208632892,1127.3363208632893,58.005899171292796,-17.58020987039196,1.29892171562172,2.2023254431300003,0.29955067398901647,47.50104463937789
phase20_combo_any_3d,combo_any_3d,0.5,0.5,2.0,78.23265102346481,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.870951394081844,787.0951394081844,48.91899875249797,-18.815691311269024,1.433389864257651,1.8934660608388252,0.29955067398901647,47.311688776434856
phase20_combo_any_2d,combo_any_2d,0.35,0.25,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.528062412342187,352.80624123421876,31.724432588926256,-10.47896493173881,1.5721895359657363,1.748336218991162,0.29955067398901647,47.26460032574596
phase20_combo_any_2d,combo_any_2d,0.4,0.25,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.528062412342187,352.80624123421876,31.724432588926256,-10.47896493173881,1.5721895359657363,1.748336218991162,0.29955067398901647,47.26460032574596
phase20_combo_all_2d,combo_all_2d,0.5,0.5,3.0,77.68347478781827,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.008489408129837,1200.8489408129838,59.691720262537196,-18.8654746688532,1.2806931677635995,1.9536991775686987,0.29955067398901647,47.24978888532204
phase20_breadth_2d_weak,breadth_2d_weak,0.5,0.5,1.0,66.40039940089866,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,13.348289541041943,1234.8289541041943,60.44475634244635,-20.39716420707013,1.285007843365432,1.9705013670816027,0.29955067398901647,47.16171154187098
phase20_combo_all_2d,combo_all_2d,0.6,0.5,3.0,80.62905641537694,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.83343282600015,1183.343282600015,59.29747890509,-18.8654746688532,1.2797256967889818,1.99014878317901,0.29955067398901647,47.08761763585009
phase20_combo_any_3d,combo_any_3d,0.35,0.5,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.692651162528183,769.2651162528183,48.368374489552245,-18.815691311269035,1.4282639415695522,1.8987154688484453,0.29955067398901647,46.99082221720138
phase20_combo_any_3d,combo_any_3d,0.4,0.5,3.0,83.8741887169246,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.692651162528183,769.2651162528183,48.368374489552245,-18.815691311269035,1.4282639415695522,1.8987154688484453,0.29955067398901647,46.99082221720138
phase20_btc_3d_neg,btc_3d_neg,0.35,0.0,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.328932332252185,432.89323322521847,35.69695347174837,-10.388612486940529,1.5016644570885957,1.2631374642765894,0.08237643534697953,46.91896139624467
phase20_btc_3d_neg,btc_3d_neg,0.4,0.0,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.328932332252185,432.89323322521847,35.69695347174837,-10.388612486940529,1.5016644570885957,1.2631374642765894,0.08237643534697953,46.91896139624467
phase20_btc_3d_neg,btc_3d_neg,0.5,0.0,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.328932332252185,432.89323322521847,35.69695347174837,-10.388612486940529,1.5016644570885957,1.2631374642765894,0.08237643534697953,46.91896139624467
phase20_btc_3d_neg,btc_3d_neg,0.6,0.0,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.328932332252185,432.89323322521847,35.69695347174837,-10.388612486940529,1.5016644570885957,1.2631374642765894,0.08237643534697953,46.91896139624467
phase20_combo_any_2d,combo_any_2d,0.6,0.25,2.0,89.1163255117324,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.931643759605718,293.1643759605718,28.373573399937115,-9.395513229395325,1.589885494028176,1.722468822585404,0.29955067398901647,46.859234071863796
phase20_btc_3d_neg,btc_3d_neg,0.35,0.5,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.774092166132391,777.4092166132391,48.6210140194711,-18.815691311269013,1.419295166217849,1.86285068158555,0.29955067398901647,46.855026668880406
phase20_btc_3d_neg,btc_3d_neg,0.4,0.5,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.774092166132391,777.4092166132391,48.6210140194711,-18.815691311269013,1.419295166217849,1.86285068158555,0.29955067398901647,46.855026668880406
phase20_btc_3d_neg,btc_3d_neg,0.5,0.5,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.774092166132391,777.4092166132391,48.6210140194711,-18.815691311269013,1.419295166217849,1.86285068158555,0.29955067398901647,46.855026668880406
phase20_btc_3d_neg,btc_3d_neg,0.6,0.5,3.0,79.78032950574139,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.774092166132391,777.4092166132391,48.6210140194711,-18.815691311269013,1.419295166217849,1.86285068158555,0.29955067398901647,46.855026668880406
phase20_breadth_3d_weak,breadth_3d_weak,0.35,0.5,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.702983634455608,1170.2983634455609,59.00082807250611,-18.237534280371914,1.266744523625253,1.9304695886958336,0.29955067398901647,46.84764263189689
phase20_breadth_3d_weak,breadth_3d_weak,0.4,0.5,3.0,74.7378931602596,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.702983634455608,1170.2983634455609,59.00082807250611,-18.237534280371914,1.266744523625253,1.9304695886958336,0.29955067398901647,46.84764263189689
phase20_combo_all_2d,combo_all_2d,0.35,0.0,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.944133627008624,1094.4133627008623,57.22400311329663,-19.232142239943762,1.2976951907850536,1.4283024364179642,0.1053419870194708,46.70113818729703
phase20_combo_all_2d,combo_all_2d,0.4,0.0,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.944133627008624,1094.4133627008623,57.22400311329663,-19.232142239943762,1.2976951907850536,1.4283024364179642,0.1053419870194708,46.70113818729703
phase20_combo_any_3d,combo_any_3d,0.5,0.0,3.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.899018982738631,389.9018982738631,33.630401471901706,-8.454991617532192,1.4986257874742908,1.083187532600962,0.05541687468796805,46.699787716763204
phase20_combo_all_2d,combo_all_2d,0.35,0.5,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.543596335727768,1154.3596335727768,58.63497026488533,-18.865474668853178,1.263626619372683,1.9246524429189353,0.29955067398901647,46.45326267637098
phase20_combo_all_2d,combo_all_2d,0.4,0.5,3.0,75.23714428357464,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.543596335727768,1154.3596335727768,58.63497026488533,-18.865474668853178,1.263626619372683,1.9246524429189353,0.29955067398901647,46.45326267637098
phase20_combo_any_3d,combo_any_3d,0.5,0.5,3.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.440270989500805,744.0270989500805,47.572973801993015,-18.815691311269013,1.4176833522786554,1.8723817355072947,0.29955067398901647,46.44791724428324
phase20_combo_all_3d,combo_all_3d,0.6,0.5,3.0,75.68647029455816,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,12.450573181253793,1145.0573181253792,58.41968486618483,-18.815691311269035,1.263028096312875,1.946297413110964,0.29955067398901647,46.37788471760585
phase20_combo_all_3d,combo_all_3d,0.6,0.0,3.0,75.68647029455816,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.744028232219408,1074.402823221941,56.74011651655335,-19.929008949325834,1.294137576921037,1.454437962251194,0.10584123814278582,46.23377751902184
phase20_combo_any_3d,combo_any_3d,0.6,0.5,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.633086931183728,763.3086931183728,48.18237120100704,-18.865474668853178,1.389613028060806,1.6732050435230545,0.29955067398901647,45.94451322121667
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.25,1.0,73.88916625062406,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.91688726179838,991.6887261798379,54.665483862848305,-16.540940714531782,1.2706224883981374,2.5757647567438777,0.29955067398901647,45.93619934759081
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.25,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.242222245926685,1024.2222245926685,55.496334806982816,-17.748055902193183,1.2662905639326814,2.0908117264873245,0.29955067398901647,45.75656451010306
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.25,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.242222245926685,1024.2222245926685,55.496334806982816,-17.748055902193183,1.2662905639326814,2.0908117264873245,0.29955067398901647,45.75656451010306
phase20_btc_2d_neg,btc_2d_neg,0.35,0.5,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5056795619259455,650.5679561925946,44.44695589713683,-18.154800704189398,1.4234491640597062,1.7187809380784052,0.29955067398901647,45.696223454233724
phase20_btc_2d_neg,btc_2d_neg,0.4,0.5,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5056795619259455,650.5679561925946,44.44695589713683,-18.154800704189398,1.4234491640597062,1.7187809380784052,0.29955067398901647,45.696223454233724
phase20_btc_2d_neg,btc_2d_neg,0.5,0.5,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5056795619259455,650.5679561925946,44.44695589713683,-18.154800704189398,1.4234491640597062,1.7187809380784052,0.29955067398901647,45.696223454233724
phase20_btc_2d_neg,btc_2d_neg,0.6,0.5,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5056795619259455,650.5679561925946,44.44695589713683,-18.154800704189398,1.4234491640597062,1.7187809380784052,0.29955067398901647,45.696223454233724
phase20_btc_2d_neg,btc_2d_neg,0.35,0.0,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.817027213663363,281.7027213663363,27.68251940061792,-10.087712256041403,1.5571309073410708,0.8907615161824494,0.06040938592111832,45.59084079693062
phase20_btc_2d_neg,btc_2d_neg,0.4,0.0,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.817027213663363,281.7027213663363,27.68251940061792,-10.087712256041403,1.5571309073410708,0.8907615161824494,0.06040938592111832,45.59084079693062
phase20_btc_2d_neg,btc_2d_neg,0.5,0.0,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.817027213663363,281.7027213663363,27.68251940061792,-10.087712256041403,1.5571309073410708,0.8907615161824494,0.06040938592111832,45.59084079693062
phase20_btc_2d_neg,btc_2d_neg,0.6,0.0,3.0,85.17224163754369,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.817027213663363,281.7027213663363,27.68251940061792,-10.087712256041403,1.5571309073410708,0.8907615161824494,0.06040938592111832,45.59084079693062
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.25,1.0,70.64403394907639,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.516053400006612,1051.6053400006613,56.18055283838026,-19.423069142993544,1.269270653800061,2.174756730106102,0.29955067398901647,45.568039095536555
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.5,1.0,70.64403394907639,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.932849465892762,1093.2849465892762,57.19689324481503,-19.004530181194568,1.2441506224021086,1.9297507943772823,0.29955067398901647,45.421319141379605
phase20_combo_any_3d,combo_any_3d,0.6,0.5,2.0,82.97553669495757,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.92634652026683,692.634652026683,45.8912305417372,-18.86547466885319,1.3975017054120904,1.8050924430818616,0.29955067398901647,45.33983092425432
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.5,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.75252716426923,1075.252716426923,56.760804832931974,-18.865474668853167,1.2431117811365773,1.879383048123551,0.29955067398901647,45.28443381928468
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.5,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.75252716426923,1075.252716426923,56.760804832931974,-18.865474668853167,1.2431117811365773,1.879383048123551,0.29955067398901647,45.28443381928468
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.5,1.0,73.88916625062406,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.550890490288646,1055.0890490288646,56.266643276338435,-18.86547466885319,1.247767794575728,2.1015716281448253,0.29955067398901647,45.22787761045569
phase20_combo_all_3d,combo_all_3d,0.5,0.5,3.0,72.09186220668997,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.97590150364371,1097.590150364371,57.300212218113835,-20.82860768550795,1.2388412786440945,1.8619778711054504,0.29955067398901647,44.77752393678982
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.0,1.0,73.88916625062406,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,9.983508548705105,898.3508548705105,52.163952812876204,-15.748782710807275,1.2459521405505898,1.8078546635731336,0.0963554667998003,44.681552185029226
phase20_combo_all_3d,combo_all_3d,0.5,0.25,3.0,72.09186220668997,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.603543754018155,1060.3543754018156,56.39635955829259,-22.116070341435968,1.2627489766103313,2.0316276219479907,0.29955067398901647,44.672629158229896
phase20_combo_any_3d,combo_any_3d,0.6,0.5,3.0,89.26610084872692,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.5713117901429765,657.1311790142977,44.67657853984082,-18.8654746688532,1.3802691519329613,1.782775380172704,0.29955067398901647,44.483888886612355
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.0,1.0,70.64403394907639,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.788437959590576,978.8437959590576,54.33186449350802,-20.03152959328999,1.2540909400816818,1.446808927184943,0.10484273589615577,44.35896719678286
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.25,2.0,85.22216674987519,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,8.9475603061642,794.75603061642,49.15280574933032,-10.570510122573417,1.2070801672978229,2.6829331782854804,0.29955067398901647,44.209333157939156
phase20_combo_any_2d,combo_any_2d,0.5,0.25,2.0,85.5716425361957,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,3.8365940712609943,283.65940712609944,27.80168344474607,-10.47896493173882,1.5043631595810334,1.5530537312530588,0.29955067398901647,44.19597871566531
phase20_combo_any_3d,combo_any_3d,0.6,0.0,2.0,82.97553669495757,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,4.30178198433488,330.17819843348803,30.498173737604528,-9.197494106708293,1.440929803342321,1.010617540191642,0.05941088367448827,43.938357659707115
phase20_breadth_2d_weak,breadth_2d_weak,0.35,0.0,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.429548008154205,942.9548008154205,53.38219895037057,-20.213274660901593,1.2470723928604344,1.3012456062299778,0.09885172241637544,43.79659705587008
phase20_breadth_2d_weak,breadth_2d_weak,0.4,0.0,2.0,73.33999001497753,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.429548008154205,942.9548008154205,53.38219895037057,-20.213274660901593,1.2470723928604344,1.3012456062299778,0.09885172241637544,43.79659705587008
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.5,2.0,71.14328507239142,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,11.095939722531948,1009.5939722531948,55.125219600976095,-20.311902729314113,1.2052574142794672,1.8384380421620374,0.29955067398901647,43.331691398534076
phase20_combo_all_3d,combo_all_3d,0.5,0.0,3.0,72.09186220668997,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.929058553633118,992.9058553633117,54.696929439660735,-23.557419939933123,1.2491813693137765,1.4485122776714592,0.12081877184223665,43.30623355474574
phase20_combo_any_2d,combo_any_2d,0.35,0.5,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.5855913335042855,558.5591333504285,41.041372225003926,-18.154800704189377,1.3742143089626309,1.6123249515095859,0.29955067398901647,43.27339779156033
phase20_combo_any_2d,combo_any_2d,0.4,0.5,2.0,83.47478781827259,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,6.5855913335042855,558.5591333504285,41.041372225003926,-18.154800704189377,1.3742143089626309,1.6123249515095859,0.29955067398901647,43.27339779156033
phase20_breadth_2d_weak,breadth_2d_weak,0.6,0.5,2.0,85.22216674987519,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.154314018328371,915.4314018328371,52.635624539267866,-18.8654746688532,1.2113526508541133,2.0616031013085006,0.29955067398901647,43.04664245944062
phase20_combo_any_2d,combo_any_2d,0.35,0.5,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.083182977758383,608.3182977758382,42.928177117316025,-19.21586560344747,1.3489369792312493,1.4453834891401165,0.29955067398901647,42.983526790807595
phase20_combo_any_2d,combo_any_2d,0.4,0.5,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,7.083182977758383,608.3182977758382,42.928177117316025,-19.21586560344747,1.3489369792312493,1.4453834891401165,0.29955067398901647,42.983526790807595
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.5,2.0,79.9301048427359,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.27369011855585,927.369011855585,52.96143990252562,-18.865474668853178,1.197578501052267,1.844411728687373,0.29955067398901647,42.81632409153469
phase20_breadth_3d_weak,breadth_3d_weak,0.6,0.5,3.0,86.81977034448327,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.200309030017765,920.0309030017766,52.76152853691642,-18.86547466885321,1.1992634782503016,1.8512069858555005,0.29955067398901647,42.78847954352232
phase20_combo_any_2d,combo_any_2d,0.35,0.25,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.0888766762668585,408.88766762668587,34.560598891867485,-19.73761155167526,1.4597246610702586,1.3403182099077358,0.29955067398901647,42.668042673407506
phase20_combo_any_2d,combo_any_2d,0.4,0.25,1.0,71.54268597104343,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.0888766762668585,408.88766762668587,34.560598891867485,-19.73761155167526,1.4597246610702586,1.3403182099077358,0.29955067398901647,42.668042673407506
phase20_combo_any_3d,combo_any_3d,0.6,0.0,1.0,73.98901647528707,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,5.195591753201162,419.5591753201162,35.07105220093851,-17.318247262815724,1.4204516080771294,0.9301915847369842,0.08836744882675986,42.59068429341199
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.5,3.0,79.48077883175237,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.578475712072805,957.8475712072806,53.779473279245124,-20.917324663540438,1.1988081623669407,1.8115327519584623,0.29955067398901647,42.517822307847176
phase20_breadth_3d_weak,breadth_3d_weak,0.5,0.25,2.0,71.14328507239142,2020-09-22,2026-03-17,2002,5.4811772758384665,1.0,10.345568288463346,934.5568288463346,53.156128302689545,-21.351689681159613,1.2101173356144952,2.0027031623329545,0.29955067398901647,42.45207139195583
