ts,selected,market_score,best_symbol_raw,best_score_raw,prev_selected,prev_score_raw
2022-08-07,CASH,-32.713606504489285,CASH,,CASH,
2022-08-08,CASH,-29.136644428939395,CASH,,CASH,
2022-08-09,CASH,-31.158415468339665,CASH,,CASH,
2022-08-10,CASH,-24.55057828464588,CASH,,CASH,
2022-08-11,CASH,-23.776563267722338,CASH,,CASH,
2022-08-12,CASH,-19.58125074307871,CASH,,CASH,
2022-08-13,CASH,-18.89611293437731,CASH,,CASH,
2022-08-14,CASH,-16.272186836339827,CASH,,CASH,
2022-08-15,CASH,-19.378380461824886,CASH,,CASH,
2022-08-16,CASH,-22.883921501986222,CASH,,CASH,
2022-08-17,CASH,-29.306511753206205,CASH,,CASH,
2022-08-18,CASH,-33.93115524158201,CASH,,CASH,
2022-08-19,CASH,-40.189425384752994,CASH,,CASH,
2022-08-20,CASH,-39.92594619678665,CASH,,CASH,
2022-08-21,CASH,-38.281570985082084,CASH,,CASH,
2022-08-22,CASH,-39.3113718319589,CASH,,CASH,
2022-08-23,CASH,-39.08101469545026,CASH,,CASH,
2022-08-24,CASH,-40.40790661478727,CASH,,CASH,
2022-08-25,CASH,-38.99475494580235,CASH,,CASH,
2022-08-26,CASH,-43.642302231505006,CASH,,CASH,
2022-08-27,CASH,-43.4518250861313,CASH,,CASH,
2022-08-28,CASH,-43.86185033502363,CASH,,CASH,
2022-08-29,CASH,-42.7688841622516,CASH,,CASH,
2022-08-30,CASH,-41.59176754864749,CASH,,CASH,
2022-08-31,CASH,-41.666157275811706,CASH,,CASH,
2022-09-01,CASH,-39.229124292559824,CASH,,CASH,
2022-09-02,CASH,-37.88938677769816,CASH,,CASH,
2022-09-03,CASH,-36.2663385444528,CASH,,CASH,
2022-09-04,CASH,-34.542884251399904,CASH,,CASH,
2022-09-05,CASH,-32.93685127566527,CASH,,CASH,
2022-09-06,CASH,-36.35688620202358,CASH,,CASH,
2022-09-07,CASH,-32.153724194252774,CASH,,CASH,
2022-09-08,CASH,-30.201293661197695,CASH,,CASH,
2022-09-09,CASH,-22.633006392261564,CASH,,CASH,
2022-09-10,CASH,-19.78231105801986,CASH,,CASH,
2022-09-11,CASH,-19.66375086314421,CASH,,CASH,
2022-09-12,CASH,-18.178627980966805,CASH,,CASH,
2022-09-13,CASH,-28.433847436432544,CASH,,CASH,
2022-09-14,CASH,-23.34601776348745,CASH,,CASH,
2022-09-15,CASH,-27.80150394676423,CASH,,CASH,
2022-09-16,CASH,-27.961441544445563,CASH,,CASH,
2022-09-17,CASH,-24.501240770444237,CASH,,CASH,
2022-09-18,CASH,-33.6470078030683,CASH,,CASH,
2022-09-19,CASH,-31.69010901101653,CASH,,CASH,
2022-09-20,CASH,-34.820352380769236,CASH,,CASH,
2022-09-21,CASH,-36.567955766148835,CASH,,CASH,
2022-09-22,CASH,-31.933981722679817,CASH,,CASH,
2022-09-23,CASH,-29.41233789165342,CASH,,CASH,
2022-09-24,CASH,-31.23374145326399,CASH,,CASH,
2022-09-25,CASH,-32.337598467504705,CASH,,CASH,
2022-09-26,CASH,-32.23290853239884,CASH,,CASH,
2022-09-27,CASH,-34.74075217402686,CASH,,CASH,
2022-09-28,CASH,-34.65099139602854,CASH,,CASH,
2022-09-29,CASH,-30.638402505083338,CASH,,CASH,
2022-09-30,CASH,-30.456553831286467,CASH,,CASH,
2022-10-01,CASH,-31.921221148504568,CASH,,CASH,
2022-10-02,CASH,-33.548846241048125,CASH,,CASH,
2022-10-03,CASH,-31.475316561778396,CASH,,CASH,
2022-10-04,CASH,-26.083131679360225,CASH,,CASH,
2022-10-05,CASH,-24.648817272132987,CASH,,CASH,
2022-10-06,CASH,-27.030239914018892,CASH,,CASH,
2022-10-07,CASH,-26.886031736475555,CASH,,CASH,
2022-10-08,CASH,-28.81819776492772,CASH,,CASH,
2022-10-09,CASH,-27.402439410353185,CASH,,CASH,
2022-10-10,CASH,-34.19849672872219,CASH,,CASH,
2022-10-11,CASH,-37.420462848546215,CASH,,CASH,
2022-10-12,CASH,-38.8078354160706,CASH,,CASH,
2022-10-13,CASH,-37.05471394711732,CASH,,CASH,
2022-10-14,CASH,-36.61598415095967,CASH,,CASH,
2022-10-15,CASH,-38.794272822062226,CASH,,CASH,
2022-10-16,CASH,-36.386384048203325,CASH,,CASH,
2022-10-17,CASH,-33.247243198978964,CASH,,CASH,
2022-10-18,CASH,-35.707518031666275,CASH,,CASH,
2022-10-19,CASH,-39.35072278053759,CASH,,CASH,
2022-10-20,CASH,-38.88261622915304,CASH,,CASH,
2022-10-21,CASH,-39.05486119162844,CASH,,CASH,
2022-10-22,CASH,-38.92956899733832,CASH,,CASH,
2022-10-23,CASH,-36.87410881602475,CASH,,CASH,
2022-10-24,CASH,-37.298404226873565,CASH,,CASH,
2022-10-25,CASH,-31.217396775147098,CASH,,CASH,
2022-10-26,CASH,-24.33345037606802,CASH,,CASH,
2022-10-27,CASH,-26.752159513982715,CASH,,CASH,
2022-10-28,CASH,-20.94615015989817,CASH,,CASH,
2022-10-29,CASH,-14.678972725746513,CASH,,CASH,
2022-10-30,CASH,-13.591794784755846,CASH,,CASH,
2022-10-31,CASH,-11.408531402911223,CASH,,CASH,
2022-11-01,CASH,-11.12185585282004,CASH,,CASH,
2022-11-02,CASH,-14.5208499150054,CASH,,CASH,
2022-11-03,CASH,-10.886672920614407,CASH,,CASH,
2022-11-04,CASH,2.8169292968728517,CASH,,CASH,
2022-11-05,CASH,3.222976210169497,CASH,,CASH,
2022-11-06,CASH,-4.620714616703879,CASH,,CASH,
2022-11-07,CASH,-4.56066475457252,CASH,,CASH,
2022-11-08,CASH,-20.98710031117764,CASH,,CASH,
2022-11-09,CASH,-37.52642018701788,CASH,,CASH,
2022-11-10,CASH,-25.992507167078525,CASH,,CASH,
2022-11-11,CASH,-29.119047936212834,CASH,,CASH,
2022-11-12,CASH,-32.415720138659815,CASH,,CASH,
2022-11-13,CASH,-35.828218861722554,CASH,,CASH,
2022-11-14,CASH,-33.47076515130948,CASH,,CASH,
2022-11-15,CASH,-32.20714016130198,CASH,,CASH,
2022-11-16,CASH,-35.47192700797405,CASH,,CASH,
2022-11-17,CASH,-35.60895683551516,CASH,,CASH,
2022-11-18,CASH,-35.17309133420096,CASH,,CASH,
2022-11-19,CASH,-35.401260645577274,CASH,,CASH,
2022-11-20,CASH,-39.14510442914736,CASH,,CASH,
2022-11-21,CASH,-40.48636468822048,CASH,,CASH,
2022-11-22,CASH,-37.042540954742854,CASH,,CASH,
2022-11-23,CASH,-32.268070527761154,CASH,,CASH,
2022-11-24,CASH,-29.729602428341494,CASH,,CASH,
2022-11-25,CASH,-28.389714632457892,CASH,,CASH,
2022-11-26,CASH,-27.04089873171426,CASH,,CASH,
2022-11-27,CASH,-25.552600298575772,CASH,,CASH,
2022-11-28,CASH,-24.292159716172822,CASH,,CASH,
2022-11-29,CASH,-21.135974317303177,CASH,,CASH,
2022-11-30,CASH,-16.342214198015956,CASH,,CASH,
2022-12-01,CASH,-17.082413210495268,CASH,,CASH,
2022-12-02,CASH,-13.805612938480456,CASH,,CASH,
2022-12-03,CASH,-15.724511132382972,CASH,,CASH,
2022-12-04,CASH,-13.342391069630558,CASH,,CASH,
2022-12-05,CASH,-14.65413499231605,CASH,,CASH,
2022-12-06,CASH,-12.645761195697956,CASH,,CASH,
2022-12-07,CASH,-17.514749262106356,CASH,,CASH,
2022-12-08,CASH,-13.454143272208666,CASH,,CASH,
2022-12-09,CASH,-15.480908232927623,CASH,,CASH,
2022-12-10,CASH,-13.985457621161826,CASH,,CASH,
2022-12-11,CASH,-17.520863330846897,CASH,,CASH,
2022-12-12,CASH,-22.305261775422377,CASH,,CASH,
2022-12-13,CASH,-18.999215051809173,CASH,,CASH,
2022-12-14,CASH,-21.942231614725852,CASH,,CASH,
2022-12-15,CASH,-26.552989847958628,CASH,,CASH,
2022-12-16,CASH,-34.746240528235205,CASH,,CASH,
2022-12-17,CASH,-33.50129956818512,CASH,,CASH,
2022-12-18,CASH,-35.88983374218452,CASH,,CASH,
2022-12-19,CASH,-38.514641939964996,CASH,,CASH,
2022-12-20,CASH,-34.70569591076595,CASH,,CASH,
2022-12-21,CASH,-36.08281194666194,CASH,,CASH,
2022-12-22,CASH,-34.818358756383866,CASH,,CASH,
2022-12-23,CASH,-35.28655658420826,CASH,,CASH,
2022-12-24,CASH,-34.51220084992871,CASH,,CASH,
2022-12-25,CASH,-34.371936249315645,CASH,,CASH,
2022-12-26,CASH,-32.575153368624335,CASH,,CASH,
2022-12-27,CASH,-34.5106451598406,CASH,,CASH,
2022-12-28,CASH,-35.541345531807984,CASH,,CASH,
2022-12-29,CASH,-35.61283729243652,CASH,,CASH,
2022-12-30,CASH,-34.69631194165222,CASH,,CASH,
2022-12-31,CASH,-34.36871534160826,CASH,,CASH,
2023-01-01,CASH,-33.348914604894226,CASH,,CASH,
2023-01-02,CASH,-29.928060673766492,CASH,,CASH,
2023-01-03,CASH,-28.11953679132982,CASH,,CASH,
2023-01-04,CASH,-24.278139992571415,CASH,,CASH,
2023-01-05,CASH,-23.286020896989044,CASH,,CASH,
2023-01-06,CASH,-20.662072196449973,CASH,,CASH,
2023-01-07,CASH,-20.745143504101524,CASH,,CASH,
2023-01-08,CASH,-14.240092461174465,CASH,,CASH,
2023-01-09,CASH,-14.57932604821515,CASH,,CASH,
2023-01-10,CASH,-9.713264684436453,CASH,,CASH,
2023-01-11,CASH,-3.6252148443793355,CASH,,CASH,
2023-01-12,CASH,-1.0407344401638345,CASH,,CASH,
2023-01-13,LTCUSDT,4.062261954106686,LTCUSDT,106.45055996470568,CASH,
2023-01-14,LTCUSDT,9.15988713442132,LTCUSDT,92.26681788629475,LTCUSDT,92.26681788629475
2023-01-15,LTCUSDT,8.194602598691798,LTCUSDT,84.62284723303628,LTCUSDT,84.62284723303628
2023-01-16,LTCUSDT,9.715941979084985,LTCUSDT,83.27378946386095,LTCUSDT,83.27378946386095
2023-01-17,LTCUSDT,13.097415258134669,LTCUSDT,91.67611587194918,LTCUSDT,91.67611587194918
2023-01-18,LTCUSDT,4.451459213211657,LTCUSDT,78.01941654631791,LTCUSDT,78.01941654631791
2023-01-19,LTCUSDT,9.081008211072627,LTCUSDT,79.82457555531143,LTCUSDT,79.82457555531143
2023-01-20,LTCUSDT,18.881157762103662,LTCUSDT,85.07591421136713,LTCUSDT,85.07591421136713
2023-01-21,LTCUSDT,15.663740031473957,LTCUSDT,80.42176531245732,LTCUSDT,80.42176531245732
2023-01-22,LTCUSDT,17.264159474134985,LTCUSDT,60.598431041949894,LTCUSDT,60.598431041949894
2023-01-23,LTCUSDT,19.733952634318616,LTCUSDT,55.0823832166436,LTCUSDT,55.0823832166436
2023-01-24,LTCUSDT,11.30020527351955,LTCUSDT,62.42122695936752,LTCUSDT,62.42122695936752
2023-01-25,LTCUSDT,17.436598343182457,LTCUSDT,59.116403935644634,LTCUSDT,59.116403935644634
2023-01-26,LTCUSDT,16.243099335340883,LTCUSDT,41.445125608994665,LTCUSDT,41.445125608994665
2023-01-27,LTCUSDT,19.986795991373935,LTCUSDT,41.4054915656742,LTCUSDT,41.4054915656742
2023-01-28,LTCUSDT,16.700273025372912,LTCUSDT,47.18121225228322,LTCUSDT,47.18121225228322
2023-01-29,LTCUSDT,21.95210187712408,LTCUSDT,38.423161098569715,LTCUSDT,38.423161098569715
2023-01-30,LTCUSDT,12.260816466914909,LTCUSDT,56.98007391745644,LTCUSDT,56.98007391745644
2023-01-31,LTCUSDT,14.598767475701159,LTCUSDT,60.50956456566678,LTCUSDT,60.50956456566678
2023-02-01,LTCUSDT,18.774642744969785,LTCUSDT,76.66999634736936,LTCUSDT,76.66999634736936
2023-02-02,LTCUSDT,16.493368298549424,LTCUSDT,81.98184220099972,LTCUSDT,81.98184220099972
2023-02-03,LTCUSDT,19.322613838704715,LTCUSDT,97.03007920602424,LTCUSDT,97.03007920602424
2023-02-04,LTCUSDT,20.19762563137545,LTCUSDT,97.91796850655693,LTCUSDT,97.91796850655693
2023-02-05,LTCUSDT,16.054935849186965,LTCUSDT,104.56827968146615,LTCUSDT,104.56827968146615
2023-02-06,LTCUSDT,12.008376323412016,LTCUSDT,103.57288879513276,LTCUSDT,103.57288879513276
2023-02-07,LTCUSDT,20.956185104900573,LTCUSDT,105.41893469055543,LTCUSDT,105.41893469055543
2023-02-08,LTCUSDT,15.90328183708335,LTCUSDT,115.1759619277977,LTCUSDT,115.1759619277977
2023-02-09,CASH,-0.21833450514125574,CASH,,LTCUSDT,
2023-02-10,CASH,-1.2168988554868188,CASH,,CASH,
2023-02-11,LTCUSDT,0.5533725387770579,LTCUSDT,113.97818672443134,CASH,
2023-02-12,CASH,-0.9814363062625241,CASH,,LTCUSDT,
2023-02-13,CASH,-2.515561882678626,CASH,,CASH,
2023-02-14,LTCUSDT,1.8119727248850677,LTCUSDT,109.91778626242933,CASH,
2023-02-15,LTCUSDT,14.489631175471013,LTCUSDT,122.4198030293002,LTCUSDT,122.4198030293002
2023-02-16,LTCUSDT,5.44846902368522,LTCUSDT,117.53735948806828,LTCUSDT,117.53735948806828
2023-02-17,LTCUSDT,14.28824875689871,LTCUSDT,107.7895912214631,LTCUSDT,107.7895912214631
2023-02-18,LTCUSDT,15.358568096416802,LTCUSDT,93.54127651278233,LTCUSDT,93.54127651278233
2023-02-19,LTCUSDT,15.542685699191404,LTCUSDT,75.26561538777469,LTCUSDT,75.26561538777469
2023-02-20,LTCUSDT,18.787273018628806,LTCUSDT,37.401688392284754,LTCUSDT,37.401688392284754
2023-02-21,LTCUSDT,14.048940775452081,LTCUSDT,16.968310029008286,LTCUSDT,16.968310029008286
2023-02-22,LTCUSDT,14.043037460323639,LTCUSDT,32.69029599293976,LTCUSDT,32.69029599293976
2023-02-23,LTCUSDT,13.6549871210619,LTCUSDT,39.61370702184109,LTCUSDT,39.61370702184109
2023-02-24,LTCUSDT,7.951967755716083,LTCUSDT,34.44596776397324,LTCUSDT,34.44596776397324
2023-02-25,LTCUSDT,6.793714275145773,LTCUSDT,45.58257712792325,LTCUSDT,45.58257712792325
2023-02-26,LTCUSDT,9.676482545615555,LTCUSDT,38.758954819301614,LTCUSDT,38.758954819301614
2023-02-27,LTCUSDT,8.671600716345589,LTCUSDT,34.41119341280799,LTCUSDT,34.41119341280799
2023-02-28,LTCUSDT,5.303847541052885,LTCUSDT,48.11331895445691,LTCUSDT,48.11331895445691
2023-03-01,LTCUSDT,8.971702342078755,LTCUSDT,53.69767342832813,LTCUSDT,53.69767342832813
2023-03-02,LTCUSDT,5.904027737921509,LTCUSDT,43.545395250133524,LTCUSDT,43.545395250133524
2023-03-03,CASH,-0.2320996809078837,CASH,,LTCUSDT,
2023-03-04,CASH,-3.323116523686911,CASH,,CASH,
2023-03-05,CASH,-5.305314910445625,CASH,,CASH,
2023-03-06,CASH,-7.98317558976938,CASH,,CASH,
2023-03-07,CASH,-6.086000868238345,CASH,,CASH,
2023-03-08,CASH,-10.68368619245316,CASH,,CASH,
2023-03-09,CASH,-11.741343464779002,CASH,,CASH,
2023-03-10,CASH,-11.527334139824417,CASH,,CASH,
2023-03-11,CASH,-12.311826087386414,CASH,,CASH,
2023-03-12,CASH,-4.84818479208086,CASH,,CASH,
2023-03-13,CASH,0.8259169301104644,CASH,,CASH,
2023-03-14,CASH,5.105316341151702,CASH,,CASH,
2023-03-15,CASH,2.150845581986491,CASH,,CASH,
2023-03-16,CASH,3.7151992797820554,CASH,,CASH,
2023-03-17,BTCUSDT,13.43835109092443,BTCUSDT,115.00229503713183,CASH,
2023-03-18,BTCUSDT,10.419156310944894,BTCUSDT,114.6403286449108,BTCUSDT,114.6403286449108
2023-03-19,BTCUSDT,14.630850977960593,BTCUSDT,118.86112651557838,BTCUSDT,118.86112651557838
2023-03-20,BTCUSDT,10.212877471560452,BTCUSDT,118.94737524628901,BTCUSDT,118.94737524628901
2023-03-21,BTCUSDT,18.37081222936411,BTCUSDT,109.98044754877674,BTCUSDT,109.98044754877674
2023-03-22,BTCUSDT,13.011774625926874,BTCUSDT,117.76381981077758,BTCUSDT,117.76381981077758
2023-03-23,BTCUSDT,21.500490581520847,BTCUSDT,123.43670411239664,BTCUSDT,123.43670411239664
2023-03-24,BTCUSDT,16.034984092120588,BTCUSDT,120.97405035825072,BTCUSDT,120.97405035825072
2023-03-25,BTCUSDT,15.329752932900059,BTCUSDT,121.13516160856757,BTCUSDT,121.13516160856757
2023-03-26,BTCUSDT,18.994622269260812,BTCUSDT,123.55060668180244,BTCUSDT,123.55060668180244
2023-03-27,BTCUSDT,14.63063886895653,BTCUSDT,111.22508931587899,BTCUSDT,111.22508931587899
2023-03-28,BTCUSDT,17.947484384689897,BTCUSDT,111.48307615219264,BTCUSDT,111.48307615219264
2023-03-29,BTCUSDT,22.526660247156645,BTCUSDT,115.26678919125007,BTCUSDT,115.26678919125007
2023-03-30,BTCUSDT,19.73823860792149,BTCUSDT,113.61390719857778,BTCUSDT,113.61390719857778
2023-03-31,BTCUSDT,22.990631528532017,BTCUSDT,114.18902107107175,BTCUSDT,114.18902107107175
2023-04-01,BTCUSDT,19.953478596733408,BTCUSDT,112.81757623132319,BTCUSDT,112.81757623132319
2023-04-02,BTCUSDT,14.71298089226781,BTCUSDT,109.04362942936446,BTCUSDT,109.04362942936446
2023-04-03,BTCUSDT,15.92796212387921,BTCUSDT,97.9203337709328,BTCUSDT,97.9203337709328
2023-04-04,BTCUSDT,18.395696500517506,BTCUSDT,92.78166600842991,BTCUSDT,92.78166600842991
2023-04-05,BTCUSDT,16.923441743464867,BTCUSDT,77.89594704823165,BTCUSDT,77.89594704823165
2023-04-06,BTCUSDT,11.874740610680883,BTCUSDT,71.5105562508743,BTCUSDT,71.5105562508743
2023-04-07,BTCUSDT,10.614437119928319,BTCUSDT,69.34923628535364,BTCUSDT,69.34923628535364
2023-04-08,BTCUSDT,8.874368060046269,BTCUSDT,66.53563140382774,BTCUSDT,66.53563140382774
2023-04-09,BTCUSDT,10.928599640970056,ETHUSDT,67.27633312717197,BTCUSDT,57.475003339118985
2023-04-10,BTCUSDT,14.102257032804436,BTCUSDT,74.66060885942628,BTCUSDT,74.66060885942628
2023-04-11,BTCUSDT,17.143165286119565,BTCUSDT,89.64765939526987,BTCUSDT,89.64765939526987
2023-04-12,BTCUSDT,15.191286939377015,BTCUSDT,76.16575705480737,BTCUSDT,76.16575705480737
2023-04-13,BTCUSDT,21.363694316174957,ETHUSDT,87.57335457247586,BTCUSDT,80.36603565900195
2023-04-14,ETHUSDT,25.057285284598382,ETHUSDT,102.93327272628031,BTCUSDT,74.64707374636154
2023-04-15,ETHUSDT,25.15490176502351,ETHUSDT,99.7113986653624,ETHUSDT,99.7113986653624
2023-04-16,ETHUSDT,31.059935477678064,ETHUSDT,97.88599146445739,ETHUSDT,97.88599146445739
2023-04-17,ETHUSDT,25.851850468370458,ETHUSDT,85.73936391270252,ETHUSDT,85.73936391270252
2023-04-18,ETHUSDT,30.2098402564508,ETHUSDT,95.01987843717262,ETHUSDT,95.01987843717262
2023-04-19,ETHUSDT,12.51171867161303,ETHUSDT,72.58509230991757,ETHUSDT,72.58509230991757
2023-04-20,ETHUSDT,7.3753147212578964,ETHUSDT,94.53931264363571,ETHUSDT,94.53931264363571
2023-04-21,CASH,2.027159861030042,CASH,,ETHUSDT,
2023-04-22,ETHUSDT,4.819598481542255,ETHUSDT,79.83390224328124,CASH,
2023-04-23,ETHUSDT,3.084441113810449,ETHUSDT,79.7389105522674,ETHUSDT,79.7389105522674
2023-04-24,BTCUSDT,2.5520662271465913,BTCUSDT,62.163777137987424,ETHUSDT,
2023-04-25,BTCUSDT,4.9970708653217155,BTCUSDT,79.45694328153706,BTCUSDT,79.45694328153706
2023-04-26,BTCUSDT,2.6416621370256084,BTCUSDT,81.06094539769781,BTCUSDT,81.06094539769781
2023-04-27,BTCUSDT,5.75103251771804,BTCUSDT,88.73785765725333,BTCUSDT,88.73785765725333
2023-04-28,BTCUSDT,5.33214475152249,BTCUSDT,94.39427032550314,BTCUSDT,94.39427032550314
2023-04-29,BTCUSDT,5.88098471248814,BTCUSDT,93.7156913058646,BTCUSDT,93.7156913058646
2023-04-30,BTCUSDT,3.757305201028451,BTCUSDT,81.11901579824756,BTCUSDT,81.11901579824756
2023-05-01,ETHUSDT,0.16281012662690397,ETHUSDT,71.04990095528785,BTCUSDT,58.67225883070591
2023-05-02,ETHUSDT,1.0708821227870489,ETHUSDT,73.82604470268078,ETHUSDT,73.82604470268078
2023-05-03,BTCUSDT,3.9235034320638156,BTCUSDT,86.6898381012392,ETHUSDT,67.15869740730392
2023-05-04,BTCUSDT,3.4958155757738454,BTCUSDT,92.7188312158583,BTCUSDT,92.7188312158583
2023-05-05,BTCUSDT,7.7446808780401275,BTCUSDT,94.7015334714972,BTCUSDT,94.7015334714972
2023-05-06,BTCUSDT,4.048667312605937,BTCUSDT,101.66841871516158,BTCUSDT,101.66841871516158
2023-05-07,BTCUSDT,2.6932733185352205,BTCUSDT,99.46623556703416,BTCUSDT,99.46623556703416
2023-05-08,BTCUSDT,0.1474934873577419,BTCUSDT,90.58045280060738,BTCUSDT,90.58045280060738
2023-05-09,CASH,-0.9910132830983588,CASH,,BTCUSDT,
2023-05-10,CASH,-0.7263485873706971,CASH,,CASH,
2023-05-11,CASH,-6.563440504260254,CASH,,CASH,
2023-05-12,CASH,-3.833562582286087,CASH,,CASH,
2023-05-13,CASH,-6.02117723160431,CASH,,CASH,
2023-05-14,CASH,-6.760690523090724,CASH,,CASH,
2023-05-15,CASH,-5.36322926239757,CASH,,CASH,
2023-05-16,CASH,-4.980808998571376,CASH,,CASH,
2023-05-17,CASH,-1.641732156158591,CASH,,CASH,
2023-05-18,CASH,-4.656112327227071,CASH,,CASH,
2023-05-19,CASH,-3.958368391589113,CASH,,CASH,
2023-05-20,CASH,-3.0111816706000165,CASH,,CASH,
2023-05-21,CASH,-5.344716131823223,CASH,,CASH,
2023-05-22,CASH,-3.2024489406288477,CASH,,CASH,
2023-05-23,CASH,-0.4808339134576481,CASH,,CASH,
2023-05-24,CASH,-4.893823483046301,CASH,,CASH,
2023-05-25,CASH,-3.6674827675246413,CASH,,CASH,
2023-05-26,CASH,-3.414030234534336,CASH,,CASH,
2023-05-27,TRXUSDT,0.36615342115531035,TRXUSDT,111.0257862726181,CASH,
2023-05-28,TRXUSDT,7.767318498449327,TRXUSDT,103.0014439514884,TRXUSDT,103.0014439514884
2023-05-29,TRXUSDT,5.439807186678661,TRXUSDT,88.30504000253801,TRXUSDT,88.30504000253801
2023-05-30,TRXUSDT,7.308730186310352,TRXUSDT,88.63618202744347,TRXUSDT,88.63618202744347
2023-05-31,TRXUSDT,2.972569148874612,TRXUSDT,85.48097807200801,TRXUSDT,85.48097807200801
2023-06-01,CASH,-0.17966267269931238,CASH,,TRXUSDT,
2023-06-02,TRXUSDT,5.727273081416828,TRXUSDT,103.69817033167396,CASH,
2023-06-03,TRXUSDT,4.511019520432638,TRXUSDT,101.46068607739251,TRXUSDT,101.46068607739251
2023-06-04,TRXUSDT,4.197128369907152,TRXUSDT,101.30486168007906,TRXUSDT,101.30486168007906
2023-06-05,CASH,-6.611326826479839,CASH,,TRXUSDT,
2023-06-06,CASH,-1.1701090883939331,CASH,,CASH,
2023-06-07,CASH,-9.714640430417589,CASH,,CASH,
2023-06-08,CASH,-9.841079373744073,CASH,,CASH,
2023-06-09,CASH,-13.09624868525331,CASH,,CASH,
2023-06-10,CASH,-19.75374026046242,CASH,,CASH,
2023-06-11,CASH,-19.942507085807673,CASH,,CASH,
2023-06-12,CASH,-20.404810425949595,CASH,,CASH,
2023-06-13,CASH,-22.406021415172308,CASH,,CASH,
2023-06-14,CASH,-27.565012284708246,CASH,,CASH,
2023-06-15,CASH,-27.925492229548414,CASH,,CASH,
2023-06-16,CASH,-27.216776974242574,CASH,,CASH,
2023-06-17,CASH,-25.896686909002614,CASH,,CASH,
2023-06-18,CASH,-27.056721252450064,CASH,,CASH,
2023-06-19,CASH,-25.660314095367358,CASH,,CASH,
2023-06-20,CASH,-23.165152550663578,CASH,,CASH,
2023-06-21,CASH,-19.127148748859273,CASH,,CASH,
2023-06-22,CASH,-17.73534678484312,CASH,,CASH,
2023-06-23,CASH,-14.065737634523279,CASH,,CASH,
2023-06-24,CASH,-14.739470697959675,CASH,,CASH,
2023-06-25,CASH,-12.992385237093352,CASH,,CASH,
2023-06-26,CASH,-14.475324947758397,CASH,,CASH,
2023-06-27,CASH,-11.747552861981847,CASH,,CASH,
2023-06-28,CASH,-15.783216274608248,CASH,,CASH,
2023-06-29,CASH,-10.84967828878154,CASH,,CASH,
2023-06-30,CASH,-1.361943388562264,CASH,,CASH,
2023-07-01,TRXUSDT,1.0152624002059623,TRXUSDT,62.01119749888388,CASH,
2023-07-02,TRXUSDT,2.596528801150864,TRXUSDT,42.032047172091,TRXUSDT,42.032047172091
2023-07-03,TRXUSDT,3.318006425823263,TRXUSDT,40.89969431100763,TRXUSDT,40.89969431100763
2023-07-04,TRXUSDT,2.3680018220821606,TRXUSDT,38.797775451534335,TRXUSDT,38.797775451534335
2023-07-05,CASH,-2.309385907549976,CASH,,TRXUSDT,
2023-07-06,CASH,-8.618600520466911,CASH,,CASH,
2023-07-07,CASH,-4.964912857140479,CASH,,CASH,
2023-07-08,CASH,-2.939205981903465,CASH,,CASH,
2023-07-09,CASH,-6.271776274216151,CASH,,CASH,
2023-07-10,CASH,-6.5889452400647714,CASH,,CASH,
2023-07-11,CASH,-7.313359379589085,CASH,,CASH,
2023-07-12,CASH,-8.125313952960564,CASH,,CASH,
2023-07-13,TRXUSDT,10.875877816854901,TRXUSDT,82.25595763692559,CASH,
2023-07-14,TRXUSDT,4.371406492821937,TRXUSDT,67.65687617480543,TRXUSDT,67.65687617480543
2023-07-15,TRXUSDT,6.062502210440871,TRXUSDT,79.38449366722789,TRXUSDT,79.38449366722789
2023-07-16,TRXUSDT,2.426547661273404,TRXUSDT,62.98197172454299,TRXUSDT,62.98197172454299
2023-07-17,TRXUSDT,2.842675654760565,TRXUSDT,61.44003662547887,TRXUSDT,61.44003662547887
2023-07-18,TRXUSDT,0.4975898976687301,TRXUSDT,48.728053478849645,TRXUSDT,48.728053478849645
2023-07-19,TRXUSDT,1.8289698284158142,TRXUSDT,48.77119492931543,TRXUSDT,48.77119492931543
2023-07-20,TRXUSDT,2.3970443422592003,TRXUSDT,53.093229079338585,TRXUSDT,53.093229079338585
2023-07-21,TRXUSDT,2.248261042608195,TRXUSDT,50.21632956738594,TRXUSDT,50.21632956738594
2023-07-22,CASH,-0.4040025293996443,CASH,,TRXUSDT,
2023-07-23,TRXUSDT,1.0537897421227405,TRXUSDT,75.66206307181359,CASH,
2023-07-24,CASH,-2.5148031933362565,CASH,,TRXUSDT,
2023-07-25,CASH,-2.3471245091917883,CASH,,CASH,
2023-07-26,CASH,-0.0971259492037353,CASH,,CASH,
2023-07-27,CASH,-1.2617442039839417,CASH,,CASH,
2023-07-28,CASH,-0.62946411206193,CASH,,CASH,
2023-07-29,TRXUSDT,0.7387986480563438,TRXUSDT,62.9464594886568,CASH,
2023-07-30,CASH,-3.145918635449742,CASH,,TRXUSDT,
2023-07-31,CASH,-5.278090670418853,CASH,,CASH,
2023-08-01,CASH,-4.168019879064406,CASH,,CASH,
2023-08-02,CASH,-8.894603137750535,CASH,,CASH,
2023-08-03,CASH,-10.290661394296139,CASH,,CASH,
2023-08-04,CASH,-10.612004180212987,CASH,,CASH,
2023-08-05,CASH,-10.00771852476391,CASH,,CASH,
2023-08-06,CASH,-11.142412469644633,CASH,,CASH,
2023-08-07,CASH,-11.3985698159307,CASH,,CASH,
