model,asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,suspended_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,XRP,-2.319310641545158,-2.1316282072803006e-14,-2.5263053057277833,9,-2.1289659623178228,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-12.910352791605376,-7.306346699874794,-5.575113120634722,22,-45.290915986907244,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,TRX,-38.109701610407235,-21.882305077363526,-16.900230042519425,17,-142.14377272506493,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,BNB,-18.885793985085783,-33.62593148569475,-14.202173597141064,31,-1e+18,False,phase66h_core_guardrail_A,2019-06-15,2019-06-22,-41.279092956415454,True,6,,,best_passed
phase66h_core_guardrail_A,ADA,26.09948857186528,0.0,0.0,9,40.49923285779792,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-43.61015447504991,-4.687191831236873,-16.900230042519425,17,-81.61399903752236,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-15.882372396461221,-9.676199573419652,-5.575113120634722,27,-1e+18,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,-0.8450317498137139,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-16.399073931333007,-12.197017914161748,-2.5263053057277833,14,-1e+18,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,-9.85767462519025,True,12,,,best_passed
phase66h_core_guardrail_A,BNB,-28.87795027360478,-66.0731930139125,-14.202173597141064,33,-1e+18,False,phase66h_core_guardrail_A,2019-06-22,2019-06-29,-5.7420197336195145,True,12,,,best_passed
phase66h_core_guardrail_A,ADA,27.07330725986185,0.0,1.0658141036401503e-14,9,41.95996088979276,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,AVAX,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOGE,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,DOT,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,LINK,0.0,0.0,0.0,0,0.0,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,-1,,,best_passed
phase66h_core_guardrail_A,TRX,-45.237327486401554,0.0,-13.40581097579261,17,-65.30599122960233,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,0.0,False,5,,,best_passed
phase66h_core_guardrail_A,ETH,-31.37531944647594,-14.38495782859242,-2.080694053907905,29,-1e+18,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,-10.600709297470573,True,12,,,best_passed
phase66h_core_guardrail_A,XRP,-33.69195095412849,-26.09009853678488,-1.0658141036401503e-14,16,-1e+18,False,phase66h_core_guardrail_A,2019-06-29,2019-07-06,-19.226580531302112,True,12,,,best_passed
