model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,doge_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,signal_days_pct,trigger_days,passes_2025_guardrail,source,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,score_lb,doge_fast_ma,doge_slow_ma,doge_min_score,doge_edge_vs_base,doge_risk_ma,doge_risk_buffer,doge_vol_lb,doge_vol_cap,cooldown_days,doge_data_start,doge_data_end,doge_history_days,doge_non_na_close_ratio,doge_max_gap_days
phase65b_doge_guard_lb45_f30_s150_m16_e03_rm200_rb+00_v20_045_cd3,2874,20020.89681478373,96.2299085061485,-36.76647106373305,1.460640983327455,1.8749820854882107,41.8580375782881,8.072372999304106,46.90327070285317,3.1663187195546274,793,979.8701778855078,57.96016703934128,-36.76647106373305,879.6236765945613,103.76245613865622,-31.443127619540846,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.1663187195546274,63,False,phase65b_exact_doge_guardrail,-5.36111406533945,-3.308316033778631,-10.259478558322947,-21.916073116648164,-32.999098527250894,45.0,30.0,150.0,0.16,0.03,200.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m08_e03_rm200_rb+00_v20_045_cd3,2874,19839.778084322523,96.00453793406216,-36.76647106373305,1.458431359655736,1.8718195377974283,41.8580375782881,8.037578288100208,46.83368128044537,3.2707028531663185,792,970.1497008370953,57.68597392431012,-36.76647106373305,870.805570807933,103.18857327606872,-31.443127619540846,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2707028531663185,64,False,phase65b_exact_doge_guardrail,-5.586484637425798,-3.308316033778631,-10.533671673354107,-22.48995597923566,-32.999098527250894,45.0,30.0,150.0,0.08,0.03,200.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m16_e03_rm150_rb-03_v20_045_cd3,2874,18954.287876061237,94.87628485612703,-40.11848105668899,1.4473894149338868,1.857120292804302,41.8580375782881,8.072372999304106,46.86847599164927,3.2011134307585247,793,922.6262490986834,56.31573195030144,-40.11848105668899,827.6938158304897,100.32999886988043,-35.077328101008874,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2011134307585247,64,False,phase65b_exact_doge_guardrail,-6.714737715360926,-6.660326026734573,-11.903913647362785,-25.348530385423956,-32.999098527250894,45.0,30.0,150.0,0.16,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m16_e03_rm150_rb+00_v20_045_cd3,2874,18954.287876061237,94.87628485612703,-40.11848105668899,1.4473894149338868,1.857120292804302,41.8580375782881,8.072372999304106,46.86847599164927,3.2011134307585247,793,922.6262490986834,56.31573195030144,-40.11848105668899,827.6938158304897,100.32999886988043,-35.077328101008874,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2011134307585247,64,False,phase65b_exact_doge_guardrail,-6.714737715360926,-6.660326026734573,-11.903913647362785,-25.348530385423956,-32.999098527250894,45.0,30.0,150.0,0.16,0.03,150.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m16_e03_rm200_rb-03_v20_045_cd3,2874,18954.287876061237,94.87628485612703,-40.11848105668899,1.4473894149338868,1.857120292804302,41.8580375782881,8.072372999304106,46.86847599164927,3.2011134307585247,793,922.6262490986834,56.31573195030144,-40.11848105668899,827.6938158304897,100.32999886988043,-35.077328101008874,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2011134307585247,64,False,phase65b_exact_doge_guardrail,-6.714737715360926,-6.660326026734573,-11.903913647362785,-25.348530385423956,-32.999098527250894,45.0,30.0,150.0,0.16,0.03,200.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m12_e03_rm150_rb-03_v20_045_cd3,2874,17429.10088444004,92.82094775869038,-44.91165487273064,1.426386965416606,1.8167709746265088,41.8580375782881,8.072372999304106,46.798886569241475,3.2707028531663185,792,840.7708545249925,53.82999267146151,-44.91165487273064,753.437220710517,95.18409400483962,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2707028531663185,66,False,phase65b_exact_doge_guardrail,-8.770074812797574,-11.453499842776218,-14.389652926202714,-30.49443525046476,-32.999098527250894,45.0,30.0,150.0,0.12,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m12_e03_rm150_rb+00_v20_045_cd3,2874,17429.10088444004,92.82094775869038,-44.91165487273064,1.426386965416606,1.8167709746265088,41.8580375782881,8.072372999304106,46.798886569241475,3.2707028531663185,792,840.7708545249925,53.82999267146151,-44.91165487273064,753.437220710517,95.18409400483962,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2707028531663185,66,False,phase65b_exact_doge_guardrail,-8.770074812797574,-11.453499842776218,-14.389652926202714,-30.49443525046476,-32.999098527250894,45.0,30.0,150.0,0.12,0.03,150.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m12_e03_rm200_rb-03_v20_045_cd3,2874,17429.10088444004,92.82094775869038,-44.91165487273064,1.426386965416606,1.8167709746265088,41.8580375782881,8.072372999304106,46.798886569241475,3.2707028531663185,792,840.7708545249925,53.82999267146151,-44.91165487273064,753.437220710517,95.18409400483962,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.2707028531663185,66,False,phase65b_exact_doge_guardrail,-8.770074812797574,-11.453499842776218,-14.389652926202714,-30.49443525046476,-32.999098527250894,45.0,30.0,150.0,0.12,0.03,200.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m08_e03_rm150_rb-03_v20_045_cd3,2874,17271.312266589583,92.59949238709373,-44.91165487273064,1.424187529028525,1.8136790396856477,41.8580375782881,8.037578288100208,46.72929714683368,3.37508698677801,791,832.3024833388084,53.56296886624292,-44.91165487273064,745.7549853029045,94.63437150579983,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.37508698677801,67,False,phase65b_exact_doge_guardrail,-8.991530184394222,-11.453499842776218,-14.656676731421307,-31.04415774950455,-32.999098527250894,45.0,30.0,150.0,0.08,0.03,150.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m08_e03_rm150_rb+00_v20_045_cd3,2874,17271.312266589583,92.59949238709373,-44.91165487273064,1.424187529028525,1.8136790396856477,41.8580375782881,8.037578288100208,46.72929714683368,3.37508698677801,791,832.3024833388084,53.56296886624292,-44.91165487273064,745.7549853029045,94.63437150579983,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.37508698677801,67,False,phase65b_exact_doge_guardrail,-8.991530184394222,-11.453499842776218,-14.656676731421307,-31.04415774950455,-32.999098527250894,45.0,30.0,150.0,0.08,0.03,150.0,0.0,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s150_m08_e03_rm200_rb-03_v20_045_cd3,2874,17271.312266589583,92.59949238709373,-44.91165487273064,1.424187529028525,1.8136790396856477,41.8580375782881,8.037578288100208,46.72929714683368,3.37508698677801,791,832.3024833388084,53.56296886624292,-44.91165487273064,745.7549853029045,94.63437150579983,-40.27401743863743,104.22946168619367,80.89789222491478,-21.331730362478897,DOGE,3.37508698677801,67,False,phase65b_exact_doge_guardrail,-8.991530184394222,-11.453499842776218,-14.656676731421307,-31.04415774950455,-32.999098527250894,45.0,30.0,150.0,0.08,0.03,200.0,-0.03,20.0,0.045,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm150_rb-03_v30_060_cd3,2874,46781.128291161935,118.49975446369716,-57.43512570928152,1.5294208500432844,2.0403512127703793,41.8580375782881,7.8636047320807245,45.3375086986778,4.940848990953375,781,2936.3702467360613,92.66964176741416,-57.43512570928153,1264.5284275401461,125.9517476129301,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.940848990953375,95,False,phase65b_exact_doge_guardrail,16.908731892209204,-23.976970679327103,24.449996169749937,0.2732183576257228,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm150_rb-03_v30_060_cd3,2874,46781.128291161935,118.49975446369716,-57.43512570928152,1.5294208500432844,2.0403512127703793,41.8580375782881,7.8636047320807245,45.3375086986778,4.940848990953375,781,2936.3702467360613,92.66964176741416,-57.43512570928153,1264.5284275401461,125.9517476129301,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.940848990953375,95,False,phase65b_exact_doge_guardrail,16.908731892209204,-23.976970679327103,24.449996169749937,0.2732183576257228,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm200_rb+00_v30_060_cd3,2874,48504.36436882679,119.50445242818529,-49.4974424023355,1.5410618823164457,2.066619229722822,41.8580375782881,7.967988865692415,45.82463465553236,4.349338900487125,786,3047.9798206743667,94.0105926841164,-49.49744240233562,1238.2394446746323,124.58483487863342,-37.297889560195564,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.349338900487125,81,False,phase65b_exact_doge_guardrail,17.913429856697334,-16.039287372381082,25.790947086452178,-1.0936943766709675,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm200_rb+00_v30_060_cd3,2874,48118.27358443457,119.28208480995939,-49.898611563374985,1.539358318331977,2.064840561611569,41.8580375782881,7.967988865692415,45.78983994432846,4.3841336116910234,785,3022.9737123958566,93.71353166053804,-49.89861156337505,1227.6090841379032,124.02685502531669,-37.795966375253876,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.3841336116910234,82,False,phase65b_exact_doge_guardrail,17.69106223847143,-16.440456533420566,25.493886062873813,-1.651674229987691,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm200_rb+00_v30_060_cd3,2874,48118.27358443457,119.28208480995939,-49.898611563374985,1.539358318331977,2.064840561611569,41.8580375782881,7.967988865692415,45.78983994432846,4.3841336116910234,785,3022.9737123958566,93.71353166053804,-49.89861156337505,1227.6090841379032,124.02685502531669,-37.795966375253876,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.3841336116910234,82,False,phase65b_exact_doge_guardrail,17.69106223847143,-16.440456533420566,25.493886062873813,-1.651674229987691,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,200.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm150_rb+00_v30_060_cd3,2874,45252.990665815334,117.58146244912098,-52.875795145760826,1.5253299113501024,2.040698647681589,41.8580375782881,7.967988865692415,45.58107167710508,4.592901878914405,784,2837.3966983670352,91.44677226469491,-52.8757951457608,1220.0502482175682,123.6282243414204,-38.150129426237925,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.592901878914405,85,False,phase65b_exact_doge_guardrail,15.990439877633023,-19.417640115806407,23.22712666703069,-2.050304913883977,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm150_rb-03_v30_060_cd3,2874,43953.0832593324,116.77880718251336,-54.22646909284443,1.5191897379219694,2.0362790150008183,41.8580375782881,7.967988865692415,45.51148225469729,4.662491301322199,784,2753.205034974394,90.38005477555366,-54.22646909284441,1182.2149683518676,121.60893869679823,-39.922870400284474,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.662491301322199,87,False,phase65b_exact_doge_guardrail,15.187784611025407,-20.768314062890013,22.160409177889434,-4.06959055850615,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,150.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm200_rb-03_v30_060_cd3,2874,46425.24814384646,118.28825782186256,-51.65775636318737,1.5314695917736294,2.0540112603954515,41.8580375782881,7.967988865692415,45.72025052192067,4.453723034098817,786,2913.320803813073,92.38776268585649,-51.6577563631875,1180.9944754529747,121.54312181626428,-39.980055592995654,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.453723034098817,83,False,phase65b_exact_doge_guardrail,16.697235250374604,-18.19960133323295,24.16811708819226,-4.135407439040108,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm150_rb+00_v30_060_cd3,2874,40865.02747090699,114.78579032826221,-57.43512570928152,1.502721243054261,2.002701566030598,41.8580375782881,7.967988865692415,45.3375086986778,4.836464857341684,780,2553.199594448258,87.74010496306444,-57.43512570928153,1092.3336010996477,116.64184648867098,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.836464857341684,92,False,phase65b_exact_doge_guardrail,13.194767756774255,-23.976970679327103,19.520459365400214,-9.036682766633405,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm150_rb+00_v30_060_cd3,2874,40865.02747090699,114.78579032826221,-57.43512570928152,1.502721243054261,2.002701566030598,41.8580375782881,7.967988865692415,45.3375086986778,4.836464857341684,780,2553.199594448258,87.74010496306444,-57.43512570928153,1092.3336010996477,116.64184648867098,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.836464857341684,92,False,phase65b_exact_doge_guardrail,13.194767756774255,-23.976970679327103,19.520459365400214,-9.036682766633405,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,150.0,0.0,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm200_rb-03_v30_060_cd3,2874,41923.867452251834,115.48350419150171,-56.33493382653626,1.5088267929902566,2.0156811607379983,41.8580375782881,7.967988865692415,45.47668754349339,4.697286012526096,784,2621.7779399915303,88.66287654259186,-56.334933826536314,1057.0565271799096,114.62188473072045,-45.78706640202901,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.697286012526096,90,False,phase65b_exact_doge_guardrail,13.892481620013754,-22.87677879658184,20.443230944927635,-11.05664452458393,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm200_rb-03_v30_060_cd3,2874,41923.867452251834,115.48350419150171,-56.33493382653626,1.5088267929902566,2.0156811607379983,41.8580375782881,7.967988865692415,45.47668754349339,4.697286012526096,784,2621.7779399915303,88.66287654259186,-56.334933826536314,1057.0565271799096,114.62188473072045,-45.78706640202901,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.697286012526096,90,False,phase65b_exact_doge_guardrail,13.892481620013754,-22.87677879658184,20.443230944927635,-11.05664452458393,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,200.0,-0.03,30.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm150_rb-03_v20_060_cd3,2874,9524.016286172124,78.67350721710625,-47.869340242668024,1.5202026449833044,1.5256112724898774,41.8580375782881,7.8636047320807245,45.16353514265832,5.11482254697286,774,523.3228117708371,42.132291179868496,-47.86934024266799,512.7596957956645,76.02159943511091,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,5.11482254697286,103,False,phase65b_exact_doge_guardrail,-22.917515354381706,-14.411185212713605,-26.08735441779573,-49.65692982019347,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm150_rb-03_v20_060_cd3,2874,9524.016286172124,78.67350721710625,-47.869340242668024,1.5202026449833044,1.5256112724898774,41.8580375782881,7.8636047320807245,45.16353514265832,5.11482254697286,774,523.3228117708371,42.132291179868496,-47.86934024266799,512.7596957956645,76.02159943511091,-44.13418806720588,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,5.11482254697286,103,False,phase65b_exact_doge_guardrail,-22.917515354381706,-14.411185212713605,-26.08735441779573,-49.65692982019347,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm200_rb+00_v20_060_cd3,2874,9338.600142295438,78.2323071246845,-41.49011224724869,1.522328016733523,1.5277561235212294,41.8580375782881,7.967988865692415,45.546276965901185,4.627696590118302,777,511.31388444649446,41.60201979624003,-41.49011224724863,500.95427729479036,74.95674302961265,-37.297889560195564,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.627696590118302,90,False,phase65b_exact_doge_guardrail,-23.35871544680346,-8.03195721729427,-26.617625801424197,-50.72178622569173,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e03_rm200_rb+00_v20_060_cd3,2874,9263.624230567595,78.05174999617152,-41.95488796750595,1.5199384605439534,1.525812913220389,41.8580375782881,7.967988865692415,45.51148225469729,4.662491301322199,776,506.45788724910653,41.385204619504144,-41.9548879675059,496.1805720665102,74.52206391218606,-37.795966375253876,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.662491301322199,91,False,phase65b_exact_doge_guardrail,-23.53927257531643,-8.496732937551528,-26.83444097816008,-51.15646534311833,-33.38903341290823,45.0,30.0,100.0,0.08,0.03,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e03_rm200_rb+00_v20_060_cd3,2874,9263.624230567595,78.05174999617152,-41.95488796750595,1.5199384605439534,1.525812913220389,41.8580375782881,7.967988865692415,45.51148225469729,4.662491301322199,776,506.45788724910653,41.385204619504144,-41.9548879675059,496.1805720665102,74.52206391218606,-37.795966375253876,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.662491301322199,91,False,phase65b_exact_doge_guardrail,-23.53927257531643,-8.496732937551528,-26.83444097816008,-51.15646534311833,-33.38903341290823,45.0,30.0,100.0,0.12,0.03,200.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm150_rb+00_v20_060_cd3,2874,9210.311775851686,77.92259353623501,-42.285371905190004,1.5170163335793163,1.5234678398688006,41.8580375782881,7.967988865692415,45.407098121085596,4.7668754349338895,777,503.00497651124,41.230181004954105,-42.28537190518996,492.78617594721317,74.2115214565308,-38.150129426237925,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.7668754349338895,93,False,phase65b_exact_doge_guardrail,-23.66842903525294,-8.827216875235585,-26.98946459271012,-51.46700779877358,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,150.0,0.0,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e03_rm150_rb-03_v20_060_cd3,2874,8943.459622191696,77.26623933609847,-43.939588560397226,1.5084512731034834,1.5177941840160605,41.8580375782881,7.967988865692415,45.3375086986778,4.836464857341684,777,485.7216480337689,40.44326408653116,-43.93958856039717,475.795738728807,72.6384515748512,-39.922870400284474,103.69925698922691,80.50795733925744,-23.67018323234533,DOGE,4.836464857341684,95,False,phase65b_exact_doge_guardrail,-24.32478323538949,-10.481433530442807,-27.776381511133067,-53.04007768045318,-33.38903341290823,45.0,30.0,100.0,0.16,0.03,150.0,-0.03,20.0,0.06,3.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
