ts,phase47_main_current,phase47_bnb_full_back,phase47_bnb_gap_filter,phase47_bnb_trend_filter
2023-04-25,26.394444155476258,19.203724998275778,18.89799953994365,24.519954567585128
2023-04-26,27.376718023014934,19.91839499147932,19.601291906606093,25.43246897641678
2023-04-27,27.227103040372754,19.809540076204048,19.49416997380517,25.2934794013605
2023-04-28,27.1516313986041,19.754629404656797,19.440133486314796,25.22336763024656
2023-04-29,27.15419511221987,19.75649467793028,19.441969064228317,25.22574927317917
2023-04-30,26.072094323562705,18.96919391708141,18.667202219897067,24.22049748537379
2023-05-01,26.554275757148908,19.32001318780822,19.0124364084409,24.668435194356146
2023-05-02,27.05182763863553,19.682015488298468,19.368675591658608,25.13065176755635
2023-05-03,26.795459740571925,19.49549068088827,19.18512028012699,24.89249069183608
2023-05-04,27.415632095668258,19.94670758428845,19.629153759758523,25.468619436258958
2023-05-05,26.80478857485939,19.50227803231555,19.19179957615741,24.901157007805825
2023-05-06,26.41630395179283,19.219629463416585,18.913650804213532,24.540261917472158
2023-05-07,25.70892000444339,18.704960288605605,18.407175220457027,23.883115203236517
2023-05-08,25.671270167259326,18.677567511729773,18.380218539664956,23.848139194960222
2023-05-09,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-10,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-11,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-12,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-13,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-14,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-15,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-16,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-17,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-18,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-19,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-20,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-21,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-22,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-23,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-24,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-25,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-26,25.63276326200844,18.64955116046218,18.35264821185546,23.81236698616778
2023-05-27,25.680686828988446,18.684418763500133,18.38696071873781,23.85688710101258
2023-05-28,25.242834767321373,18.365852078304833,18.07346565094223,23.450130565578107
2023-05-29,25.325761294152258,18.42618667777364,18.132839716812605,23.52716778819827
2023-05-30,24.950933392876657,18.153474288174632,17.864468939078506,23.178959541955123
2023-05-31,24.801665644581067,18.04487200913078,17.757595620511832,23.04029254123883
2023-06-01,24.764463146114196,18.017804701117086,17.730959227081065,23.005732102426972
2023-06-02,24.460677542611556,17.79678033880296,17.5134535974335,22.723520847956372
2023-06-03,24.344012943839164,17.71189903353045,17.42992361207213,22.61514157523162
2023-06-04,23.428644553471166,17.045907253699987,16.77453449615986,21.76478112769895
2023-06-05,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-06,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-07,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-08,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-09,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-10,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-11,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-12,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-13,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-14,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-15,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-16,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-17,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-18,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-19,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-20,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-21,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-22,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-23,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-24,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-25,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-26,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-27,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-28,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-29,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-06-30,23.393501586640962,17.020338392819436,16.74937269441562,21.732133956007402
2023-07-01,22.985980490984165,16.723839515787187,16.45759411279917,21.35355433175099
2023-07-02,23.37296003890551,17.005393041766506,16.734665275029645,21.713051234876616
2023-07-03,23.288308262797717,16.94380320795853,16.674055958291728,21.634411287317885
2023-07-04,23.300401373670258,16.952601755645386,16.682714432111432,21.645645565540562
2023-07-05,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-06,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-07,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-08,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-09,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-10,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-11,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-12,23.265450771609753,16.927172853011918,16.657690360463267,21.613177097192253
2023-07-13,22.709493056692754,16.522676398945816,16.25963353536624,21.09670257585118
2023-07-14,22.976730456208166,16.71710949627943,16.45097123595768,21.344961219082276
2023-07-15,22.686749448223356,16.5061289013004,16.243349475741436,21.075574180682572
2023-07-16,22.735079616220826,16.541292333796907,16.277953102444144,21.120472020415857
2023-07-17,22.68106354610601,16.50199202688905,16.239278460835237,21.070292081890422
2023-07-18,22.831739952215766,16.611619198789917,16.34716035584956,21.210267699882426
2023-07-19,22.951143896680097,16.69849356142834,16.432651668879775,21.321191774517594
2023-07-20,22.86585536491986,16.63644044525804,16.371586445286763,21.24196029263533
2023-07-21,23.85235938227995,17.35418815562787,17.07790753151261,22.15840443307353
2023-07-22,23.81658084320653,17.32815687339443,17.052290670215342,22.12516682642392
2023-07-23,23.24093348431235,16.90933488528698,16.640136375187502,21.590400986920265
2023-07-24,23.206072084085882,16.88397088295905,16.61517617062472,21.558015385439887
2023-07-25,23.206072084085882,16.88397088295905,16.61517617062472,21.558015385439887
2023-07-26,23.206072084085882,16.88397088295905,16.61517617062472,21.558015385439887
2023-07-27,23.206072084085882,16.88397088295905,16.61517617062472,21.558015385439887
2023-07-28,23.206072084085882,16.88397088295905,16.61517617062472,21.558015385439887
2023-07-29,22.270570680458704,16.203330988254926,15.945372139472392,20.688951737812694
2023-07-30,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-07-31,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-01,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-02,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-03,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-04,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-05,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-06,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-07,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-08,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-09,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-10,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-11,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-12,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-13,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-14,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-15,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-16,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-17,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-18,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-19,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-20,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-21,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-22,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-23,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-24,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-25,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-26,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-27,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-28,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-29,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-30,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-08-31,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-01,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-02,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-03,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-04,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-05,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-06,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-07,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-08,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-09,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-10,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-11,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-12,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-13,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-14,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-15,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-16,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-17,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-18,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-19,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-20,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-21,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-22,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-23,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-24,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-25,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-26,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-27,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-28,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-29,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-09-30,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-01,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-02,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-03,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-04,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-05,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-06,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-07,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-08,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
2023-10-09,22.23716482443802,16.179025991772544,15.921454081263184,20.657918310205975
