profile,decision_date,asset,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible,admission_failing,state,state_prev,fail_streaks,pass_streaks,suspended_now
phase68b_dynamic_repair_fast6,2024-02-24,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,FET,2586,1,100.0,34.52923584294069,0.0,3.375077994860476e-14,10,46.11154480367583,True,False,APPROVED,APPROVED,0,12,False
phase68b_dynamic_repair_fast6,2024-02-24,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,FIL,1991,1,100.0,-16.36678556752544,7.575994746908357,-8.368642389692328,36,7.819502281318271,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,GNO,1672,1,100.0,58.119515170298314,20.271757510659462,-10.120074645689249,34,138.81466649485128,True,False,WATCHLIST,SUSPENDED,0,2,False
phase68b_dynamic_repair_fast6,2024-02-24,GRT,1928,1,100.0,93.30846446712249,36.806735704200925,-5.687862634842146,13,230.3057876965059,True,False,APPROVED,APPROVED,0,16,False
phase68b_dynamic_repair_fast6,2024-02-24,HBAR,2373,1,100.0,-33.255181359554555,19.670446701379277,-12.657565460832453,50,24.39236340469463,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,ICP,1783,1,100.0,4.144626696963272,-7.656996523531532,-2.544819800108689,30,-12.840206199390508,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_fast6,2024-02-24,INJ,1985,1,100.0,85.05651501509291,0.0,2.3092638912203256e-14,10,109.27064376886612,True,False,APPROVED,APPROVED,0,12,False
phase68b_dynamic_repair_fast6,2024-02-24,IOTA,2644,1,100.0,-27.06960222801908,-7.088411377419934,-6.160171244292899,20,-51.152236917283645,False,True,SUSPENDED,SUSPENDED,35,0,True
phase68b_dynamic_repair_fast6,2024-02-24,JASMY,1588,1,100.0,30.1688654323097,0.0,-3.9116002393593146,10,40.66108179038713,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_fast6,2024-02-24,JST,2056,1,100.0,4.905679052726569,-11.02586031175625,4.440892098500626e-14,6,-24.3954821193606,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_fast6,2024-02-24,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,LDO,1420,1,100.0,17.53148629986657,0.0,4.440892098500626e-14,8,24.664357874833158,True,False,APPROVED,APPROVED,0,16,False
phase68b_dynamic_repair_fast6,2024-02-24,LINK,2629,1,100.0,-33.28593352122219,-19.985268715763958,-1.053113378838333,25,-97.11322304881962,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,LTC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,100,0,True
phase68b_dynamic_repair_fast6,2024-02-24,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,MANA,2061,1,100.0,-8.185574393862979,0.0,-8.652237114403937,25,-5.781967992328723,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,NEAR,1992,1,100.0,22.45202684925279,0.9477426238237783,-0.7932326235144842,16,34.45826143303732,True,False,APPROVED,APPROVED,0,15,False
phase68b_dynamic_repair_fast6,2024-02-24,NEO,2644,1,100.0,57.205067904698524,0.0,4.440892098500626e-14,7,74.1563348808731,True,False,APPROVED,APPROVED,0,11,False
phase68b_dynamic_repair_fast6,2024-02-24,NEXO,1430,1,100.0,-38.82832908103808,1.011611335010997,-7.210172130400762,50,-38.5505773462646,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,OP,1397,1,100.0,5.997950055013803,-10.809259898971767,-3.198871992415963,27,-20.28034212814805,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_fast6,2024-02-24,PENDLE,1000,1,100.0,34.096588945631055,0.0,3.375077994860476e-14,14,45.97073618203878,True,False,APPROVED,APPROVED,0,17,False
phase68b_dynamic_repair_fast6,2024-02-24,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,POL,562,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,QNT,1704,1,100.0,-7.97980035708612,0.0,-2.9224412953670402,6,-7.42475044635765,False,True,SUSPENDED,SUSPENDED,8,0,True
phase68b_dynamic_repair_fast6,2024-02-24,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SAND,2053,1,100.0,-47.81750090293739,0.0,-12.321053589204668,46,-53.22187612867173,False,True,SUSPENDED,SUSPENDED,12,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SHIB,1784,1,100.0,-60.898528006997324,0.0,-9.042304650789822,13,-72.87316000874665,False,True,SUSPENDED,SUSPENDED,28,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SOL,2056,1,100.0,65.0137435114404,-16.690739026346346,-0.3838467754463615,28,35.94496231026146,False,True,PROBATION,APPROVED,2,0,False
phase68b_dynamic_repair_fast6,2024-02-24,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,STX,2347,1,100.0,83.2360481608863,30.489106526036558,-2.8824023441738618,16,199.06237977921754,True,False,APPROVED,APPROVED,0,12,False
phase68b_dynamic_repair_fast6,2024-02-24,SUI,1061,1,100.0,-3.9753666802870953,0.0,-0.7050794169838,5,-2.519208350358869,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,SUN,2015,4,100.0,5.287885012245894,4.739422991727338,-3.0751881376780315,21,24.728125240489383,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-02-24,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,THETA,2545,1,100.0,58.158904286844574,3.127435422152125,-5.29248488453471,27,86.7309366250121,True,False,APPROVED,APPROVED,0,8,False
phase68b_dynamic_repair_fast6,2024-02-24,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,TRX,2644,1,100.0,-15.386096684177161,-6.360122042313662,2.3092638912203256e-14,29,-33.46298698216247,False,True,SUSPENDED,SUSPENDED,2,0,True
phase68b_dynamic_repair_fast6,2024-02-24,TWT,1887,1,100.0,58.35852572949608,0.0,-5.17115282526459,27,77.5981571618701,True,False,APPROVED,APPROVED,0,17,False
phase68b_dynamic_repair_fast6,2024-02-24,UNI,2019,1,100.0,85.69799282136867,41.95231553876207,-3.335166384155741,19,236.82943764299705,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-02-24,VET,2644,1,100.0,20.640510052855504,32.54017554823881,-10.15185226759687,58,131.1711642107858,True,False,WATCHLIST,SUSPENDED,0,2,False
phase68b_dynamic_repair_fast6,2024-02-24,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,XLM,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-02-24,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,XRP,2644,1,100.0,-22.98161147261456,0.0,-7.287646429403795,13,-25.4770143407682,False,True,SUSPENDED,SUSPENDED,18,0,True
phase68b_dynamic_repair_fast6,2024-02-24,XTZ,2378,1,100.0,-20.444545950939485,-1.5676708057074755,-7.843667273207535,19,-26.408694855796785,False,True,SUSPENDED,SUSPENDED,15,0,True
phase68b_dynamic_repair_fast6,2024-02-24,ZEC,2565,1,100.0,-15.386491653486644,0.0,4.440892098500626e-14,3,-16.98311456685836,False,True,SUSPENDED,SUSPENDED,35,0,True
phase68b_dynamic_repair_fast6,2024-02-24,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-02-24,ZRO,647,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,252,0,True
phase68b_dynamic_repair_fast6,2024-03-02,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,AAVE,1991,1,100.0,-6.191677376099847,0.0,-0.5726276605175773,28,-2.9895967201248075,False,True,SUSPENDED,SUSPENDED,36,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ADA,2644,1,100.0,21.248364589356257,-13.960169673616061,1.0658141036401503e-14,48,-8.570053284152873,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_fast6,2024-03-02,ALGO,2472,1,100.0,17.649377891183676,9.214890193901475,-5.1647259858514385,19,53.55639294568402,True,False,APPROVED,APPROVED,0,10,False
phase68b_dynamic_repair_fast6,2024-03-02,APT,1257,1,100.0,-4.370197489188357,0.0,-1.1755849776847729,25,-1.0127468614854458,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ARB,1102,1,100.0,-39.96638974466626,0.0,-7.952141661981392,15,-46.50798718083282,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ATOM,2526,1,100.0,-45.96368709312999,0.0,-3.6501118701155573,29,-52.604608866412484,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,AVAX,2014,1,100.0,40.478848899607826,-19.628972745443903,-3.759036287646845,17,-4.638357111821923,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_fast6,2024-03-02,AXS,1971,1,100.0,-27.699791049280833,8.362293572365779,-3.309516698392722,33,-4.2878580945037035,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,BCH,2313,1,100.0,-26.565028784578303,0.0,1.0658141036401503e-14,7,-30.556285980722894,False,True,SUSPENDED,SUSPENDED,34,0,True
phase68b_dynamic_repair_fast6,2024-03-02,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,BNB,2644,1,100.0,-63.52406756935253,-23.619938392305826,-8.681595615818251,29,-145.41489963860815,False,True,SUSPENDED,SUSPENDED,36,0,True
phase68b_dynamic_repair_fast6,2024-03-02,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,CAKE,1864,1,100.0,-22.472571997811997,-13.916817538952508,0.0,3,-67.59116761412253,False,True,SUSPENDED,SUSPENDED,37,0,True
phase68b_dynamic_repair_fast6,2024-03-02,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,CHZ,2396,1,100.0,5.782343364176214,13.801182994927721,-7.713379887213369,28,53.381478190003435,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-03-02,COMP,2103,1,100.0,24.643737436201732,27.694723712910623,-7.066019409909595,26,118.43884293398403,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-03-02,CRV,2052,1,100.0,-5.050172382564256,0.0,-6.20045590460664,14,-2.962715478205319,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_fast6,2024-03-02,DASH,2558,1,100.0,-11.503609718949505,0.0,-1.017033560252223,5,-11.929512148686882,False,True,SUSPENDED,SUSPENDED,32,0,True
phase68b_dynamic_repair_fast6,2024-03-02,DCR,2068,1,100.0,2.720719842237216,10.6166450965707,-2.1574282725849816,9,38.100835092508625,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-03-02,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,38,0,True
phase68b_dynamic_repair_fast6,2024-03-02,DOGE,2459,1,100.0,-15.666813034546536,24.02424025321335,-10.154840521214402,38,58.23920446645688,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,DOT,2049,1,100.0,-32.14036485049573,0.0,-8.942513506453098,38,-34.42545606311966,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ENS,1600,1,100.0,-35.388328087676484,0.0,-6.030968668876801,15,-40.7854101095956,False,True,SUSPENDED,SUSPENDED,16,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ETC,2644,1,100.0,-46.45642397733742,0.0,-2.5872301730835776,21,-54.02052997167177,False,True,SUSPENDED,SUSPENDED,36,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ETH,2644,1,100.0,-60.73109852011944,-2.4766348078656364,-3.7810598903621493,50,-76.3937775737462,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,FET,2586,1,100.0,38.69170499981256,0.0,3.375077994860476e-14,10,51.314631249765654,True,False,APPROVED,APPROVED,0,13,False
phase68b_dynamic_repair_fast6,2024-03-02,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,FIL,1991,1,100.0,-18.33978724158051,8.23433679994983,-8.368642389692328,36,7.328276347873852,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,FLOKI,1059,1,100.0,38.58158307203054,23.89280817654818,0.0,3,122.1554033696827,True,False,SUSPENDED,SUSPENDED,0,1,True
phase68b_dynamic_repair_fast6,2024-03-02,GNO,1672,1,100.0,91.05608545311053,36.448286325105634,-10.120074645689249,41,229.21496579170505,True,False,APPROVED,WATCHLIST,0,3,False
phase68b_dynamic_repair_fast6,2024-03-02,GRT,1928,1,100.0,120.89642913964364,48.892027858791614,-5.687862634842146,20,301.7466200009294,True,False,APPROVED,APPROVED,0,17,False
phase68b_dynamic_repair_fast6,2024-03-02,HBAR,2373,1,100.0,-37.26406436365478,21.379777647115937,-12.657565460832453,50,24.509252486779342,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ICP,1783,1,100.0,4.644257817423849,-8.32237750382998,-2.544819800108689,30,-14.211810239710129,False,True,PROBATION,APPROVED,2,0,False
phase68b_dynamic_repair_fast6,2024-03-02,INJ,1985,1,100.0,95.31000344882914,0.0,2.3092638912203256e-14,10,122.0875043110364,True,False,APPROVED,APPROVED,0,13,False
phase68b_dynamic_repair_fast6,2024-03-02,IOTA,2644,1,100.0,-33.77276383986002,-10.031863796410189,-6.160171244292899,21,-68.2615461890556,False,True,SUSPENDED,SUSPENDED,36,0,True
phase68b_dynamic_repair_fast6,2024-03-02,JASMY,1588,1,100.0,33.80569575288233,0.0,-3.9116002393593146,10,45.20711969110292,True,False,APPROVED,APPROVED,0,11,False
phase68b_dynamic_repair_fast6,2024-03-02,JST,2056,1,100.0,-2.2592016223620135,-16.266357482193648,4.440892098500626e-14,7,-48.97307447453351,False,True,PROBATION,APPROVED,2,0,False
phase68b_dynamic_repair_fast6,2024-03-02,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,LDO,1420,1,100.0,19.64489162772402,0.0,4.440892098500626e-14,8,27.30611453465497,True,False,APPROVED,APPROVED,0,17,False
phase68b_dynamic_repair_fast6,2024-03-02,LINK,2629,1,100.0,-30.189418742993894,-21.721957200440098,-1.0531133788383222,21,-98.85264503006266,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,LTC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,101,0,True
phase68b_dynamic_repair_fast6,2024-03-02,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,MANA,2061,1,100.0,-3.521003476843049,3.6494489742403147,-8.652237114403937,27,11.197092576667131,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,NEAR,1992,1,100.0,35.88169125566996,7.043551455660648,-0.7932326235144842,20,69.9327684365694,True,False,APPROVED,APPROVED,0,16,False
phase68b_dynamic_repair_fast6,2024-03-02,NEO,2644,1,100.0,86.97522763631649,11.009611316562683,4.440892098500626e-14,8,144.4978684950836,True,False,APPROVED,APPROVED,0,12,False
phase68b_dynamic_repair_fast6,2024-03-02,NEXO,1430,1,100.0,-27.58831549248805,13.437783186727174,-7.210172130400762,57,13.477955194571457,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,OP,1397,1,100.0,15.170463168715727,-7.099619574989678,-3.198871992415963,28,2.4142202359256264,False,True,PROBATION,APPROVED,2,0,False
phase68b_dynamic_repair_fast6,2024-03-02,PENDLE,1000,1,100.0,38.20690289773508,0.0,3.375077994860476e-14,14,51.1086286221688,True,False,APPROVED,APPROVED,0,18,False
phase68b_dynamic_repair_fast6,2024-03-02,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,POL,562,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,QNT,1704,1,100.0,-8.941758305285532,0.0,-2.9224412953670402,6,-8.627197881606916,False,True,SUSPENDED,SUSPENDED,9,0,True
phase68b_dynamic_repair_fast6,2024-03-02,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SAND,2053,1,100.0,-50.06302020198798,2.8658218523689882,-12.321053589204668,47,-47.331309695378,False,True,SUSPENDED,SUSPENDED,13,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SHIB,1784,1,100.0,-68.23979225278165,0.0,-9.042304650789822,13,-82.04974031597706,False,True,SUSPENDED,SUSPENDED,29,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SOL,2056,1,100.0,72.85109338417097,-18.141138051750726,-0.3838467754463615,28,41.39045257496153,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_fast6,2024-03-02,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,STX,2347,1,100.0,93.27008090883179,33.13856203073353,-2.8824023441738618,16,219.5532872282403,True,False,APPROVED,APPROVED,0,13,False
phase68b_dynamic_repair_fast6,2024-03-02,SUI,1061,1,100.0,-4.454593653893468,0.0,-0.7050794169838,5,-3.118242067366835,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SUN,2015,4,100.0,-4.825271608015569,-1.5757654229401297,-3.0751881376780315,28,-6.15888577883985,False,True,SUSPENDED,SUSPENDED,1,0,True
phase68b_dynamic_repair_fast6,2024-03-02,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,THETA,2545,1,100.0,170.8332151267445,55.3117632366908,-5.29248488453471,31,384.526808618503,True,False,APPROVED,APPROVED,0,9,False
phase68b_dynamic_repair_fast6,2024-03-02,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,SUSPENDED,253,0,True
phase68b_dynamic_repair_fast6,2024-03-02,TRX,2644,1,100.0,-22.02640495633443,-9.963670592189544,2.3092638912203256e-14,30,-52.4740179719867,False,True,SUSPENDED,SUSPENDED,3,0,True
phase68b_dynamic_repair_fast6,2024-03-02,TWT,1887,1,100.0,28.79328851714699,0.0,-5.1711528252645795,25,40.441610646433745,True,False,APPROVED,APPROVED,0,18,False
phase68b_dynamic_repair_fast6,2024-03-02,UNI,2019,1,100.0,86.28601417459781,39.98716054991778,-3.335166384155741,20,231.7689993680006,True,False,SUSPENDED,SUSPENDED,0,2,True
phase68b_dynamic_repair_fast6,2024-03-02,VET,2644,1,100.0,23.128705472757403,35.36786573182828,-10.15185226759687,58,142.7644790364316,True,False,APPROVED,WATCHLIST,0,3,False
