date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,baseline_cash,baseline_full_risk,btc_candidate_persistence_rows,persistence_entry_filter_ready,early_risk_active,candidate_entry_day,candidate_exit_day,hard_invalidation,override_state,candidate_reason,portfolio_held_asset,held_asset_public,baseline_held_asset,baseline_asset_source,overlay_candidate_raw,overlay_candidate_clean,use_baseline_exposure,is_exposed,trend_state_label,prev_trend_score,crossed_up_today,crossed_down_today,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,leverage_eligible,target_leverage,effective_leverage,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,trading_fees_daily,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,annual_borrow_cost_pct,tradable_transition_slippage_bps
2023-11-19,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4009024904945571,0.0,0.016238743604,0.016238743604,59.079755370859,0.0,0.0,126.779381373263,37359.86,0.0216516581391978,3.787495944849951,378.74959448499504,0.0,0.0,126.779381373263,-1.819899783038,0.0,0.0723375,0.0,0.0,0.0,0.022258727004,0.0,0.119,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,trend_score_le_minus_020,-0.0134866296643122,0.0190245788732374,0.0190245788732374,0.1159443608799064,1.171724178767825,True,True,False,29,False,False,False,False,False,CASH,trend_score_le_minus_020,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.4470757200878342,False,False,0,False,False,59.079755370859,0.0,False,False,CASH,False,0.75,0.0,0.0,0.0,0.0,0.0,126.779381373263,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-20,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4059231650018812,0.0,0.002380094572,0.000480094572,59.108119240732,0.0,0.0,126.779381373263,37448.78,0.0023800945720888,3.796510543390097,379.6510543390097,0.0,0.0,126.779381373263,-1.819899783038,0.0,0.0723375,0.0,0.0,0.0,0.022258727004,0.0,0.119,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,-0.0013374999999999,0.0190245788732374,0.0190245788732374,0.1159443608799064,1.171724178767825,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,pod_buy_hranicou,-0.4009024904945571,False,False,0,False,False,59.108119240732,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,126.779381373263,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-21,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.7748975718405103,0.0,-0.045585730697,-0.045585730697,56.413632435036,0.0,0.0,126.779381373263,35741.65,-0.0455857306967009,3.62344383617193,362.344383617193,0.0,0.0,126.779381373263,-1.819899783038,0.0,0.0723375,0.0,0.0,0.0,0.022258727004,0.0,0.119,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,0.0,0.0190245788732374,0.0190245788732374,0.1159443608799064,1.171724178767825,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,negativny,-0.4059231650018812,False,False,0,False,False,56.413632435036,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,126.779381373263,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-22,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.414663755942555,0.0,0.046631590875,0.046631590875,59.044289862523,0.0,0.0,126.779381373263,37408.34,0.0466315908750714,3.7924107866990986,379.2410786699099,0.0,0.0,126.779381373263,-1.819899783038,0.0,0.0723375,0.0,0.0,0.0,0.022258727004,0.0,0.119,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.0190245788732374,0.0190245788732374,0.1159443608799064,1.171724178767825,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,pod_buy_hranicou,-0.7748975718405103,False,False,0,False,False,59.044289862523,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,126.779381373263,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-23,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,nad_buy_hranicou,0.031075574652458,0.0,-0.003049052698,-0.003049052698,58.864260711224,0.0,0.0,126.779381373263,37294.28,-0.0030490526978742,3.780847526358466,378.0847526358466,0.0,0.0,126.779381373263,-1.819899783038,0.0,0.0723375,0.0,0.0,0.0,0.022258727004,0.0,0.119,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0,0.0190245788732374,0.0190245788732374,0.1159443608799064,1.171724178767825,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,nad_buy_hranicou,-0.414663755942555,True,False,0,False,False,58.864260711224,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,126.779381373263,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-24,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.25,True,TRX,TRX,TRX,TRX,1.25,1.25,1.25,ALT,IN_MARKET,TRX,TRX,1.25,nad_buy_hranicou,0.1399481858931389,0.0,0.014053428569,0.013858793045,59.680048318171,0.014053428569,0.012408793045,128.352560479105,37713.57,0.0112427428549364,3.823354622871037,382.3354622871037,0.014053428569,0.012408793045,128.352560479105,-0.601603238302,0.0005625,0.0729,0.0,0.0,8.2135524e-05,0.022340862528,0.001,0.12,1.25,False,False,True,True,True,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,0.012408793045,0.0316694439802438,0.0316694439802438,0.1227187624790829,1.8056559908801653,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,TRX,TRX,TRX,production_core_v1,TRX,TRX,False,True,nad_buy_hranicou,0.031075574652458,False,False,0,False,False,59.680048318171,0.0,False,True,TRX,True,1.25,1.25,8.2135524e-05,0.001,0.014053428569,0.012408793045,128.352560479105,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-25,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.25,True,TRX,TRX,TRX,TRX,1.25,1.25,1.25,ALT,IN_MARKET,TRX,TRX,1.25,nad_buy_hranicou,0.1553203854296286,0.0,0.002224000539,0.002141865015,59.807874925768,0.002224000539,0.002141865015,128.627474338004,37780.67,0.0017792004310384,3.830157137064062,383.0157137064062,0.002224000539,0.002141865015,128.627474338004,-0.388705289713,0.0,0.0729,0.0,0.0,8.2135524e-05,0.022422998052,0.0,0.12,0.0,False,False,True,False,False,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,0.0145772360197016,0.0338791406693497,0.0338791406693497,0.1227134364389663,1.9249318582522936,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,TRX,TRX,TRX,production_core_v1,TRX,TRX,False,True,nad_buy_hranicou,0.1399481858931389,False,False,0,False,False,59.807874925768,0.0,False,False,TRX,True,1.25,1.25,8.2135524e-05,0.0,0.002224000539,0.002141865015,128.627474338004,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-26,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,nad_buy_hranicou,0.0364060548290765,0.0,-0.013738871042,-0.014751371042,58.925626771519,0.0,-0.0015625,128.426493909351,37447.43,-0.008820383545342,3.796373682076228,379.6373682076227,0.0,-0.0015625,128.426493909351,-0.544347937698,0.0005625,0.0734625,0.0,0.0,0.0,0.022422998052,0.001,0.121,1.25,True,False,False,True,True,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,0.0129919590884208,0.0322637045120537,0.0322637045120537,0.123005602383238,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,BASE,production_core_v1,BASE,BASE,False,False,nad_buy_hranicou,0.1553203854296286,False,False,0,False,False,58.925626771519,0.0,False,True,CASH,False,1.0,0.0,0.0,0.001,0.0,-0.0015625,128.426493909351,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-27,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4834702654239408,0.0,-0.054277231397,-0.055177231397,55.674273827916,0.0,0.0,128.426493909351,37242.7,-0.0054671308551749,3.7756184103811754,377.5618410381175,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,0.0129919590884208,0.0322637045120537,0.0322637045120537,0.123005602383238,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,pod_buy_hranicou,0.0364060548290765,False,True,0,False,False,55.674273827916,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-28,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4510334542331276,0.0,0.010006867458,0.010006867458,56.231398906936,0.0,0.0,128.426493909351,37818.87,0.0154706828452289,3.834029805352789,383.4029805352789,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,0.0129919590884208,0.0322637045120537,0.0322637045120537,0.123005602383238,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,pod_buy_hranicou,-0.4834702654239408,False,False,0,False,False,56.231398906936,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-29,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.5255542482802799,0.0,-0.002054175865,-0.002054175865,56.11588972444,0.0,0.0,128.426493909351,37854.64,0.0009458241348827,3.837656123276552,383.7656123276552,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0129919590884208,0.0322637045120537,0.0322637045120537,0.123005602383238,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,negativny,-0.4510334542331276,False,False,0,False,False,56.11588972444,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-11-30,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.6749284526341085,0.0,-0.00261326501,-0.00261326501,55.969244033309,0.0,0.0,128.426493909351,37723.96,-0.0034521527611939,3.82440794809407,382.44079480940695,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.0129919590884208,0.0322637045120537,0.0322637045120537,0.123005602383238,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,negativny,-0.5255542482802799,False,False,0,False,False,55.969244033309,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-01,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.7384482402027474,0.0,0.022409845626,0.022409845626,57.223506151897,0.0,0.0,128.426493909351,38682.52,0.0254098456259628,3.921585563665845,392.15855636658455,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,0.000576018350914,0.0164212103484502,0.0322637045120537,0.1117306277377922,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,negativny,-0.6749284526341085,False,False,0,False,False,57.223506151897,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-02,current_strategy,phase68g_btc_persistence_10d_early_risk_075,TRX,TRX,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,negativny,-0.5109889063855806,0.0,0.019849534105,0.019849534105,58.359366088856,0.0,0.0,128.426493909351,39450.35,0.0198495341048101,3.9994272100567616,399.94272100567616,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,True,False,False,False,trend_gate,0.1,candidate_asset_not_btc,-0.0015625,0.026853996838668,0.0322637045120537,0.1051024541035633,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,TRX,production_core_v1,TRX,TRX,False,False,negativny,-0.7384482402027474,False,False,0,False,False,58.359366088856,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-03,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BTC,BTC,0.75,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.4264672452373422,0.0,0.009922155317,0.009922155317,58.938416783377,0.0,0.0,128.426493909351,39972.26,0.0132295404223283,4.052337793998367,405.2337793998367,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_persistence_lt_10_rows,0.0,0.028229253465178,0.0322637045120537,0.104855854228484,1.8337340976861545,True,True,False,1,False,False,False,False,False,CASH,candidate_persistence_lt_10_rows,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.5109889063855806,False,False,0,False,False,58.938416783377,0.0,False,False,CASH,False,0.75,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-04,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.0801663614142817,0.0,0.050506025929,0.048606025929,61.803178997763,0.0,0.0,128.426493909351,41991.1,0.0505060259289815,4.257005271695041,425.7005271695041,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,False,False,False,False,switch_day,0.1,candidate_asset_not_btc,0.0,0.028229253465178,0.0322637045120537,0.104855854228484,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,LINK,production_core_v1,LINK,LINK,False,False,pod_buy_hranicou,-0.4264672452373422,False,False,0,False,False,61.803178997763,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-05,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,nad_buy_hranicou,0.0831279573725087,0.0,0.049587174425,0.049587174425,64.867824014748,0.0,0.0,128.426493909351,44073.32,0.0495871744250566,4.468098134630969,446.8098134630969,0.0,0.0,128.426493909351,-0.544347937698,0.0,0.0734625,0.0,0.0,0.0,0.022422998052,0.0,0.121,0.0,True,False,False,False,False,False,False,False,False,entry_buffer_day,0.1,candidate_asset_not_btc,0.0,0.028229253465178,0.0322637045120537,0.104855854228484,1.8337340976861545,True,True,False,0,False,False,False,False,False,CASH,candidate_asset_not_btc,CASH,CASH,LINK,production_core_v1,LINK,LINK,False,False,nad_buy_hranicou,-0.0801663614142817,True,False,0,False,False,64.867824014748,0.0,False,False,CASH,False,1.0,0.0,0.0,0.0,0.0,0.0,128.426493909351,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-06,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.25,True,LINK,LINK,LINK,LINK,1.25,1.25,1.25,ALT,IN_MARKET,LINK,LINK,1.25,nad_buy_hranicou,0.1739192141243926,0.0,-0.008810035187,-0.00900467071,64.283710619793,-0.008810035187,-0.01045467071,127.083837205033,43762.69,-0.0070480281494563,4.436606853203556,443.6606853203556,-0.008810035187,-0.01045467071,127.083837205033,-1.584124030301,0.0005625,0.074025,0.0,0.0,8.2135524e-05,0.022505133576,0.001,0.122,1.25,False,False,True,True,True,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,-0.0104546707099999,0.0174794552058104,0.0214717273954956,0.1118984391323873,1.188731153647905,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,nad_buy_hranicou,0.0831279573725087,False,False,0,False,False,64.283710619793,0.0,False,True,LINK,True,1.25,1.25,8.2135524e-05,0.001,-0.008810035187,-0.01045467071,127.083837205033,0.0005625,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-07,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.25,True,LINK,LINK,LINK,LINK,1.25,1.25,1.25,ALT,IN_MARKET,LINK,LINK,1.25,nad_buy_hranicou,0.1456011083496894,0.0,-0.013983086963,-0.014065222487,63.379545927667,-0.013983086963,-0.014065222487,125.296374760306,43273.14,-0.0111864695703121,4.386976885644756,438.6976885644757,-0.013983086963,-0.014065222487,125.296374760306,-2.968365222019,0.0,0.074025,0.0,0.0,8.2135524e-05,0.0225872691,0.0,0.122,0.0,False,False,True,False,False,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,-0.0243728459274354,0.0031683802923891,0.0071045002854976,0.1226918045590977,0.3982569649956352,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,nad_buy_hranicou,0.1739192141243926,False,False,0,False,False,63.379545927667,0.0,False,False,LINK,True,1.25,1.25,8.2135524e-05,0.0,-0.013983086963,-0.014065222487,125.296374760306,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-08,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.25,True,LINK,LINK,LINK,LINK,1.25,1.25,1.25,ALT,IN_MARKET,LINK,LINK,1.25,pozitivny,1.0,0.0,0.242956915477,0.242874779954,78.772839198426,0.242956915477,0.242874779954,155.727704209234,44170.99,0.0207484365590293,4.477999797242485,447.7999797242485,0.242956915477,0.242874779954,155.727704209234,0.0,0.0,0.074025,0.0,0.0,8.2135524e-05,0.022669404624,0.0,0.122,0.0,False,False,True,False,False,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,0.212582384435086,0.2468126799127139,0.2517047841830211,0.8417539533737494,2.064345463486956,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,pozitivny,0.1456011083496894,False,False,0,False,False,78.772839198426,0.0,False,False,LINK,True,1.25,1.25,8.2135524e-05,0.0,0.242956915477,0.242874779954,155.727704209234,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-09,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.25,True,LINK,LINK,LINK,LINK,1.25,1.25,1.25,ALT,IN_MARKET,LINK,LINK,1.25,pozitivny,1.0,0.0,0.077236890356,0.077154754832,84.850538294208,0.077236890356,0.077154754832,167.742837048062,43713.6,-0.0103549863835969,4.431630170316289,443.1630170316289,0.077236890356,0.077154754832,167.742837048062,0.0,0.0,0.074025,0.0,0.0,8.2135524e-05,0.022751540148,0.0,0.122,0.0,False,False,True,False,False,False,False,True,True,leverage_on,0.1,baseline_non_cash_strict_pass_through,0.3061388810197769,0.3149709505849112,0.3482797599287035,0.8735258882990975,2.584355110475022,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,pozitivny,1.0,False,False,0,False,False,84.850538294208,0.0,False,False,LINK,True,1.25,1.25,8.2135524e-05,0.0,0.077236890356,0.077154754832,167.742837048062,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-10,current_strategy,phase68g_btc_persistence_10d_early_risk_075,BASE,BASE,1.0,True,BASE,BASE,BASE,BASE,1.0,1.0,1.0,BASE,IN_MARKET,BASE,BASE,1.0,pozitivny,1.0,0.0,0.031531789559,0.030519289559,87.440116441664,0.031531789559,0.029519289559,172.694486426367,43789.51,0.0017365305076681,4.439325831305746,443.9325831305746,0.031531789559,0.029519289559,172.694486426367,0.0,0.0010125,0.0750375,0.0,0.0,0.0,0.022751540148,0.001,0.123,2.25,False,False,True,True,True,False,False,True,False,switch_day,0.1,baseline_non_cash_strict_pass_through,0.344695172852868,0.337375352409643,0.3880800205685779,0.876052399528253,2.803175904429992,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,BASE,BASE,BASE,production_core_v1,BASE,BASE,False,True,pozitivny,1.0,False,False,0,False,False,87.440116441664,0.0,False,True,BASE,True,1.0,1.0,0.0,0.001,0.031531789559,0.029519289559,172.694486426367,0.0010125,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-11,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.0,True,LINK,LINK,LINK,LINK,1.0,1.0,1.0,ALT,IN_MARKET,LINK,LINK,1.0,pozitivny,1.0,0.0,-0.075888474377,-0.076788474377,80.725723300797,-0.075888474377,-0.077788474377,159.26084579401,41253.4,-0.0579159255264559,4.18221816707217,418.221816707217,-0.075888474377,-0.077788474377,159.26084579401,-7.77884743766,0.0009,0.0759375,0.0,0.0,0.0,0.022751540148,0.001,0.124,2.0,False,False,True,True,True,False,False,True,False,switch_day,0.1,baseline_non_cash_strict_pass_through,0.2400933868545272,0.2376137892657381,0.2801033934553534,0.9263063661376396,2.0909746749096105,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,pozitivny,1.0,False,False,0,False,False,80.725723300797,0.0,False,True,LINK,True,1.0,1.0,0.0,0.001,-0.075888474377,-0.077788474377,159.26084579401,0.0009,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
2023-12-12,current_strategy,phase68g_btc_persistence_10d_early_risk_075,LINK,LINK,1.0,True,LINK,LINK,LINK,LINK,1.0,1.0,1.0,ALT,IN_MARKET,LINK,LINK,1.0,pozitivny,1.0,0.0,0.002793219468,0.002793219468,80.951207962687,0.002793219468,0.002793219468,159.705696288968,41492.39,0.005793219467971,4.206446674776955,420.64466747769546,0.002793219468,0.002793219468,159.705696288968,-7.521253518963,0.0,0.0759375,0.0,0.0,0.0,0.022751540148,0.0,0.124,0.0,False,False,True,False,False,False,False,True,False,entry_buffer_day,0.1,baseline_non_cash_strict_pass_through,0.2435572398448273,0.2427241953786689,0.2836790031750058,0.9258988363666656,2.112001763957098,True,False,True,0,False,False,False,False,False,PASS_THROUGH,baseline_non_cash_strict_pass_through,LINK,LINK,LINK,production_core_v1,LINK,LINK,False,True,pozitivny,1.0,False,False,0,False,False,80.951207962687,0.0,False,False,LINK,True,1.0,1.0,0.0,0.0,0.002793219468,0.002793219468,159.705696288968,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,8.0
