date,strategy_id,strategy_version,candidate_asset,selected_asset,model_candidate_exposure,trend_permission_active,actual_held_asset,authorized_tradable_asset,held_asset,current_asset,effective_market_exposure,current_exposure,exposure,regime,market_state,execution_state,execution_target_asset,execution_target_exposure,trend_state,trend_score,buy_threshold,model_candidate_return_gross,model_candidate_return_net,model_candidate_equity,authorized_return_gross,authorized_return_net,authorized_equity,btc_close,btc_return,btc_baseline_equity,btc_baseline_index,return_gross,return_net,equity,drawdown_pct,fees_daily,fees_cumulative,funding_daily,funding_cumulative,borrow_cost_daily,borrow_cost_cumulative,slippage_cost_daily,slippage_cost_cumulative,turnover,cash_day,btc_day,in_market,is_rebalance_day,asset_transition_day,trend_block_day,stress_block_day,trend_gate_pass,leverage_active,leverage_state_reason,trend_activation_threshold,reason_code,rolling_return_7d,rolling_return_30d,rolling_return_90d,rolling_vol_30d,rolling_sharpe_90d,source_validated,portfolio_held_asset,held_asset_public,baseline_held_asset,baseline_asset_source,overlay_candidate_raw,overlay_candidate_clean,use_baseline_exposure,is_exposed,trend_state_label,prev_trend_score,crossed_up_today,crossed_down_today,days_in_position,switch_day_forced_1x,entry_buffer_day_forced_1x,baseline_equity_curve,baseline_dd_lookback,stress_block_active,tradable_transition_day,tradable_governed_asset,leverage_eligible,target_leverage,effective_leverage,daily_borrow_cost,tradable_slippage_cost,realistic_ret_gross,realistic_ret,equity_curve,trading_fees_daily,fee_side_mode,taker_fee_bps,maker_fee_bps,staking_discount_pct,referral_discount_pct,effective_trading_fee_bps,annual_borrow_cost_pct,tradable_transition_slippage_bps
2025-12-24,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,87669.45,0.002096906934,2.049178488625,204.9178488625,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.788982556647,0.0,4.204359249334,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-12-25,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,87225.27,-0.005066531158,2.038796261964,203.8796261964,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.789989425699,0.0,4.208330371348,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-12-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,87877.01,0.007471917255,2.054029978934,205.4029978934,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.789989425699,0.0,4.208330371348,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-12-30,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,88485.49,0.006924222843,2.068252540234,206.8252540234,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.789989425699,0.0,4.208330371348,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2025-12-31,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,87648.22,-0.009462229344,2.048682260357,204.8682260357,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.519695773143,0.0,3.676713110084,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-01,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,88839.04,0.013586356916,2.076516388754,207.6516388754,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.541220359394,0.0,3.801875048336,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.411211019891,0.0,0.0,14.411211019891,90628.01,0.020137205445,2.118331625884,211.8331625884,0.0,0.0,14.411211019891,-5.614992017217,0.0,0.024075,0.0,0.0,0.0,0.008706365544,0.0,0.034,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,0.0,0.542087783772,0.0,3.806695074032,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.411211019891,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.411211019891,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-06,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,-0.000595250081,-0.001820250081,14.384979011865,-0.000595250081,-0.001820250081,14.384979011865,93747.97,0.034426001409,2.191257313421,219.1257313421,-0.000595250081,-0.001820250081,14.384979011865,-5.786796335641,0.000225,0.0243,0.0,0.0,0.0,0.008706365544,0.001,0.035,0.5,False,True,True,True,True,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,-0.001820250081,-0.001820250081,0.539280798359,0.006244589804,3.791027759459,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.384979011865,0.0,False,True,BTC,True,0.5,0.5,0.0,0.001,-0.000595250081,-0.001820250081,14.384979011865,0.000225,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-07,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,True,BTC,BTC,BTC,BTC,0.5,0.5,0.5,BTC,IN_MARKET,IN_MARKET,BTC,0.5,pod_buy_hranicou,-0.166667,0.0,-0.012713928632,-0.012713928632,14.202089415335,-0.012713928632,-0.012713928632,14.202089415335,91364.16,-0.025427857265,2.135538335225,213.5538335225,-0.012713928632,-0.012713928632,14.202089415335,-6.984616283224,0.0,0.0243,0.0,0.0,0.0,0.008706365544,0.0,0.035,0.0,False,True,True,False,False,False,False,False,False,early_risk,0.1,early_risk_etf_flow_impulse,-0.014511036183,-0.014511036183,0.519710492144,0.043847757503,3.677591204315,True,BTC,BTC,BTC,production_core_v1,BTC,BTC,False,True,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.202089415335,0.0,False,False,BTC,True,0.5,0.5,0.0,0.0,-0.012713928632,-0.012713928632,14.202089415335,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-08,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,-0.001225,14.184691855801,0.0,-0.001225,14.184691855801,91099.99,-0.002891396364,2.129363647447,212.9363647447,0.0,-0.001225,14.184691855801,-7.098560128278,0.000225,0.024525,0.0,0.0,0.0,0.008706365544,0.001,0.036,0.5,True,False,False,True,True,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.015718260164,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,True,CASH,False,0.0,0.0,0.0,0.001,0.0,-0.001225,14.184691855801,0.000225,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-09,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,90641.28,-0.005035236557,2.118641797766,211.8641797766,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.015718260164,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-10,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,90504.7,-0.001506818968,2.115449388119,211.5449388119,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.015718260164,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-13,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,95414.0,0.054243591769,2.230198961136,223.0198961136,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,-0.015718260164,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-14,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,96951.78,0.016116922045,2.266142903938,226.6142903938,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cooldown_block,0.1,early_risk_cooldown_block,-0.015718260164,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.5,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-15,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,95604.8,-0.013893298297,2.23465870459,223.465870459,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cooldown_block,0.1,early_risk_cooldown_block,-0.013923354069,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.5,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-16,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,95550.94,-0.000563360835,2.233399785396,223.3399785396,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cooldown_block,0.1,early_risk_cooldown_block,-0.001225,-0.015718260164,0.517848846791,0.043884344942,3.667125026484,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.5,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-17,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,BTC,BTC,0.5,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,95147.77,-0.004219424738,2.223976123092,222.3976123092,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cooldown_block,0.1,early_risk_cooldown_block,0.0,-0.015718260164,0.462517017698,0.043884344942,3.386993228259,True,CASH,CASH,BTC,production_core_v1,BTC,BTC,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.5,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-21,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89454.73,-0.059833667147,2.090907476,209.0907476,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.425574390827,0.043884344942,3.184440434148,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-22,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89559.67,0.001173107336,2.093360334899,209.3360334899,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.328065734432,0.043884344942,2.687066132052,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-23,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89600.26,0.000453217391,2.094309082208,209.4309082208,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.326805064619,0.043884344942,2.678687058624,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-24,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89225.34,-0.004184362858,2.085545733071,208.5545733071,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.316851928481,0.043884344942,2.613290326169,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-27,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89250.0,0.000276378885,2.086122133876,208.6122133876,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.244298962394,0.043884344942,2.169807163207,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-28,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,89299.99,0.000560112045,2.08729059601,208.729059601,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.102561235115,0.043884344942,1.234588378274,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-29,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,84650.16,-0.052069770669,1.978605853356,197.8605853356,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.162099093614,0.043884344942,1.86284456253,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-30,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,84260.49,-0.004603299037,1.969497738937,196.9497738937,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.187710426361,0.043884344942,2.123463782869,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-01-31,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,78741.09,-0.065504010243,1.840487738872,184.0487738872,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.158488521662,0.043884344942,1.853354443134,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
2026-02-03,current_strategy,phase68g_etf_flow_impulse_early_risk_cooldown_15,CASH,CASH,0.0,False,CASH,CASH,CASH,CASH,0.0,0.0,0.0,CASH,OUT_OF_MARKET,OUT_OF_MARKET,CASH,0.0,pod_buy_hranicou,-0.166667,0.0,0.0,0.0,14.184691855801,0.0,0.0,14.184691855801,75770.21,-0.037729729167,1.771046634949,177.1046634949,0.0,0.0,14.184691855801,-7.098560128278,0.0,0.024525,0.0,0.0,0.0,0.008706365544,0.0,0.036,0.0,True,False,False,False,False,False,False,False,False,cash,0.1,candidate_asset_not_btc,0.0,-0.015718260164,0.155016523722,0.043884344942,1.818930046898,True,CASH,CASH,CASH,production_core_v1,CASH,CASH,False,False,pod_buy_hranicou,-0.166667,False,False,0,False,False,14.184691855801,0.0,False,False,CASH,False,0.0,0.0,0.0,0.0,0.0,0.0,14.184691855801,0.0,taker,4.5,1.5,0.0,0.0,4.5,12.0,20.0
