date,strategy_return,equity,executed_regime,executed_position,chosen_asset,weekly_authorized_asset,trend_score,prev_trend_score,buy_threshold,selected_asset,baseline_strategy_return,baseline_executed_regime,baseline_executed_position,leader_stable,trend_improving,candidate_asset_return,candidate_risk_off,candidate_signal_raw,candidate_execute_raw,full_risk_active,near_full_threshold,risk_off_blocked,early_setup_ready,ladder_state,early_entry_weight,incremental_vs_baseline
2024-07-28,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-07-29,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-07-30,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-07-31,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-01,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-02,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-03,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-04,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-05,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-06,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-07,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-08,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-09,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-10,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-11,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-12,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-13,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-14,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-15,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-16,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-17,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-18,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-19,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-20,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-21,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-22,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-23,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-24,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-25,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-26,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-27,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-28,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-29,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-30,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-08-31,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-01,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-02,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-03,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-04,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-05,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-06,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-07,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-08,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-09,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-10,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-11,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-12,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-13,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-14,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-15,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-16,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-17,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-18,0.0,105.07914050602675,CASH,CASH,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-19,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-20,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-21,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-22,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-23,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-24,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-25,0.0,105.07914050602675,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-26,0.0115548302872061,106.29331214129938,BASE,0.0,,,-0.1666666666666666,-0.1666666666666666,0.0,,0.0115548302872061,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-27,-0.0006443298969072,106.22482418244545,BASE,0.0320458635696223,,,-0.0703764142732819,-0.1666666666666666,0.0,,-0.0006443298969072,BASE,0.0320458635696223,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-28,0.0090264345583495,107.18365560640048,BASE,0.0431035690273421,,,-0.07580787276924,-0.0703764142732819,0.0,,0.0090264345583495,BASE,0.0431035690273421,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-09-29,-0.0031948881789135,106.84121581213086,BASE,0.0356135133074047,,,0.0002325461741708,-0.07580787276924,0.0,,-0.0031948881789135,BASE,0.0356135133074047,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-09-30,-0.0015000000000002,106.68095398841264,BASE,0.0,,,-0.0269247463056157,0.0002325461741708,0.0,,-0.0015000000000002,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-01,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0269247463056157,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-02,0.0,106.68095398841264,CASH,CASH,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-03,0.0,106.68095398841264,CASH,CASH,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-04,0.0,106.68095398841264,CASH,CASH,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-05,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-06,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-07,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-08,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-09,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-10,0.0,106.68095398841264,CASH,CASH,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-11,0.0,106.68095398841264,CASH,CASH,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,CASH,CASH,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-12,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-13,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-14,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-15,0.0,106.68095398841264,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-16,0.0081383078485985,107.54915643355253,BTC,BTC,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0081383078485985,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-17,-0.0029315286998625,107.23387299482157,BTC,BTC,,,-0.0396343591861579,-0.0396343591861579,0.0,,-0.0029315286998625,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-18,0.0149242574135539,108.83425891884863,BTC,BTC,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0149242574135539,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-19,-0.0007306950371193,108.75473426598808,BTC,BTC,,,-0.0396343591861579,-0.0396343591861579,0.0,,-0.0007306950371193,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-20,0.0093487555839184,109.7714556952348,BASE,0.0,,,-0.0396343591861579,-0.0396343591861579,0.0,,0.0093487555839184,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-21,0.0119949494949493,111.08815876228623,BASE,0.0,,,0.0394595313403931,-0.0396343591861579,0.0,,0.0119949494949493,BASE,0.0,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-10-22,0.0,111.08815876228623,BASE,0.0102082955947175,,,0.1418899171329851,0.0394595313403931,0.0,,0.0,BASE,0.0102082955947175,False,True,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-10-23,-0.0014999999999997,110.92152652414283,BASE,0.0194522346202039,,,0.1418899171329851,0.1418899171329851,0.0,,-0.0014999999999997,BASE,0.0194522346202039,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-10-24,-0.0136506682867557,109.40737355970118,BASE,0.0,,,0.1289270822572872,0.1418899171329851,0.0,,-0.0136506682867557,BASE,0.0,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-10-25,-0.0014999999999999,109.24326249936163,BASE,0.0,,,0.0111364609867901,0.1289270822572872,0.0,,-0.0014999999999999,BASE,0.0,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-10-26,0.0,109.24326249936163,BASE,0.0,,,-0.0016302437046902,0.0111364609867901,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-10-27,0.0493925947479449,114.63907069293597,CANDIDATE,DOGE,DOGE,DOGE,-0.0987057726940963,-0.0016302437046902,0.0,DOGE,0.0493925947479449,CANDIDATE,DOGE,False,False,0.049392594747944996,False,True,True,True,True,False,False,FULL_RISK,1.0,0.0
2024-10-28,0.1192291695549701,128.30739189020824,CANDIDATE,DOGE,DOGE,DOGE,-0.09328907751208,-0.0987057726940963,0.0,DOGE,0.1192291695549701,CANDIDATE,DOGE,True,False,0.1192291695549701,False,False,True,True,True,False,False,FULL_RISK,1.0,0.0
2024-10-29,0.0891861761426979,139.75063754373852,CANDIDATE,DOGE,DOGE,DOGE,-0.0744361532406736,-0.09328907751208,0.0,DOGE,0.0891861761426979,CANDIDATE,DOGE,True,True,0.08918617614269797,False,False,True,True,True,False,False,FULL_RISK,1.0,0.0
2024-10-30,-0.0431024678721708,133.72704017889416,CANDIDATE,DOGE,DOGE,DOGE,0.0999678349837941,-0.0744361532406736,0.0,DOGE,-0.0431024678721708,CANDIDATE,DOGE,True,True,-0.04310246787217087,False,False,True,True,False,False,False,FULL_RISK,1.0,0.0
2024-10-31,-0.0394580461136202,128.4504324608774,CANDIDATE,DOGE,DOGE,DOGE,0.0721642949724304,0.0999678349837941,0.0,DOGE,-0.0394580461136202,CANDIDATE,DOGE,True,False,-0.03945804611362025,False,False,False,True,False,False,False,FULL_RISK,1.0,0.0
2024-11-01,-0.0153427369463005,126.47965126499163,CANDIDATE,DOGE,DOGE,DOGE,0.0593060485299724,0.0721642949724304,0.0,DOGE,-0.0153427369463005,CANDIDATE,DOGE,True,False,-0.015342736946300506,False,False,False,True,False,False,False,FULL_RISK,1.0,0.0
2024-11-02,0.0,126.47965126499163,BASE,0.0,,,0.0593060485299724,0.0593060485299724,0.0,,0.0,BASE,0.0,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-03,-0.0511438420557819,120.01099595742453,CANDIDATE,DOGE,DOGE,DOGE,0.0593060485299724,0.0593060485299724,0.0,DOGE,-0.0511438420557819,CANDIDATE,DOGE,False,False,-0.05114384205578193,False,True,True,True,False,False,False,FULL_RISK,1.0,0.0
2024-11-04,0.0451152652090627,125.42532386804749,CANDIDATE,DOGE,DOGE,DOGE,0.0593060485299724,0.0593060485299724,0.0,DOGE,0.0451152652090627,CANDIDATE,DOGE,True,False,0.04511526520906273,False,True,True,True,False,False,False,FULL_RISK,1.0,0.0
2024-11-05,0.0743900897484515,134.75572496732013,CANDIDATE,DOGE,DOGE,DOGE,0.0593060485299724,0.0593060485299724,0.0,DOGE,0.0743900897484515,CANDIDATE,DOGE,True,False,0.07439008974845152,False,True,True,True,False,False,False,FULL_RISK,1.0,0.0
2024-11-06,0.1557150420612976,155.73921834860704,CANDIDATE,DOGE,DOGE,DOGE,0.0593060485299724,0.0593060485299724,0.0,DOGE,0.1557150420612976,CANDIDATE,DOGE,True,False,0.1557150420612976,True,False,True,True,False,True,False,FULL_RISK,1.0,0.0
2024-11-07,-0.0163901048559502,153.18663622968964,CANDIDATE,DOGE,DOGE,DOGE,-0.0799472767980367,0.0593060485299724,0.0,DOGE,-0.0163901048559502,CANDIDATE,DOGE,True,False,-0.01639010485595027,True,False,True,True,True,True,False,FULL_RISK,1.0,0.0
2024-11-08,0.0451769819913061,160.1071461359471,CANDIDATE,DOGE,DOGE,DOGE,-0.0378733094116418,-0.0799472767980367,0.0,DOGE,0.0451769819913061,CANDIDATE,DOGE,True,False,0.04517698199130615,True,False,True,True,True,True,False,FULL_RISK,1.0,0.0
2024-11-09,0.0021916152418686,160.45803939775072,BTC,BTC,,,-0.0615659938735819,-0.0378733094116418,0.0,,0.0021916152418686,BTC,BTC,False,False,0.0,True,False,False,False,True,True,False,CASH,0.0,0.0
2024-11-10,0.0481569159959132,168.18520372189712,BTC,BTC,DOGE,DOGE,0.3681866609984339,-0.0615659938735819,0.0,DOGE,0.0481569159959132,BTC,BTC,False,False,0.26898126998629523,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-11,0.102998369665501,185.50800550711267,BTC,BTC,DOGE,DOGE,0.8773042462397408,0.3681866609984339,0.0,DOGE,0.102998369665501,BTC,BTC,True,True,0.2648858809129526,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-12,0.0245512748372664,190.06246353483093,BASE,0.1814279170418313,DOGE,DOGE,0.4344648209344938,0.8773042462397408,0.0,DOGE,0.0245512748372664,BASE,0.1814279170418313,True,False,0.08108492714025495,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-13,-0.0337438810647169,183.64901837044448,BASE,0.022942341063747,DOGE,DOGE,0.653817322277145,0.4344648209344938,0.0,DOGE,-0.0337438810647169,BASE,0.022942341063747,True,False,0.05049361590101342,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-14,0.0424443739801816,191.44388598725288,BASE,0.1552283693221828,DOGE,DOGE,0.3449319992660794,0.653817322277145,0.0,DOGE,0.0424443739801816,BASE,0.1552283693221828,True,False,-0.09144675838909366,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-15,-0.0048900349074783,190.50771870195192,BASE,0.178377449224238,DOGE,DOGE,0.7203496008722038,0.3449319992660794,0.0,DOGE,-0.0048900349074783,BASE,0.178377449224238,True,False,0.05229767749765557,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-16,-0.0080688249473543,188.97054526862607,BASE,0.2612226957458554,,,0.6752617694647857,0.7203496008722038,0.0,,-0.0080688249473543,BASE,0.2612226957458554,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-17,0.0067696551143305,190.24981068686165,BASE,0.1089450012952288,DOGE,DOGE,0.6012281884008228,0.6752617694647857,0.0,DOGE,0.0067696551143305,BASE,0.1089450012952288,False,False,0.007770242442546982,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-18,0.0174137376956686,193.5627709868133,BASE,0.0978999614048437,DOGE,DOGE,0.6628403643531198,0.6012281884008228,0.0,DOGE,0.0174137376956686,BASE,0.0978999614048437,True,False,0.011143199651264313,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-19,0.0214034567356644,197.7056833812649,BASE,0.0322362771239361,DOGE,DOGE,0.8223996630052505,0.6628403643531198,0.0,DOGE,0.0214034567356644,BASE,0.0322362771239361,True,True,0.05265001481960496,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-20,0.042747980199935,206.15720201986184,BASE,0.0619862819945371,DOGE,DOGE,0.933737534412893,0.8223996630052505,0.0,DOGE,0.042747980199935,BASE,0.0619862819945371,True,True,-0.032994599022192705,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-21,0.005847201382628,207.36264469655111,BASE,0.0866787021657926,DOGE,DOGE,1.0,0.933737534412893,0.0,DOGE,0.005847201382628,BASE,0.0866787021657926,True,True,0.023452803218804608,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-22,-0.0123326457145168,204.80531466508333,BASE,0.232288598081962,DOGE,DOGE,1.0,1.0,0.0,DOGE,-0.0123326457145168,BASE,0.232288598081962,True,False,0.06758224705152083,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-23,0.0023306481667286,205.2826437962438,BASE,0.296646371204713,,,1.0,1.0,0.0,,0.0023306481667286,BASE,0.296646371204713,False,False,0.0,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-24,-0.0499492135038963,195.02893719262093,BASE,0.0340756935831243,DOGE,DOGE,1.0,1.0,0.0,DOGE,-0.0499492135038963,BASE,0.0340756935831243,False,False,0.0001859816343137144,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-25,-0.0112337370999099,192.83803338532417,BASE,0.0658036702455362,DOGE,DOGE,0.851008483918675,1.0,0.0,DOGE,-0.0112337370999099,BASE,0.0658036702455362,True,False,-0.08737187085977272,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-26,0.0423850727819099,201.0114874654815,BASE,0.0453659084869831,DOGE,DOGE,0.7459617129913055,0.851008483918675,0.0,DOGE,0.0423850727819099,BASE,0.0453659084869831,True,False,-0.014236960065199589,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-27,-0.0022858636653868,200.55200260995883,BASE,0.0564349817789116,DOGE,DOGE,1.0,0.7459617129913055,0.0,DOGE,-0.0022858636653868,BASE,0.0564349817789116,True,False,0.0358609998708177,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-28,0.0189872901566829,204.35994167501798,BASE,0.051619015543449,DOGE,DOGE,1.0,1.0,0.0,DOGE,0.0189872901566829,BASE,0.051619015543449,True,False,0.0016711146584191816,True,False,False,False,False,True,False,CASH,0.0,0.0
2024-11-29,-0.0107942745741842,202.15402435261356,BASE,0.1486412683025606,DOGE,DOGE,1.0,1.0,0.0,DOGE,-0.0107942745741842,BASE,0.1486412683025606,True,False,0.06165338645418328,True,False,False,False,False,True,False,CASH,0.0,0.0
